V1	V2	V3	V4
boot1	0.0598975016015375	0.000142794268116919	0.000143943438744116	0.000140307098631126
boot2	0.0686900958466454	0.000143946720839548	0.000145454174279619	0.000143041824829703
boot3	0.0623401534526854	0.000141536112041057	0.000142778533630732	0.000142658914815748
boot4	0.0636882129277567	0.000140577453331044	0.000141862684150414	0.000143218346420344
boot5	0.0585412667946257	0.000145958355199819	0.000147054669952832	0.000141866546737081
boot6	0.0865939704939064	0.000141805225793438	0.000144210137828685	0.000141860911548109
boot7	0.0674552429667519	0.000146434046715053	0.000147888717368411	0.000141347126729428
boot8	0.0681963033779477	0.000142114322945761	0.000143596392988596	0.000142479565379673
boot9	0.0455132343447385	0.000148014299606172	0.000148682942117637	0.000144142960025178
boot10	0.078782172002511	0.000138831815868484	0.000140779910854496	0.000140159715284037
boot11	0.0694177863083813	0.000140396413172975	0.000141937945180639	0.000141576107951547
boot12	0.060702875399361	0.000143970690082998	0.000145147954965346	0.000142191422161089
boot13	0.0673015873015873	0.000139050850440117	0.000140488788107836	0.000140374505592948
boot14	0.072431397574984	0.000143816371479416	0.000145490368720854	0.000140071846686832
boot15	0.0612179487179487	0.000138406822381952	0.00013960798816568	0.000143159989579646
boot16	0.0419847328244275	0.000147748813450068	0.000148309474324858	0.000142014009515926
boot17	0.0597826086956522	0.000142862407298601	0.000144004977727775	0.00014150317684152
boot18	0.0579756566303651	0.000141225278371006	0.000142301888480462	0.000142820689609792
boot19	0.0610613810741688	0.000139542486907181	0.000140734460135661	0.00014099817044862
boot20	0.0664357682619647	0.000140476397772407	0.000141866105362003	0.000142020649111607
boot21	0.0773162939297125	0.000144054696574326	0.000145964539803407	0.000142090196947936
boot22	0.0701142131979695	0.000144488146161656	0.000146047791749336	0.000143771566914966
boot23	0.0701587301587302	0.000139430075145873	0.000140992693373646	0.000140211240286826
boot24	0.0508749189889825	0.000141862486629636	0.000142701196085934	0.000142738454670649
boot25	0.0695322376738306	0.000138319577759249	0.000139847622031035	0.000141604241520336
boot26	0.0702875399361022	0.000140711525198181	0.000142289908032133	0.000143102970858911
boot27	0.0679365079365079	0.000145070454754506	0.000146535651297556	0.000141614336504737
boot28	0.0839138695376821	0.000140656561537023	0.000142886307420743	0.000141558937870456
boot29	0.0614938828074694	0.000135298303927029	0.000136515785453989	0.000142356566393134
boot30	0.0718336483931947	0.000144687511853591	0.000146313243750717	0.000143308842167671
boot31	0.0672773215413771	0.000145923256228796	0.000147352895519315	0.000142173907524988
boot32	0.0707456978967495	0.000140985909585346	0.000142580859799144	0.000142098530077805
boot33	0.0608365019011407	0.000135971255551518	0.000137143967834017	0.000140967434881369
boot34	0.0800382653061224	0.00014407554748186	0.000146118316586839	0.000142559901713648
boot35	0.0601646611779607	0.000145249568170123	0.000146395795673182	0.000142132210379257
boot36	0.0683568677792041	0.000146912451857553	0.000148412022259538	0.000144130599859215
boot37	0.0563788659793814	0.000140026929258806	0.000141050955202466	0.000141105759399091
boot38	0.0578644501278772	0.000138028774680844	0.000139099201339604	0.000140572234673656
boot39	0.0678776290630975	0.000141823481748387	0.000143291733031761	0.000143030859448581
boot40	0.0682110682110682	0.000144884879384961	0.00014638190313866	0.000143472326355706
boot41	0.0509878903760357	0.000142767914669604	0.000143596392988596	0.000141488562915447
boot42	0.0514705882352941	0.000140296337029916	0.000141143274834675	0.000141239695245224
boot43	0.0639974779319042	0.000140137826407832	0.000141429023501667	0.000142151779291992
boot44	0.0692848020434227	0.000138434753962779	0.000139967443552241	0.00014269916516822
boot45	0.0847673677501593	0.00014374383623943	0.000146033672643283	0.000142268885932148
boot46	0.0688661114670083	0.000143860723697398	0.000145379795224812	0.000142198404300044
boot47	0.0492642354446577	0.000149041321005457	0.000149817701329816	0.000144096135822556
boot48	0.0744884910485934	0.00013834740966684	0.00014012123808714	0.000144122309376126
boot49	0.0765273311897106	0.000143690252910624	0.000145573350151467	0.000141713007456625
boot50	0.0654799745708837	0.000142110358529363	0.000143473240624024	0.000143574470814484
boot51	0.0494540783558125	0.000140701725764681	0.000141487116216197	0.00014321447183903
boot52	0.0548076923076923	0.000143370714642442	0.000144333497698882	0.000144823268840928
boot53	0.0568766066838046	0.000147547766897127	0.000148587274733844	0.000146014966487762
boot54	0.0705209656925032	0.000144738470283493	0.000146318269077077	0.000144297906315085
boot55	0.0732177263969171	0.000147190568953674	0.000148912096075939	0.000144380701816287
boot56	0.0529185375240539	0.000144649190973775	0.000145547321702988	0.000142240716105884
boot57	0.0580357142857143	0.000147586363347954	0.000148660388900458	0.000143773254877525
boot58	0.0562659846547315	0.000142890670143442	0.000143902774053022	0.000141466026720614
boot59	0.0555203045685279	0.000140238486351075	0.000141216438197325	0.000142962253883411
boot60	0.0637348629700446	0.000144536068631966	0.000145830566005392	0.000143839370145588
boot61	0.0720691864189622	0.000142279771982075	0.000143943438744116	0.000143637784135647
boot62	0.0736334405144694	0.000142279126779312	0.000144022497699569	0.000142162638312186
boot63	0.082326764144946	0.00014344064270419	0.000145595027985365	0.000143331833095916
boot64	0.0610539845758355	0.000144601515872156	0.000145799327257948	0.000145347941493618
boot65	0.0778481012658228	0.000139886373086105	0.000141804198045185	0.000140588650187916
boot66	0.0577905491698595	0.000137066142782722	0.000138132473425555	0.000141337193939664
boot67	0.0894568690095847	0.000142387089454554	0.000144943808755831	0.000141032810894051
boot68	0.0822704081632653	0.000138367460284073	0.000140525757496876	0.000140074799056343
boot69	0.0579385403329065	0.000147602994720128	0.000148677538399996	0.000144178729277125
boot70	0.0754958413307742	0.000144515032880681	0.000146338328484725	0.000142734294808331
boot71	0.0643722115997451	0.000141666556304293	0.000142987073074925	0.00014376428929793
boot72	0.0749525616698292	0.000139748164066035	0.00014152485176397	0.00013996844310124
boot73	0.073586118251928	0.00013693456077233	0.000138674572597326	0.000142232006052388
boot74	0.0784625158831004	0.000144463534518283	0.000146419178228164	0.000144957309792538
boot75	0.0618986529826812	0.000144729948513725	0.000145958762895081	0.000144320882543394
boot76	0.0774693350548741	0.000142265440373121	0.000144202657246538	0.000144077276265564
boot77	0.0708333333333333	0.000145601766244795	0.000147209894806049	0.000141611818883916
boot78	0.0862403100775194	0.000146472842887349	0.000148875100988856	0.000145123596658837
boot79	0.064914502849905	0.000143156290037322	0.000144490644907572	0.00014072006444578
boot80	0.0608584240871236	0.000150246673647029	0.000151433011822035	0.00014577381723917
boot81	0.079415501905972	0.000139269373802562	0.000141272811522695	0.000138506464718736
boot82	0.0681672025723473	0.000150075842170228	0.000151569979632138	0.000144896493647273
boot83	0.0785899094437258	0.000139731989159226	0.000141729522751197	0.000142938380867491
boot84	0.0530546623794212	0.000146632683771611	0.000147537763257204	0.000145537878349405
boot85	0.07847533632287	0.00014299683289561	0.000144969407658899	0.000142834623332402
boot86	0.0655478150728309	0.000139119283121841	0.000140479801190499	0.00013977615721002
boot87	0.073576455534229	0.000145629909264826	0.000147361673439164	0.000142780060523185
boot88	0.0639049454078356	0.000140278795192227	0.000141590240936471	0.000143450426762586
boot89	0.070748730964467	0.000139427129599743	0.000141015131799325	0.000141386290470638
boot90	0.0673871582962492	0.000143242261077771	0.00014468569054479	0.000141108012639685
boot91	0.0553054662379421	0.000141901702816046	0.000142885205901511	0.000144250753925394
boot92	0.0665167095115681	0.000143861294980033	0.000145283040688338	0.000143334125248801
boot93	0.0708386277001271	0.000138366929288404	0.000139960992558556	0.000142860271462121
boot94	0.062579415501906	0.000144973337294299	0.000146217359925989	0.000142020815029884
boot95	0.0603337612323492	0.000142609148533998	0.00014377736507586	0.000143811144990578
boot96	0.0647914032869785	0.000143415510692167	0.000144742288802121	0.000143564274010527
boot97	0.0744748567791216	0.000140857960171011	0.000142623238430804	0.000143147315488865
boot98	0.0671355498721228	0.000143279488471308	0.00014472040345105	0.000145178032820807
boot99	0.0926751592356688	0.000141996787766483	0.000144732037810865	0.000141032290815276
boot100	0.0565134099616858	0.000145675946562895	0.000146695667350091	0.000143020486742837
boot101	0.0773657289002558	0.000142602487147493	0.000144515996101543	0.000140878355590781
boot102	0.0652173913043478	0.000152150166241831	0.000153509919479857	0.000141292202056391
boot103	0.0942258883248731	0.000144237535024043	0.000147054323739339	0.000142167119157806
boot104	0.0730301089045484	0.000143158483795412	0.000144866810767421	0.000141867642700835
boot105	0.0823305889803673	0.000140238553640132	0.000142384951956109	0.000139951329983825
boot106	0.0638977635782748	0.000141189605618547	0.000142494054241648	0.000142061238188503
boot107	0.0630145661811273	0.000139623496217369	0.000140880885562206	0.000141279271060291
boot108	0.055019305019305	0.0001432339363814	0.000144207914478185	0.000144098229109261
boot109	0.0649842271293375	0.000138782677627537	0.000140114838440028	0.000139625559091751
boot110	0.0677912157861235	0.000138830804577148	0.000140293455416664	0.000141992031201487
boot111	0.0510529674537333	0.000145982279416381	0.000146813934006628	0.000142946350323893
boot112	0.0674729471674093	0.000141174289162995	0.000142623238430804	0.000142611116569717
boot113	0.0427841634738186	0.000142950995093546	0.000143535441020798	0.000142418301729466
boot114	0.0733118971061093	0.000141777368664489	0.00014350554688227	0.000141859814839853
boot115	0.0760661998726926	0.000140477830213358	0.000142319353689829	0.000143015425771559
boot116	0.0624199743918054	0.000146405682596264	0.000147652882725289	0.000143645147378401
boot117	0.0509615384615385	0.000141446531412785	0.000142278928336621	0.000142879725246127
boot118	0.0606641123882503	0.000138486604172297	0.000139661615197793	0.000141180666847652
boot119	0.0711111111111111	0.000138077209484617	0.00013968253968254	0.000141349426307854
boot120	0.0704180064308682	0.000139739917555819	0.000141334353449613	0.00014105027983329
boot121	0.0524984187223276	0.0001413533478971	0.000142224974705558	0.000139652353440298
boot122	0.0675416133162612	0.000139020027467972	0.000140480293002339	0.000146007759336163
boot123	0.0580872913992298	0.000141561607597453	0.000142644448875406	0.000143559183845868
boot124	0.0572155117609663	0.000144049276377861	0.000145089840518379	0.000142926494823771
boot125	0.0863808322824716	0.000135796873728292	0.000138149221832268	0.000140089730420571
boot126	0.0583333333333333	0.000146016532434802	0.000147107166337936	0.000141973245292402
boot127	0.055768005098789	0.000144128593221246	0.000145119692772775	0.000142039662809749
boot128	0.0666454081632653	0.000140634671028783	0.000142051000885048	0.000143128625545037
boot129	0.0821086261980831	0.00014370852852097	0.00014586246669865	0.000141603148443286
boot130	0.0955882352941176	0.000139039833028534	0.000141960904232704	0.00014122205138833
boot131	0.0631377551020408	0.000141491615278485	0.000142762781132861	0.000142395866715758
boot132	0.0865139949109415	0.00014147754612609	0.000143858166773498	0.00014270486058237
boot133	0.0589365791159513	0.000143549022379118	0.000144661616984464	0.000142300639703436
boot134	0.0752411575562701	0.000143753018386062	0.000145573350151467	0.000142431884914714
boot135	0.0539499036608863	0.000139933688348946	0.000140868367894552	0.000143671810434723
boot136	0.0570703868103995	0.000140507361727469	0.000141540027881777	0.00014207631308895
boot137	0.0602294455066922	0.000146197847272667	0.000147353865789571	0.000144247686979601
boot138	0.0667305236270753	0.000140380650338077	0.000141802413678928	0.000140611095713715
boot139	0.0669416243654822	0.000141002582082571	0.000142424276585328	0.000143356691800305
boot140	0.0663688576898532	0.00014174318003466	0.000143148676292176	0.000142004501500439
boot141	0.0584498094027954	0.000143820286762605	0.00014490554096185	0.000143270222902165
boot142	0.0647021140294683	0.000141473949312011	0.000142814872937854	0.000144086785201716
boot143	0.0569782330345711	0.000139338608792186	0.000140377827434869	0.000141104860651436
boot144	0.0777070063694267	0.000143924651146685	0.000145847701732322	0.0001428897388119
boot145	0.0438709677419355	0.000146517538854016	0.000147138397502601	0.000146023429894935
boot146	0.0662842574888464	0.000141790051353718	0.000143190179712815	0.000143223254120706
boot147	0.0822093770070649	0.000146123026088305	0.000148293347754294	0.000143251297365345
boot148	0.0821611253196931	0.000145117422904992	0.000147275495319889	0.000143045511324598
boot149	0.102432778489117	0.000139068472296127	0.000142427138784283	0.000141309594989513
boot150	0.0502864417568428	0.000141413244573573	0.000142218058776171	0.000142933184102322
boot151	0.0727504786215699	0.000146143282547212	0.000147832061149531	0.000141127430772804
boot152	0.0496476617552851	0.000146026628861894	0.000146816151705509	0.000145942106374744
boot153	0.0645886889460154	0.000150964017874445	0.000152304538035038	0.000145370205522423
boot154	0.0857325655790147	0.000139893677777412	0.00014224494866697	0.000141676772882286
boot155	0.0737652341244387	0.000143493612596784	0.000145238740808918	0.000144285221227755
boot156	0.0660194174757282	0.000147938546814021	0.000149349085158304	0.000144697928515845
boot157	0.047422024188415	0.000143832103923307	0.000144547841790311	0.000142104222894527
boot158	0.0489199491740788	0.000143136232987443	0.000143896449450974	0.000142165928030828
boot159	0.0784810126582278	0.000140455927421563	0.000142405063291139	0.000140114676526603
boot160	0.0571519795657727	0.000140147861450145	0.000141190756970032	0.000141484705019097
boot161	0.0636246786632391	0.000135618395003903	0.000136919198260651	0.000142960016568058
boot162	0.0556261919898284	0.000139559595389475	0.000140543153315505	0.000143978267510124
boot163	0.0810553083280356	0.00014330459857767	0.000145392952998571	0.000144148097855033
boot164	0.0777634961439589	0.000148605988462974	0.000150549163698363	0.000145224245071285
boot165	0.0622992935131663	0.000141065742118327	0.000142312113978391	0.000142375366456144
boot166	0.0583386176284084	0.000144280927838749	0.000145360000225177	0.000142370240473982
boot167	0.0926984126984127	0.000136148356109052	0.000138876291257244	0.000140918147388291
boot168	0.0455994897959184	0.00014728556226564	0.000147948608652645	0.000143947406285643
boot169	0.0631005765534914	0.000141436913214414	0.000142712276046375	0.000141641318296091
boot170	0.0499363867684478	0.000136286896005857	0.000137080039365745	0.000141268360155761
boot171	0.0601527689369828	0.000146840259812429	0.000147991868854691	0.000143485341322636
boot172	0.0651328580686973	0.000144686653324948	0.000146061341983469	0.000145818361569358
boot173	0.06426735218509	0.000141167878380539	0.000142495093212442	0.000144071558989777
boot174	0.0792488860598345	0.000143156761513595	0.00014515561127226	0.000141199338859975
boot175	0.0714285714285714	0.000143498040629866	0.000145139623904103	0.000143994206210035
boot176	0.0673690932311622	0.000142596050627256	0.000144045154944877	0.000143128027918135
boot177	0.0728434504792332	0.000138757330715914	0.000140452592146495	0.000142329237158119
boot178	0.055591054313099	0.000145181348850098	0.000146168686012922	0.000142551449981064
boot179	0.064094387755102	0.000145621801875889	0.000146931779727197	0.000141684313438687
boot180	0.0748898678414097	0.000136457359601919	0.000138222146356262	0.000139729586549789
boot181	0.0796035805626598	0.000140957132144435	0.00014298294098024	0.000142529395836616
boot182	0.0703774792066539	0.000145981892788502	0.000147566342430051	0.000142525370064274
boot183	0.0837579617834395	0.000147163338883013	0.000149397541482413	0.000143756913950851
boot184	0.0673443456162643	0.000136804856911767	0.000138245536990066	0.000142654959164562
boot185	0.0672831632653061	0.000136743484623007	0.000138187050968347	0.000139207089908578
boot186	0.0750160978750805	0.00014113070823551	0.000142942496690244	0.000140356587419212
boot187	0.0799484203739523	0.000143433261765694	0.000145493787207438	0.000144068264354514
