V1	V2	V3	V4
boot1	0.081959706959707	0.000208461054684714	0.000211536784338982	0.000203679423476625
boot2	0.0732600732600733	0.000208869699269409	0.000211327134404057	0.000205253429879079
boot3	0.0558608058608059	0.000208221166778406	0.00020964993492466	0.000208193520633141
boot4	0.0558608058608059	0.000198157969902023	0.000199586738048277	0.000208193520633141
boot5	0.0714285714285714	0.000208991035129183	0.000211327134404057	0.000205575968240501
boot6	0.0723443223443224	0.000206834251824289	0.000209230635054811	0.00020541508303403
boot7	0.0773809523809524	0.000200828414746193	0.000203570086811845	0.000204516487319364
boot8	0.0824175824175824	0.000202346744883878	0.000205456936226167	0.000203594661163192
boot9	0.0178571428571429	0.000221873274880535	0.000222019281085215	0.000213651234483939
boot10	0.0956959706959707	0.000201473491469038	0.000205666586161092	0.00020105303967647
boot11	0.0517399267399267	0.000207375943483071	0.000208601685250037	0.000208849252641141
boot12	0.0682234432234432	0.000208147731705047	0.000210278884729434	0.000206133018868875
boot13	0.0590659340659341	0.00021035865537775	0.000211956084208831	0.000207672755570428
boot14	0.106227106227106	0.000208676176252556	0.000213842933623153	0.000198922462613442
boot15	0.0636446886446886	0.000206327693808448	0.000208182385380188	0.000206912486575646
boot16	0.059981684981685	0.00022121053534266	0.000222857880824914	0.000207522237668431
boot17	0.086996336996337	0.000202410868581923	0.000205876236096016	0.000202736478737264
boot18	0.0412087912087912	0.000212646085917732	0.000213423633753304	0.000210454360957018
boot19	0.0938644688644689	0.000199535957455064	0.000203570086811845	0.000201413207513392
boot20	0.076007326007326	0.000199038038859618	0.000201683237397523	0.000204763862723348
boot21	0.101190476190476	0.000200558864829862	0.000205247286291242	0.000199954105402194
boot22	0.0631868131868132	0.000201951635391135	0.00020377973674677	0.000206989377417164
boot23	0.0833333333333333	0.000207728143854517	0.000210907834534208	0.000203424560574965
boot24	0.043956043956044	0.000201637160488748	0.000202521837137222	0.000210045428391643
boot25	0.0508241758241758	0.000207418948597928	0.000208601685250037	0.000208992859006822
boot26	0.0705128205128205	0.000200664553739364	0.000202941137007071	0.000205736085498493
boot27	0.0686813186813187	0.00020665148008615	0.000208811335184962	0.000206054016169039
boot28	0.0746336996336996	0.000206470532225649	0.000209020985119886	0.000205009510243253
boot29	0.086996336996337	0.000193605571315087	0.000197070938829181	0.000202736478737264
boot30	0.0691391941391941	0.00021312173400727	0.000215310483167626	0.000205974821482082
