V1	V2	V3	V4
boot30	0.0755013077593723	7.86953550405992e-05	7.96893301885287e-05	7.84011741502077e-05
boot31	0.0755013077593723	7.86953550405992e-05	7.96893301885287e-05	7.83260199187752e-05
boot32	0.0706190061028771	7.77860079257085e-05	7.8655588400505e-05	7.81416227349656e-05
boot33	0.0526591107236269	7.5405289825821e-05	7.588880890903e-05	7.68936892667546e-05
boot34	0.0683522231909329	7.77497243788741e-05	7.8564375889797e-05	7.80059146356281e-05
boot35	0.0500435919790758	7.88877999193379e-05	7.93244801456968e-05	7.79716986784e-05
boot36	0.0510897994768962	7.93558173820115e-05	7.98109468694726e-05	7.776610605037e-05
boot37	0.0627724498692241	7.75732582567337e-05	7.82603341874371e-05	7.69563849454313e-05
boot38	0.0507410636442895	7.58959341409039e-05	7.63448714625698e-05	7.63352492186329e-05
boot39	0.0584132519616391	7.9337601387429e-05	7.99325635504166e-05	7.88794871488183e-05
boot40	0.0720139494333043	7.82985898966652e-05	7.92028634647528e-05	7.7659609281111e-05
boot41	0.0557977332170881	7.86295844850721e-05	7.91724592945168e-05	7.76331759432214e-05
boot42	0.0650392327811683	7.65194025328992e-05	7.72569965696495e-05	7.76248737757254e-05
boot43	0.0551002615518745	7.63323545931841e-05	7.68617423565816e-05	7.76200706060247e-05
boot44	0.0530078465562337	7.70406895862496e-05	7.75306341017734e-05	7.79352984983058e-05
boot45	0.0833478639930253	7.89948904579198e-05	8.02062010825405e-05	7.86356812236548e-05
boot46	0.0568439407149085	7.7940144080101e-05	7.85035675493251e-05	7.74033978183098e-05
boot47	0.0650392327811683	7.96206278969701e-05	8.03582219337204e-05	7.81884987023983e-05
boot48	0.0894507410636443	7.68955447958885e-05	7.82907383576731e-05	7.89870442204395e-05
boot49	0.0606800348735833	7.701021649636e-05	7.76522507827174e-05	7.66277760373393e-05
boot50	0.0728857890148213	7.77596912210788e-05	7.8685992570741e-05	7.79114735042272e-05
boot51	0.0573670444638187	7.74736640558526e-05	7.80475049957852e-05	7.80586858841946e-05
boot52	0.0612031386224935	7.72727367582163e-05	7.79258883148413e-05	7.8439843377357e-05
boot53	0.0730601569311247	7.92450581972564e-05	8.01757969123045e-05	7.86191935219226e-05
boot54	0.0791630340017437	7.81405412265562e-05	7.92332676349888e-05	7.94471306214439e-05
boot55	0.0735832606800349	8.06606784840488e-05	8.1604792913396e-05	7.85288875697343e-05
boot56	0.0395815170008718	7.65581565842375e-05	7.68313381863456e-05	7.63806301597349e-05
boot57	0.0671316477768091	8.01196804097852e-05	8.09054969979682e-05	7.79333263359121e-05
boot58	0.0582388840453357	7.80945771191549e-05	7.8685992570741e-05	7.77275534564806e-05
boot59	0.0570183086312119	7.69941529155728e-05	7.75610382720094e-05	7.92037382142016e-05
boot60	0.0526591107236269	7.844570684942e-05	7.89292259326289e-05	7.77420371867482e-05
boot61	0.0779424585876199	7.91165071388637e-05	8.01757969123045e-05	7.84246598475304e-05
boot62	0.0531822144725371	7.53044232621053e-05	7.5797596398322e-05	7.62493541242713e-05
boot63	0.0700959023539669	7.86805638226466e-05	7.95373093373487e-05	7.80233990215807e-05
boot64	0.042720139494333	7.62698815780035e-05	7.65881048244577e-05	7.76958398128273e-05
boot65	0.0535309503051439	7.62100593187283e-05	7.67097215054017e-05	7.66049901395757e-05
boot66	0.0500435919790758	7.59689995766829e-05	7.64056798030418e-05	7.74567310271283e-05
boot67	0.0838709677419355	7.65169002193244e-05	7.77434632934253e-05	7.71219405562647e-05
boot68	0.0653879686137751	7.59033880665102e-05	7.66489131649297e-05	7.6690302067638e-05
boot69	0.0517872711421099	7.94041141546096e-05	7.98717552099446e-05	7.77992935143068e-05
boot70	0.0713164777680907	7.80727879056118e-05	7.89596301028649e-05	7.78245711226216e-05
boot71	0.0643417611159547	7.81161542722256e-05	7.8838013421921e-05	7.82154833975162e-05
boot72	0.0711421098517873	7.75602483467495e-05	7.84427592088531e-05	7.71230432707214e-05
boot73	0.0523103748910201	7.6749456336425e-05	7.72265923994135e-05	7.76660453164495e-05
boot74	0.0608544027898867	7.98341091745748e-05	8.04798386146644e-05	7.91100180884071e-05
boot75	0.0521360069747167	7.81208196026193e-05	7.8594780060033e-05	7.83203154920666e-05
boot76	0.0605056669572799	7.67402635149448e-05	7.73786132505935e-05	7.71133839162018e-05
boot77	0.0606800348735833	7.77399165820238e-05	7.83819508683811e-05	7.71420226830047e-05
boot78	0.0795117698343505	7.74011923893964e-05	7.85035675493251e-05	7.81109905997218e-05
boot79	0.0549258936355711	7.75214624863404e-05	7.80475049957852e-05	7.69033698273215e-05
boot80	0.0737576285963383	8.09298362386925e-05	8.18784304455199e-05	7.94052380751135e-05
boot81	0.0619006102877071	7.67712985650863e-05	7.74394215910654e-05	7.58185108624163e-05
boot82	0.0659110723626853	8.06648666783795e-05	8.14223678919801e-05	7.79377902088569e-05
boot83	0.0638186573670445	7.74893565308131e-05	7.81995258469652e-05	7.74899184910651e-05
boot84	0.0533565823888405	7.94665553607193e-05	7.99629677206526e-05	7.85842141469937e-05
boot85	0.0639930252833479	7.67861746072279e-05	7.75002299315374e-05	7.69735830497461e-05
boot86	0.0503923278116827	7.62061255969646e-05	7.66489131649297e-05	7.64653059063799e-05
boot87	0.0723626852659111	7.87154689764101e-05	7.96285218480567e-05	7.75173909252696e-05
boot88	0.0692240627724499	7.90361892349273e-05	7.98717552099446e-05	7.92490131250674e-05
boot89	0.0557977332170881	7.74742260161045e-05	7.80171008255492e-05	7.66565102313548e-05
boot90	0.0575414123801221	8.03585665319881e-05	8.09359011682042e-05	7.88236728324722e-05
boot91	0.0524847428073235	7.74455660432544e-05	7.79258883148413e-05	7.8676736131119e-05
boot92	0.0617262423714037	7.77783949547479e-05	7.84427592088531e-05	7.78285366534562e-05
boot93	0.0625980819529207	7.74858575330178e-05	7.81691216767292e-05	7.79846025581479e-05
boot94	0.0524847428073235	7.81752661289181e-05	7.8655588400505e-05	7.70085094095569e-05
boot95	0.0573670444638187	7.6257497246413e-05	7.68313381863456e-05	7.73881506703414e-05
boot96	0.0625980819529207	7.80331325972656e-05	7.8716396740977e-05	7.86872331245048e-05
boot97	0.0803836094158675	7.67992057232593e-05	7.79258883148413e-05	7.83348204283815e-05
boot98	0.0652136006974717	7.71539298785322e-05	7.78954841446053e-05	7.83293810772634e-05
boot99	0.0671316477768091	7.76265384504341e-05	7.84123550386171e-05	7.74421412666245e-05
boot100	0.0428945074106364	7.75138495153798e-05	7.78346758041333e-05	7.73431938501843e-05
boot101	0.0578901482127289	7.88313388185509e-05	7.94156926564048e-05	7.79076246066524e-05
boot102	0.0641673931996513	8.05827992755455e-05	8.13007512110361e-05	7.68794281999831e-05
boot103	0.0814298169136879	7.69521119269116e-05	7.81083133362572e-05	7.83200610194997e-05
boot104	0.0695727986050567	7.81764324615165e-05	7.90204384433369e-05	7.78070549275981e-05
boot105	0.0742807323452485	7.75414703919151e-05	7.85035675493251e-05	7.73639545704361e-05
boot106	0.0591107236268527	7.68301665522354e-05	7.74394215910654e-05	7.71279312646111e-05
boot107	0.0681778552746295	7.67505378448344e-05	7.75610382720094e-05	7.78432854593143e-05
boot108	0.0659110723626853	7.69555579095888e-05	7.77130591231893e-05	7.77819681737085e-05
boot109	0.0484742807323452	7.73033370843893e-05	7.77130591231893e-05	7.73392283193497e-05
boot110	0.0864864864864865	7.75033525219941e-05	7.8807609251685e-05	7.83674353290426e-05
boot111	0.0517872711421099	7.93433058141376e-05	7.98109468694726e-05	7.78189833291728e-05
boot112	0.0657367044463819	7.83885565520976e-05	7.91420551242808e-05	7.825688820476e-05
boot113	0.0404533565823888	7.7427710551475e-05	7.77130591231893e-05	7.69721198324863e-05
boot114	0.0753269398430689	7.67236697829764e-05	7.77130591231893e-05	7.72505340267519e-05
boot115	0.0727114210985179	7.63959303228214e-05	7.73178049101215e-05	7.7845904406149e-05
boot116	0.0585876198779425	7.71753479862485e-05	7.77738674636613e-05	7.79590068591245e-05
boot117	0.0312118570183086	7.76952142344336e-05	7.78650799743693e-05	7.72865206889249e-05
boot118	0.0606800348735833	7.62197080702243e-05	7.68617423565816e-05	7.71623168702172e-05
boot119	0.0629468177855275	7.52891230990188e-05	7.59800214197379e-05	7.73296219799482e-05
boot120	0.0594594594594595	7.70053815175884e-05	7.76218466124814e-05	7.69609548486124e-05
boot121	0.0491717523975588	7.70482283360448e-05	7.74698257613014e-05	7.6274493893279e-05
boot122	0.0524847428073235	7.67158659575906e-05	7.71961882291775e-05	7.91564169197768e-05
boot123	0.0608544027898867	7.66112671295599e-05	7.72569965696495e-05	7.72111119849254e-05
boot124	0.0545771578029643	7.7649737866119e-05	7.81691216767292e-05	7.78127805603539e-05
boot125	0.0697471665213601	7.49797586788006e-05	7.5828000568558e-05	7.73411050545308e-05
boot126	0.0477768090671317	7.92001013770993e-05	7.95981176778207e-05	7.66662756161107e-05
boot127	0.048823016564952	7.77838873209841e-05	7.81995258469652e-05	7.71125674833829e-05
boot128	0.0605056669572799	7.68618801958887e-05	7.75002299315374e-05	7.76942281532367e-05
boot129	0.0793374019180471	7.68891511726444e-05	7.79866966553132e-05	7.70054239296829e-05
boot130	0.0788142981691369	7.50489222018867e-05	7.61320422709179e-05	7.6799269341401e-05
boot131	0.0526591107236269	7.81416651470601e-05	7.8625184230269e-05	7.77815016406691e-05
boot132	0.0903225806451613	7.74458947369866e-05	7.88684175921569e-05	7.83268999697359e-05
boot133	0.0477768090671317	7.79231262271877e-05	7.83211425279091e-05	7.72640316758227e-05
boot134	0.0751525719267655	7.7427540903097e-05	7.84123550386171e-05	7.78338275622435e-05
boot135	0.0632955536181343	7.59503382551082e-05	7.66489131649297e-05	7.76443833391898e-05
boot136	0.0756756756756757	7.84171210977352e-05	7.94156926564048e-05	7.8464357567971e-05
boot137	0.0706190061028771	8.03399582255316e-05	8.12095387003281e-05	7.87421779929138e-05
boot138	0.0441150828247602	7.72825021429721e-05	7.76218466124814e-05	7.71200108059655e-05
boot139	0.0699215344376635	7.73774416164832e-05	7.82299300172012e-05	7.83212697641926e-05
boot140	0.0524847428073235	7.65334409361747e-05	7.70137632077616e-05	7.74349100045143e-05
boot141	0.0615518744551003	7.87854807413859e-05	7.94460968266407e-05	7.79959265873762e-05
boot142	0.0554489973844813	7.5717548871488e-05	7.62536589518618e-05	7.74571551480732e-05
boot143	0.0584132519616391	7.66012260661899e-05	7.71961882291775e-05	7.70943620918239e-05
boot144	0.0690496948561465	7.75505889922299e-05	7.83819508683811e-05	7.7607580244198e-05
boot145	0.0186573670444638	7.89597414346129e-05	7.90204384433369e-05	7.80224553524783e-05
boot146	0.0671316477768091	7.76873467909061e-05	7.84731633790891e-05	7.80877063598479e-05
boot147	0.0687009590235397	7.92007905736347e-05	8.00237760611245e-05	7.85521506035609e-05
boot148	0.0788142981691369	7.81501475659577e-05	7.92332676349888e-05	7.78330641445427e-05
boot149	0.0751525719267655	7.77923909459289e-05	7.8777205081449e-05	7.74617356542779e-05
boot150	0.0467306015693112	7.64809665722696e-05	7.68617423565816e-05	7.7634702778623e-05
boot151	0.0636442894507411	7.89222279370384e-05	7.96285218480567e-05	7.71200426150364e-05
boot152	0.0598081952920663	7.84575292207585e-05	7.90812467838089e-05	7.84545603741443e-05
boot153	0.0655623365300785	8.06728613581905e-05	8.14223678919801e-05	7.84576670600656e-05
boot154	0.0605056669572799	7.54632883650332e-05	7.61016381006819e-05	7.70522786910684e-05
boot155	0.0680034873583261	7.89741827527861e-05	7.97805426992366e-05	7.81445491694853e-05
boot156	0.0695727986050567	7.79940074401006e-05	7.8838013421921e-05	7.75519143701827e-05
boot157	0.0463818657367044	7.79460287582112e-05	7.83211425279091e-05	7.83601722578616e-05
boot158	0.0458587619877942	7.77416130658033e-05	7.81083133362572e-05	7.69004221867546e-05
boot159	0.0824760244115083	7.77735281669054e-05	7.89596301028649e-05	7.8267576052571e-05
boot160	0.033129904097646	7.56974243326535e-05	7.588880890903e-05	7.6832255347889e-05
boot161	0.0634699215344377	7.53688048215379e-05	7.60712339304459e-05	7.76523250038827e-05
boot162	0.0589363557105493	7.67425431650235e-05	7.73482090803575e-05	7.86046991886314e-05
boot163	0.0887532693984307	7.95927843569388e-05	8.09663053384402e-05	7.90335066699509e-05
boot164	0.0667829119442023	8.01278235319269e-05	8.09054969979682e-05	7.8695726146426e-05
boot165	0.0481255448997384	7.61538526905083e-05	7.65577006542217e-05	7.70364801858716e-05
boot166	0.0718395815170009	8.00360013473607e-05	8.09359011682042e-05	7.89011279200307e-05
boot167	0.0673060156931125	7.66191133670402e-05	7.74090174208294e-05	7.80952663156904e-05
boot168	0.0598081952920663	7.85791459017024e-05	7.92028634647528e-05	7.79366768913766e-05
boot169	0.0542284219703575	7.75955458123871e-05	7.81083133362572e-05	7.73583455709401e-05
boot170	0.0619006102877071	7.61632151603665e-05	7.68313381863456e-05	7.73209168975545e-05
boot171	0.0704446381865737	8.2198901532982e-05	8.30641930847235e-05	7.97688793732525e-05
boot172	0.0598081952920663	7.78494458160387e-05	7.84731633790891e-05	7.7975568782022e-05
boot173	0.0552746294681779	7.74539530349393e-05	7.79866966553132e-05	7.76283197584026e-05
boot174	0.0664341761115955	7.82508656873427e-05	7.90204384433369e-05	7.79801704942739e-05
boot175	0.0669572798605057	7.6870511057117e-05	7.76522507827174e-05	7.77502757361024e-05
boot176	0.0629468177855275	7.88768151868655e-05	7.95677135075847e-05	7.7746670708071e-05
boot177	0.0596338273757629	7.49038728387382e-05	7.55239588661981e-05	7.68460392785975e-05
boot178	0.0552746294681779	7.95822449514586e-05	8.01149885718325e-05	7.80016204110612e-05
boot179	0.0622493461203139	7.93176995120905e-05	7.99933718908886e-05	7.8027120682872e-05
boot180	0.0985178727114211	7.76929133783076e-05	7.93852884861688e-05	7.8440967297861e-05
boot181	0.0599825632083697	7.77545911667166e-05	7.83819508683811e-05	7.72506188509409e-05
boot182	0.0629468177855275	7.85119651440337e-05	7.92028634647528e-05	7.72692801725156e-05
boot183	0.0577157802964255	7.85612161887577e-05	7.91420551242808e-05	7.84381680996248e-05
boot184	0.0655623365300785	7.60514274823201e-05	7.68009340161097e-05	7.78250482586845e-05
boot185	0.05231037489102	7.62021812721772e-05	7.66793173351657e-05	7.67102251490237e-05
boot186	0.0713164777680907	7.69174294366442e-05	7.78042716338973e-05	7.69484220746912e-05
boot187	0.0662598081952921	7.76772209033471e-05	7.84427592088531e-05	7.691715375803e-05
boot188	0.049694856146469	7.53669811014749e-05	7.5797596398322e-05	7.76396437876308e-05
boot189	0.0714908456843941	7.61529832425713e-05	7.70441673779976e-05	7.73994110814279e-05
boot190	0.0549258936355711	7.63052956769008e-05	7.68313381863456e-05	7.75720283059936e-05
boot191	0.0467306015693112	7.62377332103816e-05	7.66185089946937e-05	7.7313219102405e-05
boot192	0.0713164777680907	7.82552129270277e-05	7.91420551242808e-05	7.83418820421137e-05
boot193	0.0535309503051439	7.88856262994954e-05	7.93852884861688e-05	7.87231455655124e-05
boot194	0.0645161290322581	7.80818322847613e-05	7.8807609251685e-05	7.86380563009461e-05
boot195	0.0542284219703575	7.65618040243634e-05	7.70745715482336e-05	7.7757019259126e-05
boot196	0.0763731473408893	7.74865043174588e-05	7.85035675493251e-05	7.85110320779549e-05
boot197	0.0673060156931125	7.77744718360078e-05	7.8564375889797e-05	7.83241643896414e-05
boot198	0.0781168265039233	7.65274078157338e-05	7.75914424422454e-05	7.7133010112926e-05
boot199	0.0477768090671317	7.76190845248278e-05	7.80171008255492e-05	7.74861014025611e-05
boot200	0.0666085440278989	7.74259080374592e-05	7.81995258469652e-05	7.74581942443881e-05
boot201	0.0566695727986051	7.83996579178298e-05	7.89596301028649e-05	7.77924863731415e-05
boot202	0.0465562336530078	7.7791182201236e-05	7.81691216767292e-05	7.84065392801605e-05
boot203	0.0763731473408893	7.85202461054824e-05	7.95373093373487e-05	7.77691809272204e-05
boot204	0.0645161290322581	7.97844658179767e-05	8.05102427849004e-05	7.8375164933263e-05
boot205	0.0592850915431561	7.78299044435034e-05	7.84427592088531e-05	7.80101134329823e-05
boot206	0.0582388840453357	7.92499355881225e-05	7.98413510397086e-05	7.86305493602217e-05
boot207	0.0700959023539669	7.7281971991791e-05	7.81387175064932e-05	7.78298938404798e-05
boot208	0.048823016564952	7.74798456186242e-05	7.78954841446053e-05	7.71738317538706e-05
boot209	0.0608544027898867	7.77666255985275e-05	7.84123550386171e-05	7.75121848406712e-05
boot210	0.0535309503051439	7.62100593187283e-05	7.67097215054017e-05	7.69783013952579e-05
boot211	0.0551002615518745	7.83998381692314e-05	7.89292259326289e-05	7.81485465093907e-05
boot212	0.0659110723626853	7.72595996119487e-05	7.80171008255492e-05	7.74662525423408e-05
boot213	0.04359197907585	7.75033313159468e-05	7.78346758041333e-05	7.69697765642659e-05
boot214	0.0753269398430689	7.92776200827995e-05	8.02670094230125e-05	7.91452943479973e-05
boot215	0.0758500435919791	7.81996848923195e-05	7.92028634647528e-05	7.76689081328275e-05
boot216	0.0650392327811683	7.76747610018668e-05	7.84123550386171e-05	7.80540841719426e-05
boot217	0.0573670444638187	7.77777057582125e-05	7.83515466981451e-05	7.6961750075384e-05
boot218	0.0660854402789887	7.73467988782157e-05	7.81083133362572e-05	7.68473752595739e-05
boot219	0.0402789886660854	7.67308692360157e-05	7.70137632077616e-05	7.72503961874448e-05
boot220	0.0591107236268527	7.70125915736514e-05	7.76218466124814e-05	7.74705891790022e-05
boot221	0.0673060156931125	7.7105580090816e-05	7.78954841446053e-05	7.76873467909061e-05
boot222	0.046207497820401	7.77360146693309e-05	7.81083133362572e-05	7.68769152833847e-05
boot223	0.040976460331299	7.65993705370561e-05	7.68921465268176e-05	7.70611852309108e-05
boot224	0.0781168265039233	7.82300413489492e-05	7.92940759754608e-05	7.77651199691732e-05
boot225	0.0421970357454228	7.74025813854909e-05	7.77130591231893e-05	7.62232812891849e-05
boot226	0.0697471665213601	7.6925625573904e-05	7.77738674636613e-05	7.73610811510345e-05
boot227	0.0571926765475153	7.67170428932127e-05	7.72874007398855e-05	7.79536205231245e-05
boot228	0.0763731473408893	7.6756804231795e-05	7.77738674636613e-05	7.73762328717903e-05
boot229	0.0577157802964255	7.71018160174302e-05	7.76826549529533e-05	7.74448026255536e-05
boot230	0.10305143853531	7.92362046725321e-05	8.10879220193842e-05	7.86513949046625e-05
boot231	0.0360941586748038	7.67865987281727e-05	7.70137632077616e-05	7.6339734297625e-05
boot232	0.0441150828247602	7.74041188239161e-05	7.77434632934253e-05	7.70995151613042e-05
boot233	0.0449869224062772	7.81506777171388e-05	7.85035675493251e-05	7.72865949100902e-05
boot234	0.0624237140366173	7.87970380371339e-05	7.94765009968767e-05	7.87726086707088e-05
boot235	0.0632955536181343	7.93556053215391e-05	8.00541802313605e-05	7.87907822531969e-05
boot236	0.0723626852659111	7.91411273597139e-05	8.00541802313605e-05	7.82341447190909e-05
boot237	0.0706190061028771	7.9002174735148e-05	7.98717552099446e-05	7.77552485541811e-05
boot238	0.0556233653007847	7.72647844904998e-05	7.78042716338973e-05	7.70199394690214e-05
boot239	0.0502179598953792	7.78814139322589e-05	7.83211425279091e-05	7.78033968844485e-05
boot240	0.0509154315605929	7.70177976582497e-05	7.74698257613014e-05	7.70534238176195e-05
boot241	0.0573670444638187	7.6196688905941e-05	7.67705298458737e-05	7.69206527558253e-05
boot242	0.0714908456843941	7.71259166901229e-05	7.80171008255492e-05	7.65032011128048e-05
boot243	0.0575414123801221	7.7743807891693e-05	7.83211425279091e-05	7.81052755699895e-05
boot244	0.0338273757628596	7.74527230841992e-05	7.76522507827174e-05	7.67236379739055e-05
boot245	0.0610287707061901	7.76108989905917e-05	7.82603341874371e-05	7.8488871758585e-05
boot246	0.0631211857018309	7.88425780235902e-05	7.95373093373487e-05	7.87279275291659e-05
boot247	0.0643417611159547	7.64135207390102e-05	7.71353798887055e-05	7.65565873367414e-05
boot248	0.0688753269398431	7.78892283606683e-05	7.8716396740977e-05	7.71809887948154e-05
boot249	0.0507410636442895	7.68688675884556e-05	7.73178049101215e-05	7.77889343602281e-05
boot250	0.0585876198779425	7.71753479862485e-05	7.77738674636613e-05	7.77830390790943e-05
boot251	0.0796861377506539	7.54200810437737e-05	7.65272964839857e-05	7.7753233979693e-05
boot252	0.0758500435919791	7.65578596995761e-05	7.75610382720094e-05	7.72336328070985e-05
boot253	0.0605056669572799	7.77740053029684e-05	7.84123550386171e-05	7.771393917415e-05
boot254	0.0557977332170881	7.80823094208243e-05	7.8625184230269e-05	7.90796404257301e-05
boot255	0.0554489973844813	7.59607822333759e-05	7.64968923137498e-05	7.64713284237972e-05
boot256	0.0589363557105493	7.64993098031356e-05	7.71049757184695e-05	7.74823691382462e-05
boot257	0.0671316477768091	7.84170468765698e-05	7.92028634647528e-05	7.82597616241616e-05
boot258	0.0761987794245859	7.80688223747772e-05	7.90812467838089e-05	7.80127853949351e-05
boot259	0.0510897994768962	7.86869256368197e-05	7.91420551242808e-05	7.85766011760332e-05
boot260	0.0639930252833479	7.70294079691158e-05	7.77434632934253e-05	7.76366431319458e-05
boot261	0.0629468177855275	7.68701399512902e-05	7.75610382720094e-05	7.94458158465148e-05
boot262	0.0673060156931125	7.62542633242083e-05	7.70441673779976e-05	7.75492954233481e-05
boot263	0.0786399302528335	7.70907888728634e-05	7.81691216767292e-05	7.8471090487971e-05
boot264	0.0638186573670445	7.7671781552229e-05	7.83819508683811e-05	7.85711724279387e-05
boot265	0.051438535309503	7.72212908876025e-05	7.76826549529533e-05	7.74644606313487e-05
boot266	0.0237140366172624	7.5912368827518e-05	7.60104255899739e-05	7.66482186668825e-05
boot267	0.0460331299040976	7.79516483607308e-05	7.83211425279091e-05	7.69713352087383e-05
boot268	0.0625980819529207	7.76074742139618e-05	7.82907383576731e-05	7.78679268862118e-05
boot269	0.0739319965126417	7.80369496857695e-05	7.89900342731009e-05	7.84497147923491e-05
boot270	0.0456843940714908	7.53424669108609e-05	7.5706383887614e-05	7.68084621628812e-05
boot271	0.0699215344376635	7.77422916593151e-05	7.8594780060033e-05	7.71077325046113e-05
boot272	0.0831734960767219	7.84222741672154e-05	7.96285218480567e-05	7.80114600169823e-05
boot273	0.0632955536181343	7.69232717026599e-05	7.76218466124814e-05	7.81121039172021e-05
boot274	0.0301656495204882	7.46659940037794e-05	7.48246629507703e-05	7.72308230058387e-05
boot275	0.0608544027898867	7.90436007484391e-05	7.96893301885287e-05	7.81961328794061e-05
boot276	0.0739319965126417	7.75504829619937e-05	7.85035675493251e-05	7.81666140616426e-05
boot277	0.0863121185701831	7.71133521071309e-05	7.84123550386171e-05	7.85826555025213e-05
boot278	0.0516129032258065	7.71269451834143e-05	7.75914424422454e-05	7.76723647185282e-05
boot279	0.0685265911072363	7.69246500957308e-05	7.77434632934253e-05	7.80519847732655e-05
boot280	0.0458587619877942	7.65862545968357e-05	7.69529548672896e-05	7.65875799747884e-05
boot281	0.0718395815170009	7.86374095165051e-05	7.95373093373487e-05	7.78859732324164e-05
boot282	0.0559721011333915	7.78660819601016e-05	7.84123550386171e-05	7.79364224188097e-05
boot283	0.0714908456843941	7.91325919256982e-05	8.00237760611245e-05	7.78321204754404e-05
boot284	0.0545771578029643	7.77713545470629e-05	7.82907383576731e-05	7.79888437675967e-05
boot285	0.0530078465562337	7.54596727339781e-05	7.59496172495019e-05	7.6766230319795e-05
boot286	0.0676547515257193	7.91040485861079e-05	7.99021593801806e-05	7.89702384279987e-05
boot287	0.0685265911072363	7.66206083933709e-05	7.74394215910654e-05	7.74256429618687e-05
boot288	0.045335658238884	7.80235686699586e-05	7.83819508683811e-05	7.78834497127943e-05
boot289	0.0641673931996513	7.68734905067548e-05	7.75914424422454e-05	7.73662342205148e-05
boot290	0.0619006102877071	7.85347404387736e-05	7.92028634647528e-05	7.69965491989113e-05
boot291	0.0387096774193548	7.67828876699051e-05	7.70441673779976e-05	7.69841542642972e-05
boot292	0.0735832606800349	7.92012783127213e-05	8.01453927420685e-05	7.81139064312178e-05
boot293	0.0573670444638187	7.97843809937878e-05	8.03582219337204e-05	7.80586858841946e-05
boot294	0.0878814298169137	7.95284240035535e-05	8.08750928277323e-05	7.8159085914871e-05
boot295	0.0540540540540541	7.61698420501302e-05	7.66793173351657e-05	7.6187909602382e-05
boot296	0.0734088927637315	7.90537266359981e-05	7.99933718908886e-05	7.84844821068055e-05
boot297	0.0606800348735833	7.79831499439117e-05	7.8625184230269e-05	7.83411610365074e-05
boot298	0.0624237140366173	7.77632962491102e-05	7.84427592088531e-05	7.75251629415845e-05
boot299	0.0598081952920663	7.62076206232953e-05	7.68313381863456e-05	7.82836502363819e-05
boot300	0.0631211857018309	7.60453943618792e-05	7.67401256756377e-05	7.70750221767375e-05
boot301	0.0538796861377507	7.73588863251448e-05	7.78650799743693e-05	7.66226441739063e-05
boot302	0.0648648648648649	7.80131565007619e-05	7.8746800911213e-05	7.72982052209563e-05
boot303	0.0702702702702703	7.73689167854912e-05	7.82299300172012e-05	7.8165002402052e-05
boot304	0.04359197907585	7.81114147206666e-05	7.84427592088531e-05	7.73784170946564e-05
