V1	V2	V3	V4
boot1	0.0515114467126147	0.000291488778229316	0.00029322783427706	9.749451705626e-05
boot2	0.0649409976117345	0.000310684696573303	0.000313598963058287	0.000102330437727396
boot3	0.069082068943126	0.000306740915129056	0.000310004585306518	0.000103384706736898
boot4	0.0642640472362848	0.000306949690400499	0.00030981533387886	0.000103371239803349
boot5	0.0539143088791934	0.000317900736808016	0.00031993266949413	0.000102491361723426
boot6	0.0895474320239217	0.000301298243178697	0.000306762585887147	0.00010221096706068
boot7	0.0736313193460592	0.000306974777100392	0.000310646554296881	0.00010048364133559
boot8	0.0742479969242792	0.000289471845072795	0.000293114946015784	9.89364777625872e-05
boot9	0.0407527423420186	0.000319249945291319	0.000320409538671209	0.000103850312504048
boot10	0.0741209206781938	0.000294110633862056	0.000297842191523049	0.000100047905290978
boot11	0.0605984160557631	0.000302449119975689	0.0003049302578557	0.000101312261504386
boot12	0.0454208667249625	0.000301288534872195	0.000302667739752919	9.90805346512131e-05
boot13	0.060787828272421	0.000301778329769113	0.000304313997096866	0.00010172215804191
boot14	0.0675658402333326	0.000300754962695776	0.000303846420037776	9.88092760277055e-05
boot15	0.0630485396422252	0.000301156275177338	0.000303890251567548	0.00010248739852875
boot16	0.0484870507339852	0.000310629418140048	0.000312222488925786	0.00010044414434112
boot17	0.0638178798273696	0.000299635708335515	0.000302410924226564	0.000100955817057765
boot18	0.0523030488295967	0.000296835392516575	0.000298676869831752	0.000100935142267464
boot19	0.0689749723090524	0.000300723073679332	0.000304001184260853	0.000100723066307741
boot20	0.0754973441855113	0.000302330129851494	0.000306207676965711	0.000102112149904597
boot21	0.0785473405932246	0.000304029295050191	0.000308235411649211	0.000100231724928157
boot22	0.0706920618845134	0.000301027239509286	0.000304444922199666	0.000102484250766611
boot23	0.06299407892105	0.000295214430848055	0.000297865653049126	9.92640741668112e-05
boot24	0.0510883710785662	0.000300585405898565	0.00030237469244719	0.000101933204321814
boot25	0.0685722310823244	0.000304814039011943	0.000308052144884178	0.000102674145051578
boot26	0.0753118279815204	0.000297599126534592	0.000301478045883864	0.000103094250011396
boot27	0.0651622944585617	0.000307481827334991	0.000310344853756096	0.000100665085724594
boot28	0.0805683818987573	0.000310316532485064	0.000314749747926807	0.000102595858029682
boot29	0.0579175093624478	0.000294602222622599	0.000296904214534711	0.000100581560057044
boot30	0.0699314383319815	0.000310239997211918	0.000313584339448818	0.000102675690692794
boot31	0.0781322983186243	0.000314545531316502	0.000318759779586096	0.00010277981981309
boot32	0.0748107375791397	0.000307545306864596	0.000311410715437618	0.000102643700778141
boot33	0.0643928582803798	0.000297929389566443	0.000300771969133002	0.00010086053286134
boot34	0.0695355903699222	0.000308609847262214	0.000311955525547429	0.000102615129242714
boot35	0.0557401886552264	0.000314613178517033	0.000316777163302906	0.000102687118582969
boot36	0.0571689444684538	0.000305428969573355	0.000307626989595201	0.000100738555247919
boot37	0.0666961306528677	0.000305418043728313	0.000308471173220886	0.000101116502105203
boot38	0.0616673226582682	0.000300633309731025	0.000303265085737061	0.000100880327279142
boot39	0.0652416746175791	0.00031204565432585	0.000315003075922427	0.00010379189540352
boot40	0.0713729208293366	0.000309853580418626	0.000313367512149497	0.00010216722560936
