estimate0.01 std0.01 lowerCI0.01 upperCI0.01 estimate0.02 std0.02 lowerCI0.02 upperCI0.02 estimate0.03 std0.03 lowerCI0.03 upperCI0.03 estimate0.04 std0.04 lowerCI0.04 upperCI0.04 estimate0.05 std0.05 lowerCI0.05 upperCI0.05 estimate0.06 std0.06 lowerCI0.06 upperCI0.06 estimate0.07 std0.07 lowerCI0.07 upperCI0.07 estimate0.08 std0.08 lowerCI0.08 upperCI0.08 estimate0.09 std0.09 lowerCI0.09 upperCI0.09 estimate0.1 std0.1 lowerCI0.1 upperCI0.1
0.199085730248101 0.187410379484049 -0.168238613540636 0.566410074036838 0.305579907922425 0.177615123858579 -0.0425457348403895 0.653705550685239 0.506627271566754 0.172413900779953 0.168696026038046 0.844558517095463 0.518246406700929 0.165981136008973 0.192923380123342 0.843569433278516 0.598672780387237 0.163309592239224 0.278585979598358 0.918759581176117 0.600366882790706 0.15914526369036 0.2884421659576 0.912291599623813 0.549008223624245 0.162556239032605 0.23039799512034 0.86761845212815 0.504751481914836 0.161654959106387 0.187907762066317 0.821595201763355 0.586856149625141 0.169695312451059 0.254253337221065 0.919458962029218 0.596298196037283 0.176634147880454 0.250095266191594 0.942501125882973
0.34882971476082 0.227117347197597 -0.0963202857464689 0.79397971526811 0.479351350204123 0.227771502020113 0.0329192062447013 0.925783494163544 0.477165283654847 0.232701765517117 0.0210698232412977 0.933260744068396 0.541007576589283 0.234780934049552 0.0808369458521613 1.0011782073264 0.61284550751522 0.239702445775731 0.143028713794787 1.08266230123565 0.529230501656593 0.236550691189186 0.0655911469257883 0.992869856387398 0.560924832239431 0.227792424037148 0.11445168112662 1.00739798335224 0.608194396456294 0.212156429642029 0.192367794357917 1.02402099855467 0.524754730040984 0.206592526913174 0.119833377291162 0.929676082790806 0.561790812208105 0.203571789464321 0.162790104858035 0.960791519558175
0.737971257165378 0.334819828542046 0.0817243932229679 1.39421812110779 0.892958670402013 0.309816899508936 0.285717547364497 1.50019979343953 0.927720025395362 0.278186933362916 0.382473636004047 1.47296641478668 0.659634737719952 0.243438969185664 0.18249435811605 1.13677511732385 0.700093367373097 0.215267182647218 0.278169689384551 1.12201704536164 0.633694769608447 0.196229451951018 0.249085043784452 1.01830449543244 0.572848171884883 0.205648463072435 0.169777184262909 0.975919159506856 0.619135315607909 0.210084387344867 0.207369916411971 1.03090071480385 0.589371075736058 0.211320797948021 0.175182311757938 1.00355983971418 0.591436512593492 0.210281175616806 0.179285408384553 1.00358761680243
0.0366065114194769 0.228167431117187 -0.410601653570209 0.483814676409163 0.168276885789712 0.206239875231979 -0.235953269664968 0.572507041244391 0.400665342462095 0.207170665506818 -0.00538916193126882 0.806719846855459 0.451557108541854 0.200269583120123 0.0590287256264118 0.844085491457296 0.47679751053931 0.188204017529246 0.107917636181987 0.845677384896633 0.507534553220878 0.18401103418613 0.146872926216063 0.868196180225692 0.498208982355515 0.186426200455958 0.132813629461837 0.863604335249194 0.498100720107859 0.184278778564039 0.136914314122342 0.859287126093376 0.499263524461885 0.186425281208831 0.133869973292577 0.864657075631193 0.478637800723831 0.198306370590846 0.0899573143657737 0.867318287081889
0.205720756231568 0.37238294600654 -0.524149817941251 0.935591330404386 0.335305850954833 0.35436608484042 -0.35925167533239 1.02986337724206 0.617279199309569 0.336738840369329 -0.0427289278143158 1.27728732643345 0.654802902930202 0.304196000979022 0.0585787410113194 1.25102706484909 0.786473702780817 0.294463495621506 0.209325251362666 1.36362215419897 0.855034550844254 0.288684029821491 0.289213852394131 1.42085524929438 0.541877295851002 0.285305464704643 -0.0173214149700978 1.1010760066721 0.608453596163749 0.276292246650718 0.0669207927283413 1.14998639959916 0.662006787234534 0.25869290536414 0.15496869272082 1.16904488174825 0.879220343756908 0.243705358693314 0.401557840718011 1.3568828467958
0.662186755921196 0.401109362644534 -0.123987594862092 1.44836110670448 0.810437826953971 0.365782947546079 0.0935032497636561 1.52737240414429 0.280833806751298 0.30070688497612 -0.308551687801896 0.870219301304493 0.380995014353226 0.249292227639075 -0.107617751819361 0.869607780525814 0.438525601749298 0.226621623168675 -0.00565277966130456 0.8827039831599 0.506543178645034 0.215815916071377 0.0835439831451346 0.929542374144933 0.479242526751852 0.203847113778167 0.0797021837466442 0.87878286975706 0.593224060183558 0.199316056392091 0.20256458965506 0.983883530712056 0.62941105467705 0.196591653987712 0.244091412861136 1.01473069649296 0.628771254191927 0.189160623535235 0.258016432062868 0.999526076320987
0.562237165243451 0.277192009982279 0.0189408256781839 1.10553350480872 0.662214240925662 0.280511189989659 0.112412308545931 1.21201617330539 0.737338948950188 0.284116454038192 0.180470699035331 1.29420719886504 0.84681810315358 0.270492454269268 0.316652892785815 1.37698331352134 0.931856788580063 0.266486581892904 0.409543088069971 1.45417048909016 0.875748685138952 0.268011644614957 0.350445861693637 1.40105150858427 0.759995595088367 0.250838132275189 0.268352855828996 1.25163833434774 0.766734778809815 0.241266387434453 0.293852659438288 1.23961689818134 0.763779777929221 0.223339587686373 0.32603418606393 1.20152536979451 0.622381402137649 0.205095461760051 0.220394297087948 1.02436850718735
0.332199344248004 0.20609751100992 -0.0717517773314388 0.736150465827447 0.494258611304822 0.201816953598246 0.0986973822522598 0.889819840357384 0.587002910344502 0.20004960143112 0.194905691539506 0.979100129149497 0.624014414670227 0.198055240309181 0.235826143664232 1.01220268567622 0.700216061011608 0.193246707717296 0.321452513885708 1.07897960813751 0.80238524402001 0.192225687804883 0.42562289592244 1.17914759211758 0.804542197463077 0.196481131156727 0.419439180395893 1.18964521453026 0.860452077724989 0.192964729176797 0.482241208538467 1.23866294691151 0.768721184487883 0.193252452473239 0.389946377640335 1.14749599133543 0.771600647347586 0.195633983450641 0.388158039784329 1.15504325491084
0.74647949093767 0.346152894737297 0.0680198172525681 1.42493916462277 0.618853045835258 0.310329811779239 0.0106066147479497 1.22709947692257 0.3819337583557 0.251154449687127 -0.110328963031068 0.874196479742469 0.43838540931084 0.18766322026902 0.070565497583561 0.806205321038119 0.527380099479711 0.151147113311528 0.231131757389116 0.823628441570306 0.503643068426118 0.149831409594563 0.209973505620775 0.797312631231461 0.552525044896282 0.147989294241147 0.262466028183634 0.84258406160893 0.557920704378401 0.148447505994776 0.266963592628641 0.848877816128162 0.567893985235962 0.150737344024542 0.272448790947859 0.863339179524064 0.676703325495004 0.154913470387289 0.373072923535917 0.980333727454091
0.463830048459369 0.209172705684065 0.0538515453186016 0.873808551600136 0.535873514441032 0.220168630787486 0.104342998097559 0.967404030784506 0.689759389042371 0.218086387938735 0.262310068682451 1.11720870940229 0.742390646905337 0.21117824915035 0.328481278570651 1.15630001524002 0.690464706544576 0.212212996752129 0.274527232910404 1.10640218017875 0.587742373824432 0.217566648641186 0.161311742487708 1.01417300516116 0.612757719551146 0.211846059954937 0.197539442039469 1.02797599706282 0.598701400826304 0.209229890384743 0.188610815672208 1.0087919859804 0.5528077144355 0.211026397722294 0.139195974899804 0.966419453971196 0.577578759709763 0.2153151819789 0.155561003031118 0.999596516388407
