estimate std lowerCI upperCI
0.630375147586442 0.131921436784637 0.371809131488554 0.88894116368433
0.763752293696382 0.165357393131241 0.439651803159149 1.08785278423361
0.576478803093728 0.141500024903872 0.299138754282138 0.853818851905318
0.389295845559269 0.174318854710766 0.0476308903261678 0.73096080079237
0.858632766914638 0.177781697864472 0.510180639100273 1.207084894729
0.74880246782719 0.161488596903243 0.432284817896833 1.06532011775755
0.608766373171602 0.151725468647515 0.311384454622473 0.906148291720731
0.806835407495324 0.156504167120841 0.500087239938475 1.11358357505217
0.844974127828274 0.138899360549652 0.572731381150956 1.11721687450559
0.635528571189906 0.157861045595115 0.326120921823482 0.944936220556331
0.968615262750253 0.145842968079811 0.682763045313824 1.25446748018668
0.929671446749904 0.128567291579534 0.677679555254018 1.18166333824579
0.619587383720489 0.154901737403124 0.315979978410365 0.923194789030612
0.592076231994845 0.170485782628121 0.257924098043728 0.926228365945963
0.636971522967722 0.146362663852013 0.350100701817777 0.923842344117667
0.980907451620795 0.140222197852009 0.706071943830857 1.25574295941073
0.746726276532067 0.143888141626553 0.464705518944023 1.02874703412011
0.832801922070996 0.157782792205501 0.523547649348213 1.14205619479378
0.7635813200331 0.183548674304671 0.403825918395945 1.12333672167026
0.640076400661546 0.145276931856623 0.355333614222566 0.924819187100527
0.647592675813043 0.150984114678657 0.351663811042875 0.943521540583211
0.735461345323649 0.16242445245918 0.417109418503656 1.05381327214364
0.727487505134774 0.143515199317453 0.446197714472565 1.00877729579698
0.443827302220397 0.162785900817733 0.12476693661764 0.762887667823154
0.755837931636339 0.134080954169659 0.493039261463807 1.01863660180887
0.622222222499029 0.142638861648091 0.34265005366877 0.901794391329287
0.853128821800893 0.184393003251784 0.491718535427397 1.21453910817439
0.85331767309629 0.15226834433161 0.554871718206334 1.15176362798625
0.506943141793642 0.152353315605693 0.208330643206484 0.805555640380799
0.477746641512865 0.154823674451241 0.174292239588433 0.781201043437296
0.747626598351091 0.145818558135967 0.461822224404595 1.03343097229759
0.774889943838178 0.128543274414096 0.522945125986551 1.02683476168981
0.741254186228336 0.155989570848003 0.435514627366249 1.04699374509042
0.863150383104959 0.150823480967067 0.567536360409508 1.15876440580041
1.07401978905667 0.164824013887824 0.750964721836531 1.3970748562768
0.746998936313031 0.157584217238961 0.438133870524668 1.05586400210139
1.03856990994189 0.146315267436034 0.75179198576726 1.32534783411651
0.715291435636132 0.141488671534897 0.437973639427734 0.992609231844529
0.974196140668844 0.160524602207723 0.659567920341706 1.28882436099598
0.830822055267933 0.142448125406393 0.551623729471402 1.11002038106446
1.05694007979415 0.146210385966783 0.770367723299253 1.34351243628904
0.580599398793194 0.165274555955463 0.256661269120486 0.904537528465902
0.685231781897393 0.130158943136087 0.430120253350662 0.940343310444124
0.636850131642307 0.171448696743933 0.300810686024198 0.972889577260416
0.593721520872541 0.156600700057972 0.286784148758915 0.900658892986166
0.655032343074899 0.15019535476564 0.360649447734244 0.949415238415553
0.819955033321967 0.164324141805341 0.497879715383497 1.14203035126044
0.584061942359311 0.15573197089714 0.278827279400917 0.889296605317704
1.06213142319056 0.132310486365688 0.802802869913809 1.32145997646731
0.792482288042341 0.148013388390434 0.502376046797091 1.08258852928759
0.784210968094328 0.158600816537865 0.473353367680112 1.09506856850854
0.932535514035822 0.200642270002522 0.539276664830878 1.32579436324077
1.08588529876306 0.160525214895718 0.771255877567457 1.40051471995867
0.714905116651818 0.121351351095741 0.477056468504165 0.952753764799472
0.74473094687493 0.139205891307975 0.471887399911299 1.01757449383856
0.78378513366963 0.15582027480184 0.478377395058023 1.08919287228124
0.600506160908526 0.132396452990188 0.341009113047756 0.860003208769295
0.941733407479748 0.161162046043215 0.625855797235047 1.25761101772445
0.845298703856868 0.135962377511957 0.578812443933433 1.1117849637803
0.892751709614929 0.154824739726665 0.589295219750666 1.19620819947919
0.9288659524076 0.142866335297805 0.648847935223903 1.2088839695913
0.728737699998332 0.158497346403422 0.418082901047625 1.03939249894904
0.780382447176959 0.143163960582016 0.499781084436207 1.06098380991771
0.922462742473252 0.136514525271769 0.654894272940585 1.19003121200592
0.865593487334657 0.121323548284561 0.627799332696917 1.1033876419724
0.768925738124045 0.144721493167362 0.485271611516015 1.05257986473207
0.693725474788145 0.141525952638703 0.416334607616288 0.971116341960003
0.769167460402865 0.139483715385721 0.495779378246853 1.04255554255888
