estimate0 std0 lowerCI0 upperCI0 estimate0.005 std0.005 lowerCI0.005 upperCI0.005 estimate0.01 std0.01 lowerCI0.01 upperCI0.01 estimate0.015 std0.015 lowerCI0.015 upperCI0.015 estimate0.02 std0.02 lowerCI0.02 upperCI0.02 estimate0.025 std0.025 lowerCI0.025 upperCI0.025 estimate0.03 std0.03 lowerCI0.03 upperCI0.03
0.582810032807862 0.141809115047496 0.304016229850491 0.861603835765234 0.647078017207654 0.130615402707225 0.390464820632213 0.903691213783095 0.670571063658194 0.132053415903452 0.411156878507294 0.929985248809094 0.692138715126485 0.132716943278678 0.431464453824195 0.952812976428774 0.706145802932172 0.135200766670555 0.440616804719389 0.971674801144955 0.717831268796811 0.136977702758185 0.448842596970862 0.98681994062276 0.71508996259778 0.139129297054847 0.441907353136308 0.988272572059253
0.737498025568623 0.171670340369229 0.39964935883271 1.07534669230454 0.72414345087456 0.155733130821781 0.417955533881746 1.03033136786737 0.713565590110067 0.153833212368198 0.41119785556657 1.01593332465356 0.715616379215047 0.151650565390051 0.417606358358161 1.01362640007193 0.710093616204517 0.152591660022871 0.41027806533598 1.00990916707305 0.708130064313642 0.155320539909196 0.402971211801656 1.01328891682563 0.712414640978971 0.157360617325244 0.40327823269597 1.02155104926197
0.633463270021863 0.168518445406812 0.301919341049576 0.96500719899415 0.612463811181741 0.16600415049314 0.285987723992964 0.938939898370518 0.606035935814777 0.164500387357129 0.282597496899742 0.929474374729813 0.592618147007496 0.16774443990101 0.262846193354615 0.922390100660377 0.585069725079319 0.169066928287497 0.252817408670542 0.917322041488096 0.573107927858694 0.170766810385069 0.237593091573458 0.908622764143931 0.567797486447107 0.171811114843458 0.230290902719249 0.905304070174966
0.448942016842373 0.148492395550141 0.156897216588532 0.740986817096215 0.401900044255023 0.142088645094237 0.12266494331112 0.681135145198925 0.397862952692343 0.145619606232431 0.111746461153534 0.683979444231152 0.400811459453993 0.151117448131245 0.103938737059094 0.697684181848891 0.397874817258447 0.154753384178574 0.0939029578215549 0.701846676695338 0.384025918101661 0.157724018425189 0.0742573590786088 0.693794477124714 0.372902743594061 0.161209083585226 0.0563142956921825 0.68949119149594
0.734123155599821 0.188533964059886 0.36295899815612 1.10528731304352 0.757503138340052 0.186821308349617 0.389766291577354 1.12523998510275 0.829543206329856 0.185005750341236 0.46551338137147 1.19357303128824 0.850646429592059 0.183126507746505 0.490391598295804 1.21090126088832 0.863097960920151 0.187319726281644 0.494710264091017 1.23148565774928 0.86925078442765 0.184198870485409 0.507183555894602 1.2313180129607 0.882761873290599 0.189289257081426 0.510748100667546 1.25477564591365
0.661122247531974 0.174913102652348 0.316888224260674 1.00535627080327 0.717059542404481 0.157540079370935 0.407230215184973 1.02688886962399 0.714454580826855 0.154802985425985 0.410079636169561 1.01882952548415 0.709604164205826 0.15392664058895 0.407024397051995 1.01218393135966 0.702249766557138 0.152825483723612 0.402011810400109 1.00248772271417 0.699710206151237 0.153472300903926 0.39826595677541 1.00115445552706 0.699564770976988 0.155341449775093 0.394488790826292 1.00464075112768
0.657500666039736 0.156524532654289 0.349544243150804 0.965457088928669 0.673989708912446 0.14590387331186 0.387144309481594 0.960835108343299 0.698015575988391 0.145240722771991 0.412554252438959 0.983476899537823 0.703363480257755 0.146313815680961 0.415841041059829 0.990885919455681 0.684133731925375 0.150197275739685 0.389062668166917 0.979204795683833 0.677857877592966 0.153791312964731 0.375785396358928 0.979930358827003 0.687342381002337 0.158040036908166 0.376960586376532 0.997724175628143
0.723785617851876 0.163640044834376 0.40192220863369 1.04564902707006 0.737593601145518 0.164369644827476 0.414453307439643 1.06073389485139 0.729926693726879 0.166299480987712 0.403024041453498 1.05682934600026 0.7280590654075 0.166287143628389 0.401215783372267 1.05490234744273 0.727720917288873 0.167795037095169 0.397967959445348 1.0574738751324 0.726752149306588 0.173039085666674 0.386707246177394 1.06679705243578 0.735048541690958 0.175605529303371 0.390054611661124 1.08004247172079
0.737535951910538 0.125167952578426 0.491576154983321 0.983495748837756 0.763278194098383 0.130876108558239 0.506120643957195 1.02043574423957 0.755129140218293 0.131625546162242 0.496596221224863 1.01366205921172 0.763884280713441 0.137978367551237 0.492887061173826 1.03488150025306 0.772868221617551 0.139655569197385 0.498619809523026 1.04711663371208 0.78707149420658 0.142012557406881 0.508245009135957 1.0658979792772 0.799975171324825 0.145934903082415 0.51347140164487 1.08647894100478
0.573422954629097 0.151823724607471 0.274810387658103 0.872035521600091 0.583402646548498 0.149379932619765 0.289712763510474 0.877092529586523 0.61886359380945 0.147361084467036 0.329266040014911 0.90846114760399 0.614584254383919 0.148925071672441 0.321941557709542 0.907226951058297 0.618065793374703 0.148153365847253 0.327004558424001 0.909127028325405 0.628822933679775 0.148499480462601 0.337122779519034 0.920523087840516 0.627925103231896 0.149400701336932 0.334488728547966 0.921361477915825
0.974554239164099 0.140492727446424 0.698321703209894 1.2507867751183 0.971666182185844 0.141703385676213 0.693120149069867 1.25021221530182 0.981421246848807 0.143633134927603 0.699151455398622 1.26369103829899 0.992204307167236 0.144596413601995 0.708102881990502 1.27630573234397 0.994541800411804 0.14471605835458 0.710263569825778 1.27882003099783 0.999854474606211 0.144697815903218 0.715670310718231 1.28403863849419 1.00747707422695 0.149387409669696 0.714071264587778 1.30088288386611
0.904731181176349 0.121311492541224 0.666398736644072 1.14306362570863 0.898053089014457 0.120226647330713 0.66193906616975 1.13416711185916 0.878037127842446 0.12208798670707 0.638304570171086 1.11776968551381 0.854605032508806 0.12638664199447 0.606442420223537 1.10276764479407 0.845838888170159 0.127529507005962 0.595464438165177 1.09621333817514 0.845000923350693 0.130180534952737 0.58943510679863 1.10056673990276 0.84190780425055 0.131873960352941 0.583039829349522 1.10077577915158
0.590186195087882 0.168615876694461 0.258300483914264 0.922071906261499 0.574752517164964 0.151678750501264 0.276533876670063 0.872971157659864 0.574832706614453 0.153848914554206 0.272446263630386 0.87721914959852 0.579191201396647 0.153669066735507 0.277271593372272 0.881110809421021 0.567341791032133 0.159880531725381 0.253193304706139 0.881490277358127 0.55916202176942 0.161991790966867 0.240880478736668 0.877443564802172 0.550457193340079 0.163862533998461 0.228526403032439 0.87238798364772
0.671787160338188 0.196876398921633 0.284114288086795 1.05946003258958 0.647917972190424 0.186143991654104 0.281583624454123 1.01425231992673 0.604285514452174 0.179480755900547 0.251297551399237 0.957273477505111 0.588209070631025 0.185051073293828 0.224329958236017 0.952088183026033 0.609520584657855 0.179525170037831 0.256680881908826 0.962360287406884 0.624086971905271 0.179339970011781 0.271751887321435 0.976422056489107 0.623907660150151 0.18805189395573 0.254459126763441 0.993356193536862
0.581901547771291 0.139213003482175 0.308111988511015 0.855691107031566 0.578304008205476 0.13777564073044 0.307541847038144 0.849066169372809 0.572668875837688 0.13989725271167 0.297770885987433 0.847566865687944 0.563729849749246 0.143037289565723 0.282681766695237 0.844777932803256 0.552985488515047 0.143609563263448 0.27087745574978 0.835093521280313 0.554605670665745 0.150931978712698 0.25816209254523 0.85104924878626 0.559211991228277 0.155466904404138 0.253896327089196 0.864527655367359
1.01826934057299 0.134268362833231 0.75430968745849 1.2822289936875 0.997596331758505 0.134937081545732 0.732358790051545 1.26283387346546 0.960241495116785 0.13603461738598 0.692927042312375 1.22755594792119 0.960208456393171 0.135807511226545 0.693411067217444 1.2270058455689 0.944521344128646 0.137984822564938 0.67349266110881 1.21555002714848 0.933571703374689 0.1422916778644 0.654098511279186 1.21304489547019 0.916548280188743 0.149974081808021 0.621967157070535 1.21112940330695
0.864399639728548 0.167298260383193 0.53515306042991 1.19364621902719 0.907824517248836 0.155378100032297 0.602278414183649 1.21337062031402 0.872649597651799 0.147837455083116 0.58215774292915 1.16314145237445 0.844463736696912 0.150558318421473 0.548752116858247 1.14017535653558 0.838223120487188 0.152345967270893 0.539084032112702 1.13736220886167 0.828406565600321 0.155925786054328 0.522288500077087 1.13452463112355 0.825251356117635 0.161709179745789 0.507779213654131 1.14272349858114
0.863768250561665 0.164734630250045 0.539616750407215 1.18791975071612 0.893442390839959 0.1469574957549 0.604576882530682 1.18230789914924 0.882453577251333 0.150012840189593 0.587608056210764 1.1772990982919 0.869405281101864 0.151041824358367 0.572576016555466 1.16623454564826 0.860128480585291 0.152749256615407 0.559990118053045 1.16026684311754 0.865519127329679 0.154587220662085 0.561793360254074 1.16924489440528 0.878755921501066 0.156635270759425 0.571034315585454 1.18647752741668
0.7581107596581 0.178550838901553 0.406914615630063 1.10930690368614 0.768775534484189 0.174005840327338 0.426643847415999 1.11090722155238 0.764827328833258 0.171701084198287 0.427361297894381 1.10229335977213 0.758112071415509 0.17659599573794 0.411101340406575 1.10512280242444 0.753262432175181 0.179264751240104 0.401064378213587 1.10546048613678 0.749484148630257 0.182828367520558 0.390327432947584 1.10864086431293 0.744163882636252 0.187685159196601 0.375481550094303 1.1128462151782
0.6912589217552 0.149897990109922 0.396665464596067 0.985852378914333 0.665778903804015 0.146187819694729 0.378584954308926 0.952972853299104 0.651435480032027 0.145956312105052 0.364765494299857 0.938105465764198 0.637048659677682 0.149675937277306 0.343112905670908 0.930984413684457 0.619888532702346 0.152561336091045 0.320318356851709 0.919458708552983 0.605794320788073 0.157681334356375 0.296171228895056 0.915417412681089 0.591795373802396 0.15915901014189 0.279312221576096 0.904278526028697
0.645947516107557 0.157804402623707 0.335480025797786 0.956415006417328 0.674948841224718 0.146678302695206 0.386654264545168 0.963243417904267 0.681453232609924 0.147364697245691 0.391890141376392 0.971016323843456 0.683697345890209 0.150427931367822 0.388137386000525 0.979257305779893 0.685753944774929 0.151076226239071 0.388970595640977 0.982537293908881 0.689548402903821 0.15178432996635 0.391420178112245 0.987676627695397 0.692452302721452 0.155138186164207 0.38776871027574 0.997135895167165
0.77532045568225 0.143978491554367 0.492211202177679 1.05842970918682 0.760278465190581 0.144921791069719 0.475496831453072 1.04506009892809 0.758217524615702 0.145755297843309 0.471910917344918 1.04452413188649 0.755247607676188 0.147538571472542 0.465492125663019 1.04500308968936 0.755145428732938 0.152000458946526 0.456645457763332 1.05364539970254 0.754038023102618 0.156312621992882 0.447094436083947 1.06098161012129 0.755559949135095 0.160077921364527 0.441259459516611 1.06986043875358
0.780922446120521 0.143584521360743 0.498685848215787 1.06315904402526 0.757386662536092 0.143111079987619 0.476182390406642 1.03859093466554 0.741564383997391 0.143287795040914 0.460060773082382 1.0230679949124 0.720991701037414 0.145301630884492 0.435595172796277 1.00638822927855 0.715750696077088 0.146914878136843 0.427236664818276 1.0042647273359 0.703149305154347 0.148240752642482 0.412107245668947 0.994191364639748 0.693349737955936 0.153309575772276 0.392369698558606 0.994329777353267
0.553182357883827 0.157628015358835 0.2433219569235 0.863042758844154 0.572851100345516 0.158013432231724 0.262286635501477 0.883415565189554 0.565832643310289 0.156391003707473 0.258586880266396 0.873078406354182 0.572305773204529 0.160685439814324 0.25665648069664 0.887955065712418 0.569831866120695 0.164364593468373 0.246981728862029 0.892682003379362 0.56019175845717 0.16688253205496 0.232429701311787 0.887953815602552 0.557166806589121 0.170498258962085 0.222332843604986 0.892000769573256
0.620296378146152 0.156447753597225 0.312548332619612 0.928044423672691 0.693505467766019 0.143988709050158 0.410515435616719 0.976495499915319 0.686041773947278 0.144256096493196 0.402584869497537 0.969498678397018 0.690973340677573 0.145753232495889 0.40465144346911 0.977295237886036 0.686945033599662 0.148289153515272 0.395688140307288 0.978201926892037 0.692249418632075 0.150603129641639 0.396501551240674 0.987997286023477 0.706885687150524 0.154528330503018 0.403448254177037 1.01032312012401
0.607698382834806 0.14259995009013 0.327288092451557 0.888108673218055 0.612643185518295 0.138233553738976 0.340923064732474 0.884363306304117 0.605204047463373 0.137194765805589 0.335722905501107 0.874685189425638 0.608759856095485 0.138022851239731 0.337719565850391 0.879800146340578 0.617611234785828 0.141645363025562 0.33947338340076 0.895749086170897 0.624056267830526 0.143602125194335 0.342102613441011 0.90600992222004 0.622603892056163 0.147570329979304 0.332863241538421 0.912344542573904
0.794113013458449 0.189072908419942 0.422018067189391 1.16620795972751 0.868644082344067 0.176882559287685 0.520786649615232 1.2165015150729 0.873666057812649 0.177369874610784 0.52490003395143 1.22243208167387 0.901980209644414 0.177027373994329 0.553945011934641 1.25001540735419 0.935488900732871 0.173502786356843 0.594481734441334 1.27649606702441 0.949160858513469 0.176396070736893 0.602519094071049 1.29580262295589 0.96330723047168 0.180733579999698 0.608176327837681 1.31843813310568
0.919552154634546 0.144899270082846 0.634669168302919 1.20443514096617 0.910485946293214 0.149910923093421 0.61576744787999 1.20520444470644 0.911053671591083 0.151048805570339 0.614150112441539 1.20795723074063 0.906953342176649 0.149415609670014 0.613398600227252 1.20050808412605 0.90804848424149 0.149231663275475 0.614940324631672 1.20115664385131 0.907722678831561 0.150265874652907 0.61263957611091 1.20280578155221 0.896488996164758 0.156254952996354 0.589654766858725 1.20332322547079
0.606347482970323 0.183287566317986 0.245560747565825 0.967134218374821 0.574829334823744 0.191362890506569 0.198221747868564 0.951436921778923 0.570185883893805 0.185119328554069 0.205977538755373 0.934394229032236 0.567210559912516 0.174464724469958 0.224125078048849 0.910296041776183 0.560375735293473 0.162267925610015 0.241587983652279 0.879163486934667 0.550231099442583 0.162723592489918 0.230664264458655 0.869797934426512 0.566009699261479 0.167595562405017 0.236901885480001 0.895117513042957
0.386453382663624 0.192174935517714 0.00813049443071479 0.764776270896534 0.433117029524706 0.163483417881981 0.111556912477798 0.754677146571614 0.504673916173539 0.153682204316903 0.202582856156571 0.806764976190508 0.548187026771999 0.152121458863634 0.24925570575533 0.847118347788668 0.568466046457953 0.155905974007031 0.262119419145772 0.874812673770134 0.585499335981036 0.160001270787497 0.271119475994536 0.899879195967536 0.601412716267634 0.163237726813929 0.280683759818163 0.922141672717106
0.723584018019321 0.159331787619543 0.410266843430921 1.03690119260772 0.744271480876242 0.156306282157613 0.437007245062982 1.0515357166895 0.752041478871772 0.156062824569237 0.445329110955786 1.05875384678776 0.756084968402456 0.154765111408331 0.451984749178665 1.06018518762625 0.748460144641953 0.159199486401192 0.435647396972545 1.06127289231136 0.749364903144171 0.159660560703282 0.435709729245884 1.06302007704246 0.744778335997973 0.163351138180471 0.423893899403617 1.06566277259233
