V1	V2	V3	V4
boot1	0.0470081023039182	9.67163421079387e-05	9.73350934757534e-05	8.90473867509745e-05
boot2	0.0650625652239272	9.946763047e-05	0.000100656371225663	9.20904043461877e-05
boot3	0.0846869344121768	9.91415323647829e-05	0.000101144856936688	9.18209905118015e-05
boot4	0.0767258906151695	9.70449088612259e-05	9.8702394178245e-05	9.21803194325719e-05
boot5	0.0640608550567746	9.78232079018446e-05	9.89815529081491e-05	9.22610320161893e-05
boot6	0.0427736316141649	9.47641862376634e-05	9.52776160028326e-05	9.08333239134675e-05
boot7	0.0542981756147908	9.71695102298194e-05	9.80059021222692e-05	9.15071162536876e-05
boot8	0.0853545317339591	9.62499846683534e-05	9.82925349344006e-05	9.08857636647386e-05
boot9	0.0584089971982484	9.99670301991743e-05	0.000100931920225909	9.26226821847624e-05
boot10	0.0609990933921278	9.49201405645416e-05	9.59658235788709e-05	9.03958919914701e-05
boot11	0.0733540027136792	9.66951382824224e-05	9.8210228812353e-05	9.09410062601472e-05
boot12	0.0347800101713353	9.92926528539043e-05	9.9635125401524e-05	9.00319195111987e-05
boot13	0.0692234440519944	9.64539096683635e-05	9.77975546009751e-05	9.17566568416908e-05
boot14	0.0603050591147528	9.92357942502551e-05	0.000100271169485675	9.0959422255189e-05
boot15	0.0640303338146762	9.50970197425586e-05	9.6257934581644e-05	9.23690717039026e-05
boot16	0.0441310319717651	9.94331493462447e-05	9.99833192275995e-05	9.12946900858216e-05
boot17	0.0760901818192126	9.82686907919807e-05	9.99070257082306e-05	9.07502963192684e-05
boot18	0.0771460612730758	9.85955992923816e-05	0.000100285556049511	9.23288861547906e-05
boot19	0.0460432167144113	9.75335073123616e-05	9.813074302171e-05	9.07899063484235e-05
boot20	0.0831879604425595	9.94425663432135e-05	0.000101385912079078	9.17262653293203e-05
boot21	0.0597539819324058	0.000102872676919822	0.000103876050073721	9.05805963252389e-05
boot22	0.0672086259255195	0.000102389648120658	0.000103667556727556	9.25226509661783e-05
boot23	0.0783996488506937	0.00010046626360172	0.000102189171489964	9.11181005435569e-05
boot24	0.0663061519572276	0.000103425728506717	0.000104668153860013	9.17952539292113e-05
boot25	0.0619913903486356	9.31211328279271e-05	9.41977447912527e-05	9.15761389849541e-05
boot26	0.0703469559771881	0.000100826391535068	0.00010222251848428	9.21439956686053e-05
boot27	0.074914019126577	9.72651911639511e-05	9.885004560494e-05	9.2104592379112e-05
boot28	0.0836239149918868	9.93250939093763e-05	0.000101302608396174	9.18664535791405e-05
boot29	0.0618205224757971	9.47562385395587e-05	9.58254246380498e-05	9.09324915318066e-05
boot30	0.0836844721685498	9.96509154478472e-05	0.000101627419555833	9.1904902670511e-05
boot31	0.0776674691385211	0.000100598943013533	0.000102301718279984	9.25025886306044e-05
boot32	0.0712400403993849	9.67789751126462e-05	9.82075647239994e-05	9.24214095335541e-05
boot33	0.0503456893323459	9.5306105475293e-05	9.60174727453009e-05	9.02757560341864e-05
boot34	0.0822919081600622	9.43072472443767e-05	9.61840565569638e-05	9.1443243786834e-05
boot35	0.0566006326407133	9.84205820936818e-05	9.93227606550545e-05	9.24601923925695e-05
boot36	0.0718246118450919	9.82623490244207e-05	9.97200260123575e-05	9.19559836394475e-05
boot37	0.0459820363283124	9.8410962935165e-05	9.90071093669745e-05	9.04627862897204e-05
boot38	0.0507709124550228	9.63188266584373e-05	9.70433198045829e-05	9.0735879387476e-05
boot39	0.083829152793755	0.000100277180611215	0.0001022646107229	9.31126964661877e-05
boot40	0.0753407430847642	9.78314398957364e-05	9.94333320552031e-05	9.22713501904987e-05
boot41	0.0612980118482308	9.78108245556996e-05	9.88735044899328e-05	9.22709982466313e-05
boot42	0.0510239971870747	9.6201127281852e-05	9.69318739781133e-05	8.95291712683794e-05
boot43	0.0522332856623501	9.71745797038906e-05	9.79445212631704e-05	9.0941252068713e-05
boot44	0.0622853775100071	9.7268855922945e-05	9.83618650073512e-05	9.155833210777e-05
boot45	0.0778299609337373	0.00010274468180909	0.000104454276416388	9.21305308448941e-05
boot46	0.0651782960251024	0.000100519983450062	0.000101731881597253	9.22190780214375e-05
boot47	0.0806413994404761	9.80353349751863e-05	9.98695889813668e-05	9.19186213590325e-05
boot48	0.0829633827194635	0.000100443215897417	0.000102377719919107	9.36444129051285e-05
boot49	0.0672148810947349	9.76424260526643e-05	9.89038822688444e-05	9.01051685013764e-05
boot50	0.0782721950536123	0.000100556525265168	0.000102284461409868	9.24897578544261e-05
