V1	V2	V3	V4
boot1	0.0504971729381946	6.91810570649825e-05	6.96782230768269e-05	8.63750663998195e-05
boot2	0.0521502237789453	6.83101144488812e-05	6.88393313860663e-05	8.68418880855075e-05
boot3	0.0775300848293549	6.99181703485027e-05	7.11039888637221e-05	8.84382495075899e-05
boot4	0.0684373788290035	6.63350495521573e-05	6.72430904247794e-05	8.64546743036241e-05
boot5	0.0614643545279383	6.70250285269801e-05	6.77529412201469e-05	8.5916637977131e-05
boot6	0.0586306653809065	6.54724574624786e-05	6.61354381612265e-05	8.55012667881498e-05
boot7	0.0577638535343646	6.80928296279613e-05	6.87461804748655e-05	8.67296465822046e-05
boot8	0.0760635169574593	6.72741673064134e-05	6.84083877753289e-05	8.78212298865392e-05
boot9	0.0519429024583664	6.99785959510278e-05	7.0513501802693e-05	8.86601851581745e-05
boot10	0.0681730397837003	6.5976270530279e-05	6.68738300809453e-05	8.50208780688246e-05
boot11	0.0649275362318841	6.70702923410521e-05	6.78848981306448e-05	8.56985551892541e-05
boot12	0.0354174910961615	7.14350808299956e-05	7.16832800139185e-05	8.70945662101139e-05
boot13	0.0604341873655388	6.78706160049094e-05	6.85849306934548e-05	8.74455212377559e-05
boot14	0.0625599692957206	6.72302579010543e-05	6.79813133142728e-05	8.49386740376666e-05
boot15	0.0602836879432624	6.76693452387912e-05	6.83852875224872e-05	8.83088917531327e-05
boot16	0.0518084066471163	7.09113946097438e-05	7.14361474932849e-05	8.74893413773784e-05
boot17	0.0712025316455696	6.8628789856127e-05	6.96315193879186e-05	8.7158241253481e-05
boot18	0.065050266114725	6.92640615623038e-05	7.00981907011952e-05	8.83028714975948e-05
boot19	0.0568945080995654	6.85929239058482e-05	6.92323915178378e-05	8.7419641719322e-05
boot20	0.0712453128083679	6.99246805681772e-05	7.09264359652883e-05	8.80153279456928e-05
boot21	0.0651108060404001	7.15537481380949e-05	7.23851694095659e-05	8.66531290224077e-05
boot22	0.0657120439387995	7.07585411951834e-05	7.16055542823969e-05	8.8221509451979e-05
boot23	0.0711338180389074	7.07489052063259e-05	7.17432105843554e-05	8.758751124641e-05
boot24	0.0590979782270607	6.98406202540615e-05	7.05195804077407e-05	8.61448914998541e-05
boot25	0.0576475155279503	6.70561622291123e-05	6.77012002816249e-05	8.70484588608721e-05
boot26	0.0658647209623348	7.06201939634699e-05	7.1475678378269e-05	8.83685278012826e-05
boot27	0.068684053354569	6.98084452209731e-05	7.07476248318059e-05	8.88966464667965e-05
boot28	0.0774757281553398	6.83226386828549e-05	6.94881704213404e-05	8.68859577918364e-05
boot29	0.055512118842846	6.61064613801338e-05	6.67088060514439e-05	8.6741396576037e-05
boot30	0.0806451612903226	6.94444846589479e-05	7.07237218815172e-05	8.79430006750973e-05
boot31	0.0733004926108374	7.03819929335346e-05	7.14407047004295e-05	8.85278401210123e-05
boot32	0.0645866454689984	6.80070971941173e-05	6.88360786672766e-05	8.8485031165179e-05
boot33	0.0533828705514275	6.83067621139643e-05	6.88640031910684e-05	8.60302120024547e-05
boot34	0.0771312584573748	6.66004991222326e-05	6.77505534487778e-05	8.68340753189255e-05
boot35	0.0577252810059059	6.81442062903239e-05	6.87790335083103e-05	8.54118191617921e-05
boot36	0.0683677444487729	6.8556261407314e-05	6.9466691575022e-05	8.77923418965463e-05
boot37	0.0548349056603774	6.81288049403129e-05	6.87197772042245e-05	8.67055941546227e-05
boot38	0.0569153069153069	6.68753390350299e-05	6.75045838216001e-05	8.57020639354014e-05
boot39	0.0744470774091627	6.95260792900146e-05	7.06205436136255e-05	8.86863702681886e-05
boot40	0.0627327974906881	6.7636891229356e-05	6.84083877753289e-05	8.72911876501888e-05
boot41	0.0635470826112074	6.75274464495174e-05	6.83050762797496e-05	8.56126170312907e-05
boot42	0.0522914218566393	6.73937434483075e-05	6.79292688693394e-05	8.60083844266773e-05
boot43	0.0593535749265426	6.82634649557052e-05	6.89535426945026e-05	8.69403694604349e-05
boot44	0.0627742797176111	6.69994843095485e-05	6.77513656669354e-05	8.47027924345502e-05
boot45	0.07109375	7.0881724357605e-05	7.1868896484375e-05	8.76497477293015e-05
boot46	0.0555555555555556	7.04940279436309e-05	7.11020696601569e-05	8.79163759143974e-05
boot47	0.0716406095388878	6.96384835427595e-05	7.06541924157268e-05	8.90240567376225e-05
boot48	0.0699769938650307	6.89338078608141e-05	6.98726076442471e-05	8.6448439962317e-05
boot49	0.0597249508840864	6.93931092952103e-05	7.00939088547597e-05	8.7357771134664e-05
boot50	0.0719890153001177	6.99733644031228e-05	7.09899235094155e-05	8.72330646138963e-05
boot51	0.0589282183112517	6.87608911540042e-05	6.9447569997852e-05	8.90359492877734e-05
boot52	0.060536398467433	6.6678061760848e-05	6.73801030519223e-05	8.51313650192319e-05
boot53	0.0852043753598158	7.00498181256905e-05	7.14429836563863e-05	8.69502186075383e-05
boot54	0.0782932080642004	7.14386337434578e-05	7.26384431834625e-05	8.77996552006663e-05
boot55	0.0696673189823875	7.0358126479382e-05	7.13079376993807e-05	8.80652378573906e-05
boot56	0.0453555159437512	7.02410725003455e-05	7.06485042346541e-05	8.79918447372003e-05
boot57	0.066967792615868	7.06622645567431e-05	7.1542996145086e-05	8.82628689683008e-05
boot58	0.0572704329256455	6.91259555403493e-05	6.97627061688662e-05	8.68864140651188e-05
boot59	0.0608527131782946	7.02666699740857e-05	7.09843158464035e-05	8.72470057376732e-05
boot60	0.0687068114511352	6.88420729768685e-05	6.97740820469143e-05	8.82639617473245e-05
boot61	0.0919632147141144	7.15306408916444e-05	7.32214111556497e-05	8.99568406062318e-05
boot62	0.0588806840264283	6.97532989954122e-05	7.04270135215334e-05	8.47124634074519e-05
boot63	0.0734485467399843	7.19105552692688e-05	7.29699993026968e-05	8.85180350442692e-05
boot64	0.0514218932606155	6.94448621197788e-05	6.99599012912837e-05	8.68030330540701e-05
boot65	0.0572866266692471	6.58120632124099e-05	6.64472011251526e-05	8.56650668777917e-05
boot66	0.0474602863306531	6.79433896708664e-05	6.83851387939469e-05	8.63532338370474e-05
boot67	0.0743897714064316	6.64046432878093e-05	6.74766770130905e-05	8.60903802060962e-05
boot68	0.0571988246816846	6.69696584533014e-05	6.76105410282213e-05	8.67486999907823e-05
boot69	0.0540275049115914	7.21065009070257e-05	7.26799726726391e-05	8.91966192518062e-05
boot70	0.0703292421585817	6.67842687675854e-05	6.77478772426682e-05	8.73915344815028e-05
boot71	0.0714144801736043	7.1849197514511e-05	7.28553186386906e-05	8.88054295131053e-05
boot72	0.0846290100373942	6.95526226627908e-05	7.09622013559436e-05	8.82695559152663e-05
boot73	0.0727484925111846	6.87400773314423e-05	6.9769515799182e-05	8.59446586152255e-05
boot74	0.0720421710269426	7.03802021343437e-05	7.13934927251822e-05	8.82525046044579e-05
boot75	0.0646619496855346	7.34604845657257e-05	7.42822549543135e-05	8.80809080322979e-05
boot76	0.0675913264309435	6.77225804350268e-05	6.86150569751117e-05	8.7337711272204e-05
boot77	0.0597422881686841	6.87526904948534e-05	6.94495161480417e-05	8.71149052465761e-05
boot78	0.0738828202581926	7.17328488411882e-05	7.28169940505834e-05	8.87473885343107e-05
boot79	0.0641679748822606	6.77732077939319e-05	6.85812001409669e-05	8.75875446745104e-05
boot80	0.0682451253481894	7.29035090749579e-05	7.38301698656045e-05	8.92748498143216e-05
boot81	0.0731850117096019	6.94545612528611e-05	7.04998473455493e-05	8.69267347825092e-05
boot82	0.0578978045463377	6.87291758777351e-05	6.93804592993955e-05	8.74894592306764e-05
boot83	0.0674931129476584	6.5894918080162e-05	6.67912817746455e-05	8.62584019630609e-05
boot84	0.0577864838393732	7.19063424123719e-05	7.25604614553725e-05	8.81627095582326e-05
boot85	0.0704889063420381	6.822616253542e-05	6.92017537227941e-05	8.63322768712929e-05
boot86	0.042165130417729	6.81518484299241e-05	6.85005242924744e-05	8.59881066590569e-05
boot87	0.0658203125	6.97638913989067e-05	7.06100463867188e-05	8.68312641978264e-05
boot88	0.0659383534920016	6.71990093315901e-05	6.80472080169658e-05	8.72306166375749e-05
boot89	0.0556749365110373	6.69028343664334e-05	6.75083625077712e-05	8.61649585117223e-05
boot90	0.0569917743830787	6.9978093622202e-05	7.06142202080484e-05	8.73181226500744e-05
boot91	0.0642129992169146	7.10164800626304e-05	7.18237058395356e-05	8.76849000163214e-05
boot92	0.0546719681908549	7.13794848700052e-05	7.19737242548684e-05	8.83192008343443e-05
boot93	0.0638787646268943	6.64472438765871e-05	6.72299978704981e-05	8.63967164922267e-05
boot94	0.0607366771159875	6.90639260625864e-05	6.97866815381138e-05	8.67077635391693e-05
boot95	0.0661380777412493	6.94627337183016e-05	7.03086523660114e-05	8.54097944206538e-05
boot96	0.0541716093317517	7.17324343680174e-05	7.231261690214e-05	8.91115735853076e-05
boot97	0.0719424460431655	6.95406454145269e-05	7.05470065933474e-05	8.74825729661373e-05
boot98	0.0702511773940345	6.84984128320599e-05	6.94668641517711e-05	8.75690694125281e-05
boot99	0.0655769604981514	6.90248933061218e-05	6.98616976937802e-05	8.67980764917714e-05
boot100	0.0559426637467649	6.9728229300589e-05	7.0351279594653e-05	8.85933946221964e-05
boot101	0.0686932491117252	7.06074506334435e-05	7.15389078923313e-05	8.83372116198366e-05
boot102	0.0734573947110676	7.11964888941763e-05	7.22534896459368e-05	8.66044743522061e-05
boot103	0.0994660866126162	7.08931649018806e-05	7.28495624470712e-05	8.89149662555806e-05
boot104	0.0570423910920102	6.80557420556656e-05	6.869138073148e-05	8.56136352964008e-05
boot105	0.0696498054474708	7.01397965771551e-05	7.10835894563127e-05	8.68287386919969e-05
boot106	0.0651872399445215	6.87633097725546e-05	6.96052705911764e-05	8.80848407980372e-05
boot107	0.0704769260474995	6.864786769928e-05	6.96069325969638e-05	8.64774258596159e-05
boot108	0.0726072607260726	6.93799680059579e-05	7.04034225410276e-05	8.65362579251785e-05
boot109	0.0643378725083876	6.89020861744226e-05	6.971901173963e-05	8.78182376196368e-05
boot110	0.0738375573737777	7.1870625544644e-05	7.29586289130188e-05	8.97265489917548e-05
boot111	0.0703812316715543	6.88241895484307e-05	6.97926192202987e-05	8.75707910951513e-05
boot112	0.0642648490749757	6.98110168509734e-05	7.06152954929655e-05	8.68053876288723e-05
boot113	0.0407965970610982	6.73054174607018e-05	6.76272199223734e-05	8.56343882360032e-05
boot114	0.0740813907546424	6.82653031476077e-05	6.93494699702355e-05	8.82782401657973e-05
boot115	0.0705016463296533	6.97890790347402e-05	7.07517910500785e-05	8.63625686229105e-05
boot116	0.0667577591255124	6.89335093906025e-05	6.98034290477292e-05	8.65555481342593e-05
boot117	0.0403763230105841	6.87535421063699e-05	6.907307316475e-05	8.65210080263966e-05
boot118	0.0674332488793608	6.72563249750986e-05	6.81425543756883e-05	8.61171781741302e-05
boot119	0.0687111801242236	6.79527248296215e-05	6.88691119169785e-05	8.67814681418379e-05
boot120	0.0682219172711233	6.80340160627371e-05	6.89464312746854e-05	8.69947943482496e-05
boot121	0.0436040902951958	6.61174531570819e-05	6.6484290257308e-05	8.48437847062748e-05
boot122	0.0588006986221618	6.63260746790548e-05	6.69970473471033e-05	8.70816537378027e-05
boot123	0.0573947110675808	6.86152348058911e-05	6.92605145039384e-05	8.62421514065146e-05
boot124	0.0593483320403414	6.92076495871725e-05	6.98907807966315e-05	8.72710990534364e-05
boot125	0.0721106996686806	6.87244265009276e-05	6.97378650132462e-05	8.71421353886049e-05
boot126	0.0579512195121951	6.86748740151768e-05	6.93301606186794e-05	8.64481478794562e-05
boot127	0.0547195622435021	6.90765354939795e-05	6.96616890003544e-05	8.66231993162121e-05
boot128	0.0587783326930465	6.7743498414531e-05	6.84071350634312e-05	8.61568001675127e-05
boot129	0.0757936507936508	6.9485655446776e-05	7.06254724111867e-05	8.81833434064396e-05
boot130	0.0678927802778321	6.559299249265e-05	6.64948570228503e-05	8.72308803689365e-05
boot131	0.0609851446442533	6.75865134077438e-05	6.83134852348119e-05	8.80710566056451e-05
boot132	0.0877936080092414	6.71654890275703e-05	6.86494546816482e-05	8.64791518603585e-05
boot133	0.0588235294117647	7.20030024541316e-05	7.26883277883476e-05	8.92573452160454e-05
boot134	0.0666797797010228	6.98104865281893e-05	7.06850327557614e-05	8.80107827449452e-05
boot135	0.0662983425414365	6.79676586624775e-05	6.88349574437998e-05	8.82184429676734e-05
boot136	0.0889980353634578	7.17414202500513e-05	7.32975401515356e-05	8.81198800393372e-05
boot137	0.061917701863354	7.00463763810589e-05	7.07905149299795e-05	8.76307181529316e-05
boot138	0.0498830865159782	6.77830121067235e-05	6.82678761597945e-05	8.70409694646128e-05
boot139	0.0642309958750737	6.90630857944958e-05	6.98734611296174e-05	8.84194071916146e-05
boot140	0.0616012436844151	6.90854036767674e-05	6.9822813941724e-05	8.70576407115935e-05
boot141	0.0441782839191047	6.93582725190584e-05	6.97414888493229e-05	8.83897833265329e-05
boot142	0.0562719812426729	6.8786702954552e-05	6.94054086741643e-05	8.69335243148993e-05
boot143	0.0646815223821731	6.91729194854734e-05	6.99979440048336e-05	8.71452393821933e-05
boot144	0.0626104023552502	6.89173526990584e-05	6.96867467094777e-05	8.76819291016379e-05
boot145	0.0569422776911076	6.93392998411567e-05	6.99715976158547e-05	8.7093041358172e-05
boot146	0.0447170557973882	7.12484802201045e-05	7.16441302159863e-05	8.86191541563015e-05
boot147	0.0828112764291308	6.95996556628384e-05	7.09421982438529e-05	8.74535834313626e-05
boot148	0.0645035943267923	6.94025344660457e-05	7.02109109340999e-05	8.65741098786491e-05
boot149	0.0756040530007794	6.80653365126254e-05	6.91791270095359e-05	8.66774397998225e-05
boot150	0.0604514229636899	6.86998437625136e-05	6.94170909731779e-05	8.82315988627201e-05
boot151	0.0696128275322644	6.8719386237757e-05	6.96669704686989e-05	8.78934319460105e-05
boot152	0.0593713620488941	6.99387225497004e-05	7.06226493311403e-05	8.68235393016615e-05
boot153	0.0729023383768913	6.78028646570577e-05	6.88472252270752e-05	8.77971102495135e-05
boot154	0.0696104897801774	6.99720722032544e-05	7.09064378583713e-05	8.58884588936788e-05
boot155	0.0603817686014803	6.95532556368764e-05	7.02634149628294e-05	8.78342642051429e-05
boot156	0.0781853281853282	7.08596674947057e-05	7.20397728119736e-05	8.66682223456124e-05
boot157	0.0567375886524823	7.04678785714851e-05	7.11020696601569e-05	8.75236765712962e-05
boot158	0.0501272762874486	6.84458680677754e-05	6.89378876150631e-05	8.70261976704288e-05
boot159	0.0838822161952732	6.87030787674033e-05	7.00661601687652e-05	8.62475690703967e-05
boot160	0.0503749278984811	6.99731500797566e-05	7.04610626659472e-05	8.48451726496723e-05
boot161	0.0739079563182527	6.78796325972188e-05	6.89448404769264e-05	8.6864346585772e-05
boot162	0.0680392156862745	7.00265433355195e-05	7.09342560553633e-05	8.82114043618216e-05
boot163	0.0843537414965986	6.87313950325111e-05	7.01143986679775e-05	8.65557358515225e-05
boot164	0.0826316820050911	7.04381658470682e-05	7.17751532899878e-05	8.86886105176565e-05
boot165	0.0498641831587117	6.79944366566866e-05	6.84768652096717e-05	8.57265729247281e-05
boot166	0.0735149970594001	6.94626408190592e-05	7.05221300942295e-05	8.78947028779096e-05
boot167	0.0756885278383198	6.8980549836324e-05	7.01156307252347e-05	8.8155081337132e-05
boot168	0.077675601643514	6.98315737773655e-05	7.10120666536484e-05	8.75064078511675e-05
boot169	0.0493680884676145	6.98662950678042e-05	7.03475762998236e-05	8.80132310858369e-05
boot170	0.0647537805350911	6.63174074319845e-05	6.71303295129435e-05	8.65625892799312e-05
boot171	0.0757426716506	7.12871844367377e-05	7.24158392289412e-05	8.84183252879208e-05
boot172	0.0607009986293323	7.06702564886217e-05	7.13917390095926e-05	8.71126704662305e-05
boot173	0.050962847695001	6.89616322488894e-05	6.94668280950641e-05	8.72877065083657e-05
boot174	0.0714566929133858	6.83187589308249e-05	6.93238886477773e-05	8.66786676978866e-05
boot175	0.0646669263731983	6.82348274822258e-05	6.90493602766466e-05	8.72378486080668e-05
boot176	0.0696993361967981	6.70144886852842e-05	6.79629458243459e-05	8.73424846530026e-05
boot177	0.0585611789800271	6.53633189123132e-05	6.60283202083246e-05	8.53430627976982e-05
boot178	0.072900466562986	6.959981479876e-05	7.06329559389429e-05	8.70792772039031e-05
boot179	0.0568850529619459	6.87776287257411e-05	6.94123696536507e-05	8.76104901737296e-05
boot180	0.0786026200873362	7.17403376437296e-05	7.29666917295958e-05	8.94313180318822e-05
boot181	0.0498062015503876	6.77618459753602e-05	6.8242593594135e-05	8.61288229804131e-05
boot182	0.0624758220502901	6.83462585245841e-05	6.91012349928355e-05	8.63518491959236e-05
boot183	0.0559236165237724	6.85317562589901e-05	6.914115822413e-05	8.67940909766531e-05
boot184	0.0714427073025925	6.88999468356092e-05	6.99100518082441e-05	8.85000959319955e-05
boot185	0.0581690415772009	6.74664477972272e-05	6.81269274767139e-05	8.6860307101723e-05
boot186	0.0673724735322425	6.91573256755066e-05	7.00310600720134e-05	8.53203421320292e-05
boot187	0.0788655788655789	6.92773083390754e-05	7.0485501720933e-05	8.67360530651138e-05
boot188	0.0603751465416178	6.94185445341691e-05	7.0130767730715e-05	8.72211929356175e-05
boot189	0.0795298726738492	6.93645346525863e-05	7.06035161702197e-05	8.73016852018545e-05
boot190	0.046420141620771	6.79785290277352e-05	6.8402374336172e-05	8.6905319359243e-05
boot191	0.053554040895813	6.94879021532034e-05	7.00464289879201e-05	8.6891472769837e-05
boot192	0.0703369905956113	7.18499190342512e-05	7.28192161044015e-05	8.7669675116323e-05
boot193	0.0595567867036011	6.73796761185064e-05	6.80814986041531e-05	8.88994540055651e-05
boot194	0.0682085456683653	6.96978589386246e-05	7.0609737751285e-05	8.82648452385389e-05
boot195	0.0624638519375361	6.86773403073699e-05	6.94295540723351e-05	8.62764022903503e-05
boot196	0.0686507936507937	7.1107600521102e-05	7.20427059712774e-05	8.88404073784128e-05
boot197	0.0827111984282908	6.85568831933523e-05	6.99009190176045e-05	8.79864478517308e-05
boot198	0.0678066037735849	7.00565766448445e-05	7.09602196313437e-05	8.74463346621358e-05
boot199	0.0630417651694247	6.90771601501846e-05	6.98601121115079e-05	8.79289918395555e-05
boot200	0.0667834890965732	6.80134782225596e-05	6.88818649857824e-05	8.71723862046558e-05
