V1	V2
boot1	0.614892211391648	0.0560084452178533
boot2	0.397773999282417	0.0470033607446296
boot3	-0.302213208268623	0.0418942301874881
boot4	0.329947564980985	0.0429173728227982
boot5	0.251209187968695	0.042120493860577
boot6	0.668430376588071	0.0542928294944508
boot7	0.229743779858534	0.0444861692327298
boot8	0.459919814141059	0.0495255643199796
boot9	0.0403106489816629	0.0423596408936539
boot10	0.556534536030292	0.0492303178425607
boot11	0.177230562769307	0.0474868681025754
boot12	-0.142842732388151	0.0499790122084006
boot13	0.402988274682628	0.0442326213070494
boot14	0.682388684135957	0.0494713665693268
boot15	-0.0656801999186397	0.0515123468540153
boot16	0.00747106901707059	0.0490736385384387
boot17	-0.120976450933576	0.05197831985339
boot18	0.339373556790912	0.0492252117664698
boot19	0.375550480254186	0.0435490620865139
boot20	0.595565685437247	0.0478983933061896
boot21	0.303914986127528	0.0494280406696149
boot22	-0.0510124773750976	0.0421495581961476
boot23	0.368431344303185	0.0468107465530977
boot24	0.53309189915831	0.0499839041798453
boot25	-0.453878580872378	0.042823876256427
boot26	0.621864106349178	0.0560491648141499
boot27	0.490263162463729	0.0456005662740996
boot28	0.240022716568688	0.044354441057669
boot29	0.127575266242407	0.0487190984866224
boot30	0.64216927908384	0.0503446387415924
boot31	0.189892498207912	0.0466349837911211
boot32	0.0219096796786905	0.045877960650655
boot33	0.150072665277166	0.0517562519899499
boot34	0.347067553961924	0.041913968054096
boot35	-0.165959767738737	0.0503903936550826
boot36	0.254129050029952	0.0467157714630736
boot37	-0.188713147043224	0.0458102574959476
boot38	0.502755465649161	0.0514989788055991
boot39	-0.270515701343723	0.0481667226540402
boot40	0.457397130757269	0.0453723573857558
boot41	0.000704754853716167	0.0426220542330314
boot42	0.14052375724265	0.0535290724975697
boot43	0.776488427330442	0.0461832714640737
boot44	0.167276372694198	0.0476242014703841
boot45	0.492183533960663	0.0591581204976815
boot46	0.417872744831206	0.0367748260768239
boot47	-0.093967165332924	0.0571159289893816
boot48	-0.108642916776121	0.0467254392563041
boot49	-0.18667952578598	0.0463654253220138
boot50	0.340931420861439	0.0481214839034104
boot51	-0.228252381543614	0.0477756689410835
boot52	0.279153269094056	0.0428656455412942
boot53	0.348711599911897	0.0476252406039099
boot54	0.114452265185501	0.0450961420923076
boot55	0.159396610721632	0.0469584427217548
boot56	0.111648889614561	0.0451470140586326
boot57	0.477355762220774	0.0431055667103943
boot58	0.314449885630088	0.0447538452106827
boot59	0.532765682198221	0.0516553515577111
boot60	0.360546878374622	0.0533173130902156
boot61	0.271227569003487	0.044514970441605
boot62	-0.00427612708342345	0.0436615976229558
boot63	0.0329024211159207	0.042276245923849
boot64	-0.0407891091342859	0.0438475135141971
boot65	0.379979075300838	0.0556444636094006
boot66	0.494347945417367	0.0475909314522151
boot67	-0.00674287906010696	0.0433213409411863
boot68	0.146708355999592	0.050956775721538
boot69	0.158047626746096	0.0399463936971952
boot70	0.0809496088720486	0.0492853929919154
boot71	0.314162630185663	0.0461760515883716
boot72	0.229871204446819	0.0523840498770685
boot73	-0.104636292758789	0.0451302027816738
boot74	0.298906195511654	0.0405471723115032
boot75	0.00354029157950221	0.0520222758720788
boot76	-0.178035323267488	0.0427429949922276
boot77	-0.254877570524538	0.0405219210400941
boot78	-0.144065062012752	0.0452166267537543
boot79	0.284964407450293	0.0378157325055949
boot80	0.0806319163304603	0.0466517260128296
boot81	0.689099097490337	0.0452171468384556
boot82	0.0185529580140941	0.0472359767113596
boot83	0.572005293574877	0.0424934296585705
boot84	0.207870134211425	0.0558907428248245
boot85	0.0638687841752006	0.0448617252362714
boot86	0.236832208354372	0.0443206075469302
boot87	-0.0374569946477135	0.04991008197796
boot88	0.351814252765844	0.051025494665991
boot89	0.14927309501924	0.0475611976341262
boot90	0.374720545597382	0.0499897735269816
boot91	0.101969176299292	0.0427559167118812
boot92	-0.144227412824302	0.0437359462294982
boot93	0.271031495513324	0.0485316225290697
boot94	0.48002590458501	0.0436976850072841
boot95	0.436368344411457	0.047405036612864
boot96	0.247915603648959	0.0427449329583689
boot97	-0.0446409729105027	0.0428435095464719
boot98	0.0940863446923668	0.0434620726805878
boot99	0.425619649429045	0.0484695030817876
boot100	0.214560974196054	0.0478922643178084
boot101	-0.00411753145338819	0.0482003843394923
boot102	0.0792903105639866	0.0416013115451403
boot103	0.37075378713732	0.0437196499576129
boot104	0.0496578180682489	0.0465725075467681
boot105	-0.0700532733978561	0.0404521980182742
boot106	0.414993257847529	0.0501147670057747
boot107	0.490744762556861	0.0536402590388208
boot108	0.101304279513153	0.0493366842739157
boot109	0.283723629816458	0.0459489179006584
boot110	0.401607906425501	0.0384758004522342
boot111	0.0955011960798605	0.0463704437229679
boot112	0.476622763978934	0.0447688277724491
boot113	0.457541716041584	0.0516117492814549
boot114	0.249260232341063	0.0506236530842541
boot115	0.316865506380438	0.0467092945837083
boot116	0.42139731263552	0.0508397073302063
boot117	0.361239520534154	0.0501675343851282
boot118	0.391444569273756	0.0465469877796021
boot119	0.0532537400869589	0.049439036711382
boot120	0.403968570983312	0.05184849225862
boot121	0.312868358059181	0.0463783240005122
boot122	0.445041109769385	0.0415492250271385
boot123	-0.209704984148582	0.0469813693656194
boot124	-0.0140595374973875	0.044313345048122
boot125	0.0136167222505466	0.0479310077965946
boot126	0.234487205232351	0.05055694625454
boot127	0.0321821026949899	0.0502070190262658
boot128	0.370038203228838	0.047099015755129
boot129	-0.0635461852061671	0.0444262936631263
boot130	0.619810519584998	0.0497990830127281
boot131	0.535153704391415	0.0413277452277761
boot132	0.196104353026087	0.0415243556354555
boot133	0.36360812159407	0.0474184406132563
boot134	0.476707670163352	0.0478811189231401
boot135	0.118354586289402	0.0474775747365529
boot136	0.096498266499137	0.047448295451317
boot137	0.189121150047108	0.0442356337252787
boot138	0.351704937170213	0.0502843501905779
boot139	0.207713367682425	0.0440669457986561
boot140	0.464932601558814	0.0468474771225196
boot141	0.0775505620325487	0.0455527371523253
boot142	0.0958191169966506	0.0476426613683645
boot143	0.0135420306407758	0.0473411711542494
boot144	0.694294499902836	0.0580760081391765
boot145	0.201608909392864	0.0477760293004605
boot146	-0.192666408007058	0.0496484557013371
boot147	0.0453191674269167	0.0540412192034713
