V1	V2
boot1	0.459087885782149	0.0438199594211024
boot2	0.26049805691787	0.0359332431693966
boot3	-0.592263957270432	0.0389188229911949
boot4	0.287612718977792	0.0383085401844309
boot5	0.154992857765432	0.0419091063792098
boot6	0.205036135942872	0.0539398244022384
boot7	0.135120306934827	0.0357936040179051
boot8	0.360415364466683	0.043490258994276
boot9	-0.324183708098108	0.0351552896653224
boot10	0.147690697716444	0.0399152396656942
boot11	-0.048593664878661	0.0338289522841115
boot12	-0.370262139079938	0.0419934865539828
boot13	0.342295754461357	0.0347804964683667
boot14	0.0864846228159318	0.0427128923490903
boot15	-0.469575002497675	0.0422857203684614
boot16	-0.011878959179056	0.038777802412285
boot17	-0.322907058449368	0.0394671971991639
boot18	0.176353912510203	0.0447702990682935
boot19	0.210062909754942	0.0377129438729606
boot20	0.145922202147977	0.0371119287013261
boot21	0.310140093515418	0.0571903940070346
boot22	-0.110059088349161	0.035062656708584
boot23	0.264922499588226	0.0408767219113178
boot24	0.652380319836297	0.0436762512310869
boot25	-0.580098497027202	0.03748186396196
boot26	0.518336025026802	0.0447219856673821
boot27	0.462036126501738	0.0342798857176472
boot28	0.225026148791459	0.0313542470459085
boot29	0.0153100027614914	0.0389924303923485
boot30	0.559373538708636	0.041783742149285
boot31	0.209097047744731	0.036883368999547
boot32	-0.141724382350241	0.0344833254013477
boot33	-0.112310630531175	0.0395839929560861
boot34	0.092773705782365	0.0357731363053126
boot35	-0.216720180350109	0.0456245728646216
boot36	0.345738504366507	0.0380127935991366
boot37	-0.270970380808041	0.0354227125977973
boot38	0.413611185111057	0.0453328803066464
boot39	-0.372541460399129	0.044205860781374
boot40	0.290457719719354	0.0399636793941383
boot41	-0.483318238131692	0.0379222928705589
boot42	0.255195024884707	0.0566215400647161
boot43	0.542700617387732	0.0352333015088786
boot44	-0.0261078373250542	0.0500601249399335
boot45	0.202898468927345	0.0435770960810713
boot46	0.373972388657543	0.0351903699060831
boot47	-0.247610661654209	0.0479513464380676
boot48	-0.239001822073457	0.0329567580151816
boot49	-0.12186018272381	0.0364707191910375
boot50	0.335338394862937	0.0429318010883607
boot51	-0.309163420893378	0.0444705733872208
boot52	0.287248103814718	0.0380714501072028
boot53	-0.0046536950874217	0.0476758168358129
boot54	-0.317329234849622	0.0340917717658281
boot55	-0.0491537768618056	0.0403509217386683
boot56	0.234230853347341	0.0512581637915386
boot57	0.484468674665334	0.0387901412826678
boot58	0.0220783882204479	0.0360024773769509
boot59	0.356554100403704	0.0395092554151521
boot60	0.248359855200762	0.0381310483967963
boot61	0.275809701340765	0.0460488481640859
boot62	-0.139727699327118	0.0347588220907598
boot63	-0.218322854615104	0.0368842394045097
boot64	-0.22985847276148	0.0357798563123818
boot65	0.390588945331347	0.0438262732234469
boot66	0.275642657362371	0.0331078905882553
boot67	-0.0593366451195083	0.0373574917517148
boot68	-0.203185232214101	0.0375017177933277
boot69	-0.258857946502994	0.0319205442139673
boot70	-0.240891996836363	0.0364852929365165
boot71	0.444918656303225	0.0373624845291548
boot72	0.0199044077682359	0.0486363516284469
boot73	-0.242150703836695	0.0329684462641116
boot74	0.172952516754443	0.0389223928997856
boot75	-0.192992518705633	0.0434154209027132
boot76	-0.241550031065063	0.0387470639410423
boot77	-0.523715618466426	0.0346799266303703
boot78	-0.0810627364276838	0.032321684336214
boot79	0.00751262430091995	0.0359110702970643
boot80	0.303365119033803	0.039747516408602
boot81	0.70399263041099	0.0437111127686456
boot82	-0.0621760599781363	0.0431596930373805
boot83	0.464469237644081	0.0339175364997892
boot84	0.0925260615226946	0.0481409506009617
boot85	-0.113076698902783	0.0369099298725363
boot86	0.0861336371325971	0.0404345428058195
boot87	-0.124497527810414	0.0410095637691547
boot88	0.17766745241588	0.0384133295365447
boot89	0.00248384694564917	0.0380094588127833
boot90	0.151796029371779	0.0403844712102477
boot91	-0.105601066203831	0.0318673126680912
boot92	-0.183191300359243	0.0373249807515036
boot93	0.113238999184013	0.0427086883388177
boot94	0.00120242021663042	0.0344701619964797
boot95	0.144549731378876	0.040087825043751
boot96	0.313804643230886	0.0389501405733858
boot97	-0.18615817702106	0.0450078265686077
boot98	0.237274509437582	0.0377535953612981
boot99	0.128798648897379	0.0437171287083485
boot100	0.022583850213211	0.0403776568170392
boot101	-0.176132720712862	0.0403525644093394
boot102	-0.0689817517575427	0.0364544418840449
boot103	0.229164008213103	0.0431085983529968
boot104	-0.077840221581822	0.0385204865153476
boot105	-0.146969896810921	0.0318348727911361
boot106	0.535426157242872	0.0422131245989611
boot107	0.331511620874442	0.0550328674518812
boot108	0.104398594411074	0.0417701039058665
boot109	0.198252252256995	0.0357975843536218
boot110	0.038538257648955	0.0323469831856884
boot111	-0.0616484345043324	0.0333738302287063
boot112	0.208432980292883	0.0394546569386973
boot113	0.302138661224196	0.0427986306135487
boot114	0.116381191678304	0.0396533742455235
boot115	0.196093479709518	0.0403301529215925
boot116	0.168865078176671	0.0438562182127885
boot117	0.435248561236667	0.0425407053707095
boot118	-0.0668645060076516	0.0436256963040623
boot119	0.136115495638088	0.0410718142184824
boot120	0.269495023518636	0.0432602665488439
boot121	0.190135976471272	0.0430498026550789
boot122	0.123581990242286	0.0349998235887335
boot123	-0.494365866502799	0.0383443816112261
boot124	-0.289221733556551	0.0347322391201837
boot125	-0.0874115763256726	0.0361373343618715
boot126	-0.127461199634613	0.0506609628130518
boot127	-0.0288182788073228	0.0421667605310245
boot128	-0.0240323980996583	0.0395985114271532
boot129	-0.290622157056267	0.0397686302076978
boot130	0.353240243647482	0.0368241729276705
boot131	0.376411062490828	0.039708895772149
boot132	0.169983828448568	0.0344422203441531
boot133	0.0667761303881531	0.0369202775811659
boot134	0.352090788187869	0.0434969434524258
boot135	-0.0928169231592718	0.0405979850250311
boot136	0.134258172307841	0.0379404626734323
boot137	0.189044138278832	0.0380799827602916
boot138	0.126696000598241	0.0348996056861507
boot139	0.103683638475466	0.0361484368181068
boot140	0.344846670945516	0.0367417923327312
boot141	0.108805729024142	0.0396667658005046
boot142	-0.087146388769719	0.0405679404088916
boot143	-0.147347333323779	0.0366944959954051
boot144	0.678806771792028	0.0531863108339528
boot145	-0.224342566914036	0.039260968798066
boot146	-0.000114196339797367	0.0390528514916054
boot147	0.177023481801601	0.0430165780075965
boot148	0.376727906588092	0.0410571787975754
boot149	-0.477304792884466	0.0404158832349837
boot150	-0.147242898495303	0.0367678991722786
boot151	0.316798961700641	0.0431441636505381
boot152	-0.250164463446184	0.0374060186233306
boot153	0.503188987718316	0.0453885235268018
boot154	-0.00669575010189123	0.0406422979130631
boot155	0.59986717053089	0.0398427409754318
boot156	-0.42069073969333	0.0420695782533101
boot157	0.082483007264793	0.0416300704678508
boot158	0.627592265619888	0.0514976543571115
boot159	-0.302119005952257	0.0466301617805723
boot160	0.0670021564093926	0.0443369839911701
boot161	-0.0180012441594969	0.0418599802735931
boot162	0.0620160640551313	0.0390574418736527
boot163	0.0737040542164766	0.038128589902451
boot164	-0.284464409276619	0.0394243802122849
boot165	-0.0174643446957062	0.0413450616074763
boot166	0.311096182234109	0.0376721965152861
boot167	0.11139667983429	0.0355541205082019
boot168	-0.171740670875683	0.0481904205349757
boot169	-0.151543879714127	0.0356980416420536
boot170	-0.145590781007445	0.0413503337718502
boot171	0.0910341141986239	0.0322989912420398
boot172	0.112027330544588	0.0462132909429998
boot173	0.116066856154857	0.0350909894118487
boot174	-0.240737045850568	0.0434678872780756
boot175	0.0896132200477097	0.0372849880790037
boot176	0.000209649247012477	0.0408951750555481
boot177	0.0377097573851724	0.0361193719545708
boot178	0.368695339140095	0.0437060600658947
boot179	-0.261167044623277	0.0365277080183545
boot180	0.130484945309877	0.0419414125405102
boot181	-0.114016436847787	0.0483408967378812
boot182	-0.197434856832338	0.0460125721120017
boot183	0.235842820869158	0.0350687907203745
boot184	-0.491506430803375	0.035342020867353
boot185	0.156873013628503	0.0402830923448247
boot186	0.352246061667876	0.0303704699689016
boot187	0.52641574906088	0.0374072809720334
boot188	0.00222733313163698	0.0361270157940422
boot189	-0.106575415531981	0.040506468203145
boot190	-0.0542053018976813	0.0355863005028386
boot191	-0.0257507308644374	0.0439445005283523
boot192	-0.144337378540384	0.0361495640569319
boot193	-0.430582089185717	0.0488783420251072
boot194	0.216295383028754	0.0401621590188325
boot195	0.430845323528751	0.034442348920175
boot196	0.234473795377344	0.0417609169219288
boot197	0.341278044104375	0.0452104881051663
boot198	-0.140068717894021	0.0392739061493812
boot199	0.264105039007317	0.0437106853079965
boot200	0.460697316879834	0.0421809845473576
boot201	-0.237675123264141	0.0346941350582276
boot202	-0.0283774113312776	0.0408427888803232
boot203	0.229105804826498	0.0383557845635803
boot204	0.1886523230036	0.0398294271754569
boot205	0.357555867282589	0.0366930629562725
boot206	-0.179487447916339	0.0359079685727428
boot207	-0.118433469616975	0.0353085081359459
boot208	0.386815066229164	0.0336848946246219
boot209	-0.0939351314096131	0.0438405272853677
boot210	-0.230297099931705	0.0511484147641463
boot211	-0.0267426699175594	0.0486103334273443
boot212	-0.347224319776266	0.0411266303282454
boot213	0.289131179887947	0.037595233136132
boot214	0.0847850671752148	0.0379522402325057
boot215	-0.269755118064457	0.0413065266253143
boot216	-0.170899893695743	0.0367983619532652
boot217	0.527757848746567	0.043631071435628
boot218	0.0422230345622078	0.0438251303467094
boot219	-0.4432283966606	0.0398599405843306
boot220	0.0965397228672741	0.0379861325189076
boot221	0.321540406536404	0.0369146475555642
boot222	-0.152798166183494	0.0396221875811703
boot223	0.206707427160756	0.0358091648737287
boot224	0.194681028316146	0.0372550374736468
boot225	0.370644541405607	0.042904645774014
boot226	-0.271529712440653	0.0387803206654492
boot227	0.196989934679741	0.0458247197275978
boot228	0.105651848275528	0.0368322103314313
boot229	0.134801652800922	0.0418588545929882
boot230	0.476233828734756	0.0378497863718656
boot231	-0.306146127335717	0.0419576589467405
boot232	0.0211064496106795	0.0504313498361762
boot233	0.432313939532871	0.0328660024614352
boot234	0.369153438950729	0.0393033251598146
boot235	-0.10703151193419	0.0400191266882544
boot236	0.107003350167015	0.0374675670248331
boot237	0.434396519637401	0.037231380294529
boot238	0.327629147535801	0.0456405964102551
boot239	-0.161565404539765	0.0418048156185586
boot240	0.247929429047379	0.0349348550844467
boot241	0.0431858832874119	0.0393666556056129
boot242	-0.165557018016036	0.0417911546749147
boot243	0.427681710926586	0.0421157817248002
boot244	-0.18922684580103	0.0372593966361029
boot245	0.0302682850174224	0.0357422676056862
boot246	0.0931424489174551	0.0377527667722091
boot247	-0.0525940335194805	0.0344307156596963
boot248	0.620296581249019	0.0423143640726691
boot249	0.443928120938705	0.04057492157717
boot250	0.194258640808793	0.0396631905030401
boot251	-0.17664874669481	0.048939609515647
boot252	0.359386940761073	0.0398579930288532
boot253	0.206520717676432	0.0451707631438542
boot254	-0.0473709230828879	0.0412333602707356
boot255	0.138402641129394	0.0506238810618163
boot256	0.140625409287014	0.0498226626065278
boot257	-0.0608619614112833	0.0387090384438144
boot258	-0.12795649031412	0.0436095240535288
boot259	-0.273623714473261	0.0362559688581369
boot260	0.0267067177661077	0.0399901028767853
boot261	-0.299012395395985	0.0364845107082398
boot262	0.0599397859001089	0.0423631646296511
boot263	-0.323052907735515	0.0438349411127628
boot264	0.625060237066684	0.0419107525870124
boot265	-0.205693204495311	0.0404119925912604
boot266	0.422966537615762	0.0440153048627955
boot267	-0.250308478457176	0.0319177618538536
boot268	-0.0125611060945379	0.0434733843309061
boot269	0.0371719750765566	0.0456021212801008
boot270	-0.234699332181799	0.036999333572205
boot271	-0.15237352840067	0.0400800027546136
boot272	-0.124791239261592	0.037950956641164
boot273	-0.151764084237798	0.0491322121116556
boot274	0.184757276972059	0.0323120085994387
boot275	-0.0214438347469217	0.0490065382304954
boot276	-0.00970517110366017	0.0381663796231292
boot277	0.230450500804238	0.0378930791750752
boot278	0.613984888258235	0.0342547301961894
boot279	-0.0374903093180933	0.0336665650927428
boot280	0.141786908403002	0.0438158446271973
boot281	-0.347814184788	0.0332826261869136
boot282	0.513976274523344	0.0434607934250909
boot283	0.0360390752957619	0.0461367962211771
boot284	-0.424740168853582	0.0367720700412657
boot285	0.00102006342618361	0.0333360911809778
boot286	0.450984769574694	0.0330504611966211
boot287	-0.204009025031867	0.0438789269236696
boot288	-0.413713292869743	0.0418222690344719
boot289	-0.0289833878450928	0.0384720241915766
boot290	-0.0176105899257475	0.0381278647913543
boot291	0.0143797050205753	0.0380719661538803
boot292	0.0495580781110182	0.0437477014295887
boot293	0.652458528498784	0.046722204068395
boot294	-0.337689293076021	0.0385630317039151
boot295	-0.0712827096445442	0.0469012413314309
boot296	0.14770737238614	0.0408646154560201
boot297	-0.504212390781094	0.04483803806173
boot298	0.26123113302188	0.0325461795477547
boot299	0.365581065077473	0.0374108502273326
boot300	0.183279103129477	0.0352318701242449
boot301	0.135699802780376	0.0397737625145888
boot302	0.150521487247964	0.0351877044675175
boot303	-0.492090137399431	0.0359872038351815
boot304	-0.222480050946784	0.0397401192445698
boot305	0.286042789354949	0.0346332482102783
boot306	0.0986530320731757	0.0377855531733394
boot307	0.047558381525292	0.0391483601951179
boot308	0.22012883346346	0.0462237618385887
boot309	0.121913073683466	0.0457810464862822
boot310	0.105020380660626	0.0450044982264663
boot311	0.136524317092167	0.0422378941772618
boot312	0.273791816497428	0.0414001296352513
boot313	0.516342576760359	0.044566892484816
boot314	0.437533703925536	0.042997984813143
boot315	0.0389897755115168	0.0351994534883097
boot316	-0.229317179810154	0.0394406934502737
boot317	0.568683925628628	0.0459498984453378
boot318	-0.0350935940336515	0.0362805227596508
boot319	0.373532331269374	0.0423957762261636
boot320	0.404155211744108	0.048227963105797
boot321	0.0402428011328262	0.0402597552778253
boot322	0.0645047946669744	0.0427565779664509
boot323	0.155033767916554	0.0446706655556358
boot324	-0.0204156670923545	0.045828105308103
boot325	0.0638124745590302	0.0444544981075175
boot326	0.321323303594086	0.0336060848694236
boot327	0.476852555974199	0.0355394900116524
boot328	-0.156811554888868	0.038292388600272
boot329	0.300077924218096	0.0429951443980379
boot330	0.0139652352029133	0.0347396205807897
boot331	-0.0270395651052579	0.0361979249817783
boot332	0.155274012414058	0.0373853939505579
boot333	0.193764875888665	0.0396317149659007
boot334	0.00883815472922244	0.0393764482523507
boot335	0.18263089446334	0.0365016695459254
boot336	-0.00177634551006682	0.0383501253548499
boot337	-0.180036268477843	0.035219095098151
boot338	-0.474787215207146	0.0339416825516774
boot339	0.076708106414255	0.0426999338622821
boot340	-0.0179876536337074	0.0376968475323581
boot341	0.179109771367074	0.0349664565018709
boot342	-0.114320999908764	0.0445606399929276
boot343	0.0210564295888569	0.0385825203171601
boot344	0.0478128025717018	0.0347051034997247
boot345	0.045767166763397	0.0362382077036403
boot346	0.220083360357855	0.0367908487712046
boot347	-0.16756532489266	0.0331975124322712
boot348	-0.0730766889059671	0.037618513272649
boot349	-0.153838936548766	0.0397044524109226
boot350	0.369109067040855	0.041688400949361
boot351	-0.0965173991643252	0.0411003172910341
boot352	0.37448161511557	0.0393831398790861
boot353	0.097576878492708	0.0363087834041282
boot354	0.072741055061937	0.0327128991900479
boot355	0.210297845460971	0.0420702294264362
boot356	-0.421375245496626	0.04574092098581
boot357	-0.0206195105324276	0.0419664407497314
boot358	0.45577104576176	0.035259117897028
boot359	-0.242805791093893	0.0364956791060646
boot360	-0.0421506342079519	0.0367300564088625
boot361	0.422793717142097	0.0478906173932023
boot362	0.333710511134297	0.047520108569293
boot363	0.30641207328275	0.031829979963309
boot364	0.286472561499878	0.0415411915227782
boot365	0.424856101636939	0.0397421190594252
boot366	0.0269166669733483	0.0434231485332592
boot367	0.328781060308855	0.0392719161950877
boot368	0.00282749593347451	0.0413303911408176
boot369	0.127650454159856	0.0441270548268132
boot370	0.13471508923754	0.0320745307972205
boot371	0.605886658457839	0.0434192958081197
boot372	0.399629371431171	0.0417543582853888
boot373	-0.255864311178072	0.0370312675753394
boot374	-0.417043045150958	0.0435606562059746
boot375	0.430957241287886	0.0437273463404561
boot376	0.444201513312341	0.038380995993334
boot377	-0.0289459481908482	0.0364411629516357
boot378	0.552653645021039	0.0382508267316692
boot379	-0.094373913843904	0.0474553675851133
boot380	-0.186294407480779	0.0359770716348469
boot381	0.234385462080527	0.0466208091398427
boot382	0.269427602946977	0.033938512759553
boot383	0.18335948129493	0.0414639264606026
boot384	-0.113133456254543	0.0433340540126898
boot385	0.270437595168838	0.040033771797021
boot386	0.315136694157666	0.03908714768343
boot387	0.156512848811549	0.0370996357373675
boot388	0.145683546446082	0.043686851691778
boot389	0.283438217867393	0.0427276485075282
boot390	0.122141189614	0.0390213531511881
boot391	0.340944270110864	0.0323504331751006
boot392	-0.287765479810076	0.0423563819012003
boot393	-0.185743087380005	0.0361907459342314
boot394	-0.138380050505447	0.0382356430722273
boot395	0.24891824912834	0.0296463223687649
boot396	0.039500045617125	0.0434252443318985
boot397	0.0736789352812556	0.042657411784373
boot398	-0.113779057197385	0.0421360056246
boot399	0.328297327440895	0.0390945155712531
boot400	0.872122423051022	0.0387462385010255
boot401	-0.024199132399158	0.0399196587616769
boot402	-0.0337059031388883	0.0375273892165598
boot403	0.356913793817487	0.035468659878105
boot404	0.389087485957251	0.0357832461000362
boot405	-0.116456969915514	0.041275075996644
boot406	0.236401077865496	0.0464885685363765
boot407	0.308520918344106	0.0475987435777735
boot408	0.0762349392149759	0.036367628853574
boot409	-0.576833780811668	0.038601468469849
boot410	0.174678810170678	0.0384377150406871
boot411	-0.0416559687820885	0.0467474028809668
boot412	0.0427253408153997	0.0363858298266572
boot413	0.365521483558011	0.0338094278323137
boot414	-0.58622029271838	0.0458031528418344
boot415	0.183334782640072	0.0384388729727252
boot416	-0.301615883342395	0.0370590943467913
boot417	-0.10254204867886	0.0439535828253118
boot418	0.168552224855925	0.0369154688142213
boot419	0.0980439280367444	0.0388156673427469
boot420	0.224924600879924	0.0423731567912241
boot421	-0.12308217540221	0.0333536271283075
boot422	-0.00225282699991774	0.0328381591603678
boot423	0.212471650296308	0.0328315363093211
boot424	-0.108092623279523	0.038550726932565
boot425	-0.172967061340296	0.0438802848325165
boot426	0.250264625777311	0.0442433148754837
boot427	0.250705842447483	0.0374005974222333
boot428	0.634611634387921	0.0410175538220809
boot429	0.395908078034452	0.0376893411404607
boot430	-0.184924324199799	0.0383146225336199
boot431	0.060931708210141	0.0411664728698829
boot432	0.0961476875389378	0.0398426198694544
boot433	-0.102798952815049	0.035249927913909
boot434	0.207934617823348	0.037207237596376
boot435	0.254109338799254	0.0385315048062495
boot436	-0.0272728069524434	0.0413463097510655
boot437	-0.316971934770611	0.0360675809713721
boot438	0.0506774464882172	0.0371104343898825
boot439	-0.053433248794698	0.0335687161251338
boot440	0.120385178013567	0.038897172823711
boot441	0.210428136824233	0.0449621307925879
boot442	0.234858885963795	0.0429158397948061
boot443	0.763994543456297	0.0439852447930159
boot444	-0.0725748745199156	0.0432060095821568
boot445	0.406373498186493	0.0393672941347142
boot446	0.556378343581054	0.0363723835941054
boot447	0.0554828132863883	0.0339647151615891
boot448	-0.339245797263063	0.0343099928142346
boot449	0.781311746009853	0.0321819379176184
boot450	-0.0980682804927497	0.0407988850107461
boot451	0.420758558498053	0.0426879371919383
boot452	0.5455689294327	0.0493663544168759
boot453	0.0931886222904542	0.0381623452703148
boot454	-0.132536386204255	0.0473910387231853
boot455	-0.432297446095354	0.0366018943871357
boot456	-0.248378604717517	0.0449954223090614
boot457	0.183035122057131	0.0351382079108168
boot458	-0.341045338095326	0.0498463768232905
boot459	0.234649830756433	0.0398040755940279
boot460	-0.376764375261007	0.0346200809457234
boot461	0.00455755457545546	0.0408788943731197
boot462	-0.179181573631611	0.0381879725385276
boot463	0.353482695727111	0.0449978294944545
boot464	0.0419200547779343	0.0389206333963436
boot465	-0.137011063139833	0.0397782117191362
boot466	0.430611571052165	0.0348508872856332
boot467	-0.124706183580026	0.0411247489768732
boot468	-0.162780419743394	0.0435082257669784
boot469	0.513567016951929	0.0441492029118116
boot470	0.126660189476544	0.0329170671489649
boot471	-0.0173220801160545	0.0382570080719811
boot472	0.156884480662003	0.0389253920284272
boot473	0.172052332151847	0.0361757809240204
boot474	0.352516778409091	0.0358693637035483
boot475	0.110604351899285	0.0367996999485393
boot476	0.0268150139531951	0.0406289864363885
boot477	0.232788958593126	0.0438804741559839
boot478	0.216094277571272	0.0391524112645456
boot479	-0.240234975821111	0.0369066011290601
boot480	0.384383118686216	0.0354357001527317
boot481	0.034346970671983	0.0393984987420223
boot482	0.333669855201613	0.0338846303234486
boot483	-0.158405610614882	0.0377473468497007
boot484	0.0890041802660023	0.0432176780112657
boot485	0.260184382777585	0.0360432476105244
boot486	-0.153493192840389	0.0496564301997494
boot487	-0.0602360964607297	0.0365930877033389
boot488	0.0913137549885801	0.0346691920230289
boot489	0.193261612442365	0.0402837118269212
boot490	0.182228828137758	0.0375037422878873
boot491	0.174581077829092	0.0351961484539689
boot492	0.043308044458678	0.0410224290936206
boot493	0.220551562007424	0.0467796151239056
boot494	0.291861263166873	0.0418551629455432
boot495	0.558955042055055	0.0394741510440665
boot496	-0.222994582402504	0.0401940589247252
boot497	-0.141946624612541	0.0447352189409811
boot498	-0.0884129545790173	0.034832069526106
boot499	0.225082281523645	0.0398669753872802
boot500	0.114715061578366	0.0407798864033263
boot501	0.186329911288131	0.0413849648586865
boot502	-0.0714125674764328	0.0463935492306372
boot503	-0.153381400586659	0.0507313155629035
boot504	0.0531916813814251	0.0416993085802732
boot505	0.0280303954967661	0.0470883459098129
boot506	0.184741591887549	0.0412403284208174
boot507	0.225332440443892	0.0416076938561497
boot508	0.170201972445061	0.0372336383140687
boot509	-0.530417664501692	0.0437369566566456
boot510	-0.0148599192744968	0.03652021327776
boot511	-0.126918432869315	0.0394009685981263
boot512	0.0735781521056322	0.0390778417915985
boot513	-0.0694541491362319	0.0368132265173058
boot514	0.203724679139049	0.0467717412049792
boot515	-0.146165137079509	0.0372305817510665
boot516	-0.226994476945034	0.0354953099903205
boot517	0.0565483881943751	0.0368561645242489
boot518	0.246098893432227	0.0413490058225624
boot519	-0.0644284344146855	0.0393507098913309
boot520	0.209891648612695	0.033985532390412
boot521	0.396591661817463	0.0411016394532922
boot522	-0.0757614187804757	0.0475184002561624
boot523	0.0612511044373633	0.0418817885143967
boot524	-0.472577664810081	0.0418624882524609
boot525	0.024225056235586	0.0421634007379814
boot526	0.535408988602756	0.0460731833744012
boot527	-0.556787645067526	0.04147878233657
boot528	-0.217995967514692	0.0400543677544672
boot529	-0.144037528481508	0.0381523231516094
boot530	0.120219441837579	0.0399319801444178
boot531	-0.418290819793279	0.0397541784928754
boot532	-0.210461211460514	0.0393226876089561
boot533	0.137993025059897	0.0348637740078502
boot534	-0.375448286719092	0.0449241618364394
boot535	-0.376246069744891	0.0486547593424724
boot536	-0.203776720352848	0.0354272105984629
boot537	0.53822779345298	0.0448104575224994
boot538	0.720705261112964	0.0472119996812743
boot539	0.314198499036474	0.0395094497475556
boot540	0.0894260104467575	0.0377183851815085
boot541	0.188645080873124	0.0466321104994145
boot542	-0.0636279214035146	0.0348147853504726
boot543	-0.275567912793018	0.0382605908511725
boot544	0.0936543283205819	0.0331637475366361
boot545	0.121990943414994	0.0426441163568378
boot546	0.228742842233822	0.0450071058181731
boot547	-0.251174207352642	0.0416841963981416
boot548	0.220331491806823	0.0352303353348425
boot549	0.144185219091007	0.0397482483453602
