V1	V2
boot1	1.16831405738451	0.0419480557848074
boot2	0.518972490186887	0.0370694296833655
boot3	-0.196605182788978	0.0388920307021496
boot4	0.898623781286007	0.0389684928540631
boot5	0.109445799773527	0.0383110658482598
boot6	0.312264195961111	0.0476433874116895
boot7	0.374315497205688	0.0353636802768059
boot8	0.200342121616391	0.0404472123693548
boot9	0.380668109863171	0.0383292551559389
boot10	0.812091258371036	0.0428875018956394
boot11	-0.107332242517988	0.0367635825958265
boot12	-0.163796758898459	0.037864369013209
boot13	0.440248218952036	0.0365347894301029
boot14	0.990329349343838	0.0440707874139032
boot15	0.238994779802089	0.0411910730119792
boot16	0.184647396294842	0.0354753213373716
boot17	0.100331776456121	0.0397575032082276
boot18	0.675505978709206	0.0399100500158647
boot19	0.425606320564426	0.0399329659457766
boot20	0.479136589289058	0.0425352581457365
boot21	0.611128149498888	0.0412298897227448
boot22	0.586874905991445	0.0358071233270417
boot23	0.676207331171387	0.0371367026164144
boot24	0.622668533496433	0.0387921611194872
boot25	-0.0109155379689411	0.0329030723985743
boot26	0.483513680288573	0.0398218490082026
boot27	0.468957610094079	0.0330094066869994
boot28	0.596146216492793	0.0322651296308324
boot29	0.14111283232161	0.0398238115382411
boot30	0.763615495536666	0.0377421027152778
boot31	0.316366238681027	0.0349838040280946
boot32	0.232920972256746	0.0333278974449456
boot33	-0.0693101060152279	0.0388043351090818
boot34	0.306140734455371	0.0380330550851487
boot35	0.200060704374699	0.0398810121548339
boot36	0.495166447388725	0.0358510374216926
boot37	0.20224765646567	0.0365811878537115
boot38	0.478596305044308	0.0394158285635598
boot39	-0.159167137257718	0.0406454895303191
boot40	0.394336322421578	0.0390366784934169
boot41	0.314365684494041	0.0372648927185535
boot42	-0.069852174924946	0.0425651046828639
boot43	1.0957722512258	0.0347394309420071
boot44	0.938866180869117	0.039558486813041
boot45	0.764666957529647	0.0448572399394898
boot46	0.539674064807784	0.0393992239230381
boot47	-0.173380563011541	0.0388769870784843
boot48	0.0905862214590009	0.0360653119867825
boot49	0.602062283741349	0.0391000213999814
boot50	0.363114443440057	0.0385940157777488
boot51	-0.366283532954017	0.039549198146484
boot52	1.37730905490442	0.037609025590484
boot53	0.609019253805873	0.0454768056615718
boot54	0.231817599708663	0.0363831896890055
boot55	0.254312384261735	0.0384602936646934
boot56	0.279467672895991	0.037859998703502
boot57	0.778002978159201	0.0370946516799241
boot58	0.274629924181244	0.0354715407912133
boot59	0.319610976539564	0.0387454544080183
boot60	0.449798100012435	0.0399245414110156
boot61	0.240556445084978	0.0379177489349784
boot62	0.0719457692705684	0.0363140677820203
boot63	0.359196054624281	0.0382872232571882
boot64	0.0622668062734757	0.0365303102923577
boot65	0.908786433292751	0.0422458480215302
boot66	0.510077868167551	0.0366157084446551
boot67	-0.0147048090423242	0.0370728650610652
boot68	0.38362896028678	0.0379460592858132
boot69	0.27023777181298	0.0358754861037624
boot70	0.314087597576896	0.0367504604842883
boot71	0.747549878277242	0.0349887018267208
boot72	0.424087594089058	0.0419300131658681
boot73	-0.0147853975595083	0.0356042358064845
boot74	0.517151088354213	0.037698081854175
boot75	0.414969184465335	0.0362424757687708
boot76	-0.202021590913026	0.0362754505482491
boot77	-0.105233569024765	0.0358909104804642
boot78	0.41836202955513	0.0345480564858094
boot79	0.397795887478838	0.036696209601247
boot80	0.755322049275511	0.0396973269101388
boot81	0.854652874601475	0.0410058133260122
boot82	0.464772385570721	0.0378952347493286
boot83	0.942243486143179	0.0360140274341372
boot84	0.430666600833218	0.0395179934130987
boot85	-0.0226181627572906	0.0402815354432629
boot86	0.756789016053906	0.0384906253115069
boot87	0.222857705049758	0.0369044500357196
boot88	0.489137672979386	0.0390184618348798
boot89	0.627088635656999	0.0356592555728081
boot90	0.358630969636379	0.0409404022763278
boot91	0.586585311957059	0.0366629420823451
boot92	0.422021561173047	0.0384499447297937
boot93	0.241720261523439	0.0378399915010903
boot94	0.623822289588724	0.0357847489710564
boot95	0.515478913825431	0.0399213200206884
boot96	0.555880262229149	0.0341680225544757
boot97	0.627098449294652	0.0391132191433828
boot98	0.481298658291803	0.0334687067346176
boot99	0.546543618493812	0.0414004760361507
boot100	0.173154433505951	0.0394811708551215
boot101	0.00620826469119574	0.0396650417910782
boot102	0.171904623405996	0.0364303797627798
boot103	0.494673634770806	0.0340989966500467
boot104	0.390640361525581	0.0380465076909139
boot105	0.253340349669633	0.0333412645384918
boot106	0.917902123693443	0.0397793395785776
boot107	0.474688498669758	0.0441471540008569
boot108	-0.237473301195799	0.0360985057131669
boot109	0.61760372798692	0.0347073415298046
boot110	0.693138320376372	0.0368326365261877
boot111	0.597131487159918	0.0323093535114477
boot112	0.481266518354632	0.0414250712589051
boot113	0.855143255517953	0.0402327144651018
boot114	0.0127933617695652	0.0438373232613486
boot115	0.477355330421141	0.0351022369452109
boot116	0.362574697481332	0.0409293202899749
boot117	0.225857451842867	0.0386117658157721
boot118	0.69852723290207	0.0425858186272709
boot119	0.108280352347787	0.0380683616823921
boot120	0.621148731380525	0.0418796096858002
boot121	0.195447592850418	0.0393923446372695
boot122	0.521649303746509	0.0422023815374254
boot123	0.24198384472864	0.0369816770639729
boot124	-0.0224064827589561	0.038294394617488
boot125	0.312559270494882	0.0348236062949771
boot126	0.342390392062901	0.0432758122619859
boot127	0.653737790837858	0.035960093157353
boot128	0.942198608776821	0.0405711569345487
boot129	-0.128362187976864	0.0382569663637614
boot130	0.633346241695554	0.0378007752339223
boot131	0.367567330877548	0.041386018685214
boot132	0.317982083902826	0.034215945204031
boot133	0.704911817150841	0.0353275034630774
boot134	0.541124968942976	0.0378933953916233
boot135	0.631841765951668	0.0396613871651454
boot136	0.53013811126857	0.0370853538830492
boot137	0.449475532097291	0.0358002069312143
boot138	0.88473610057626	0.037043572985233
boot139	0.223343106453635	0.0334745538814976
boot140	0.631680918809092	0.0362815175471817
boot141	0.740300393423306	0.0368619254448268
boot142	0.460332103193334	0.0427157483554812
boot143	0.344879168496046	0.0377293110347562
boot144	0.783609915979556	0.0395478226730045
boot145	0.462428783511124	0.0399703658206962
boot146	0.481711684794704	0.038023129466044
boot147	0.510381170135936	0.0378933596865422
boot148	0.524668955795988	0.036932512564703
boot149	-0.193279366147295	0.0374341995707445
boot150	0.202418316826391	0.0392325600181301
boot151	0.765798496192505	0.0403709185532145
boot152	0.169934375798564	0.0405479998312099
boot153	1.23541512457065	0.0437356832602726
boot154	0.361160321889116	0.0391400174561
boot155	0.850893937227294	0.0437448791232709
boot156	0.00710792948872854	0.0368483448967918
boot157	0.567452698921336	0.0417032236592356
boot158	0.198979555752594	0.0404909570758298
boot159	-0.0847907650642531	0.0404971118502499
boot160	0.1960095882955	0.0433016350666178
boot161	0.291218432852179	0.0396466159850754
boot162	0.600773255185406	0.0411477033007062
boot163	0.681276103320781	0.0365961296107467
boot164	0.211802658541423	0.0394512043969267
boot165	0.562690504848319	0.0428315254718646
boot166	0.421838557083906	0.0380759987500392
boot167	0.455347547256052	0.0401713069466306
