V1	V2
boot1	-0.306369722781384	0.0439729773402794
boot2	-0.31364333507585	0.0397966730185024
boot3	-2.10317689965624	0.0399062735159152
boot4	0.469058508596328	0.0393351355209233
boot5	0.119095378093734	0.0419518814051842
boot6	-1.49238525259216	0.0564722262994191
boot7	-1.02451044705805	0.0404595478703102
boot8	-0.571357751390718	0.0451932933648819
boot9	-1.63653520794267	0.0421777208250258
boot10	-1.50296451950192	0.0509259199586837
boot11	-0.963256489861773	0.040557931923808
boot12	-0.928102120625189	0.0395238341765342
boot13	-0.902069463492212	0.0395196375802769
boot14	-1.71090749076352	0.0433806668879342
boot15	-2.0323446775091	0.0435819614427327
boot16	-0.593838662338304	0.0366477652381302
boot17	-1.15688833781442	0.0460834612349655
boot18	-0.55336125150798	0.0435150791856779
boot19	-0.725807780352565	0.0446387338623151
boot20	-1.92523057711518	0.050311456128116
boot21	1.06020836719724	0.0447141611695622
boot22	-0.739764969706412	0.036847454240205
boot23	-0.363420078333866	0.0403123476987601
boot24	-0.494093008820938	0.0413192089555865
boot25	-0.470503506600053	0.0342317447597047
boot26	-0.270338714478061	0.0420718418596646
boot27	0.180636560873112	0.0338292035815528
boot28	-0.365449432530547	0.0392519245980446
boot29	-0.841875052603214	0.0415574238999108
boot30	0.913874456266064	0.0412827230455011
boot31	-0.141396628755916	0.0332263241236266
boot32	-0.440574529482394	0.0354611406735603
boot33	-1.27029580705945	0.0444700772520636
boot34	-1.17004464703982	0.0420650135315768
boot35	-0.423541028257562	0.0456099255633103
boot36	0.162792528406139	0.0400048217999706
boot37	-1.08970104547439	0.0377229557072694
boot38	0.402813199801794	0.044252356224334
boot39	-0.900668617412464	0.0434239948597834
boot40	-0.543724887321413	0.0418263587498817
boot41	-1.47669443727448	0.0428678982407423
boot42	0.271665825834029	0.0432415943931418
boot43	-0.37326996716772	0.0369354304761749
boot44	-0.665481561135886	0.0365851748407538
boot45	-1.05505158074857	0.0451923286955197
boot46	-1.24683282744653	0.0415395849479771
boot47	-0.229905128756525	0.0430058329335716
boot48	-1.19386875900897	0.0388206907330144
boot49	-1.1728111118313	0.0412325504216502
boot50	0.536613096850144	0.0408926972535549
boot51	-1.61640780946219	0.0447214145522789
boot52	-0.26004631388408	0.0410598440175623
boot53	-1.93995516426751	0.0469639294781384
boot54	-1.19690915253819	0.0436472935037979
boot55	-1.16738618745165	0.0428700667822889
boot56	0.431603675393342	0.0363339385440766
boot57	0.484605544634512	0.0413117225830141
boot58	-1.13927839568185	0.0402529336507585
boot59	-0.540973779428876	0.0451737903517766
boot60	-0.927180499332594	0.041277254618749
boot61	0.51130175882105	0.0381938653821164
boot62	-1.42156100008096	0.0424183717742076
boot63	-1.81201150823266	0.0422922579857507
boot64	-1.37775002084803	0.0408675944571935
boot65	0.0905575908720859	0.0470710905744271
boot66	-0.712130100069177	0.0433874147664865
boot67	-0.602369235914527	0.0420570979018607
boot68	-1.14226194930517	0.0403732157231474
boot69	-1.8254617968002	0.042428431040018
boot70	-1.03562309485636	0.0428808591173251
boot71	0.339918132857913	0.0412979848814998
boot72	-0.936790442939038	0.0472717966517495
boot73	-1.39598521963827	0.037680392163973
boot74	-0.730239123094129	0.0396962774135206
boot75	-0.91508266447081	0.0358606037770297
boot76	-0.730033437369973	0.0368768079680217
boot77	-1.29055370387907	0.0417494574628634
boot78	-0.762972722083408	0.0375760323511989
boot79	-1.25387748760766	0.0415457271926092
boot80	-0.637991392349031	0.0449939552238936
boot81	-0.845699300512983	0.0420474668733203
boot82	-0.568259359308838	0.0389579713195107
boot83	-0.222265591130328	0.037276297662226
boot84	-0.0364579495599473	0.0429659394069802
boot85	-1.72889853275668	0.0424754499247373
boot86	-0.85744155823718	0.0390375805020773
boot87	-0.487640247168997	0.0386789254960561
boot88	-0.967425370553912	0.0442414241039434
boot89	-0.0945981596328091	0.0358012041690567
boot90	-1.30529838176459	0.0456817380937094
boot91	-1.04203760787698	0.0371162428436162
boot92	-0.84745458748616	0.0417286177707475
boot93	-1.19037786878049	0.0388549697188117
boot94	-1.21049489181252	0.0370728919013506
boot95	-0.734127900072112	0.0399701013502561
boot96	0.39764224662835	0.037920473007063
boot97	-1.30548820532623	0.039989031995983
boot98	0.598785951950582	0.036363950269108
boot99	-1.28726697245542	0.0435097401958777
boot100	-0.961193058874582	0.0461770548739805
boot101	-0.847410491214913	0.0450805250140458
boot102	-1.52384050937064	0.0385901497282512
boot103	0.326528531367767	0.0357413317498642
boot104	-1.02601400999792	0.0436448729389507
boot105	-0.888716412505545	0.0373402836980204
boot106	0.22198579874856	0.0432915049129102
boot107	-0.731024618363292	0.0475820618915866
boot108	-0.153489097134164	0.0403050862380283
boot109	0.124702516060041	0.0363208868071604
boot110	-1.29898723476315	0.0405139973031699
boot111	0.252609614553768	0.0344088992546525
boot112	-1.04868683159434	0.0459634018250828
boot113	-0.937516959007756	0.0415463794794686
boot114	-1.72374378480129	0.051851392728465
boot115	-0.289042962832258	0.0360808128669604
boot116	-1.61168176630867	0.0417902087954801
boot117	0.452876954018342	0.0405339822934922
boot118	-1.44950390107564	0.0452952319089034
boot119	0.214377247749034	0.0395308922885352
boot120	-0.611769032813931	0.0467073308565628
boot121	-0.692062027839247	0.0425787221002835
boot122	-2.02048659995396	0.0463613173109496
boot123	-1.37470458767259	0.0376064432925854
boot124	-1.0396777677364	0.0463433234768168
boot125	-0.709559679601208	0.0410982450651396
boot126	-1.36575937524317	0.0516134126896566
boot127	0.176659468056172	0.0367742099168459
boot128	-1.5835659072594	0.0398835842870794
boot129	-1.01868589425039	0.0446611055232204
boot130	-0.445566438921907	0.0441510263344742
boot131	-1.11712339267913	0.0502378857055082
boot132	0.170732322962187	0.0356367218078654
boot133	-0.786110344007586	0.0380808453663364
boot134	-0.389200977494999	0.0389185735616674
boot135	-1.42981986434871	0.0431720851180133
boot136	-0.283069652542895	0.040809448581918
boot137	0.230693640939524	0.0405507944924592
boot138	-1.07942802409081	0.0416619787993657
boot139	0.391510272948236	0.0353631909901246
boot140	-0.304688767147587	0.0397733992928296
boot141	-0.17961216358207	0.0370046149876211
boot142	-1.66543905314514	0.0479958972900036
boot143	-1.18089054496327	0.0425793492229498
boot144	1.25333186378333	0.0406378474970083
boot145	-1.49385571155089	0.0454695202136364
boot146	-0.118611778832679	0.0407946571785096
boot147	-0.0144998877951234	0.0380496966718583
boot148	0.328621422829171	0.0376369235432722
boot149	-1.21643249614668	0.042573242533192
boot150	-1.19454120047496	0.0444509603855859
boot151	-1.12261880311495	0.0444213504067123
boot152	-1.7295467813581	0.0478640809012249
boot153	-1.33151085609768	0.0451456134578062
boot154	-0.86844081630585	0.0419600446527254
boot155	-1.05730824445082	0.0536876078276868
boot156	-0.564643974555266	0.0410817162637824
boot157	-1.84073724446803	0.0429706052644617
boot158	-0.349783066124597	0.0423334135166124
boot159	-1.09493898126738	0.0432180186065461
boot160	-1.44290317701295	0.0496581099854427
boot161	-0.941409884742873	0.0456772576669354
boot162	-1.3059283984212	0.0491528634433781
boot163	-0.326099691604754	0.0388355326750135
boot164	-1.60709064308356	0.0470582025454295
boot165	-0.924225359269368	0.0483032980257654
boot166	-0.259464472928059	0.0383212712620772
boot167	-1.18103431712787	0.0468930733295804
boot168	-0.85145294206862	0.0475897012568409
