estimate std_1 lowerCI_1 upperCI_1 std_2 lowerCI_2 upperCI_2 std_3 lowerCI_3 upperCI_3
0.275958018676844 0.0455189527403779 0.186665702121301 0.365250335232387 0.0496469938291924 0.17859251544272 0.373323521910969 0.0461794551211208 0.185374393580443 0.366541643773246
0.282999909338737 0.0739936907613596 0.137517712268869 0.428482106408605 0.0769810612055504 0.131713949093941 0.434285869583533 0.0730828650629507 0.139285514109802 0.426714304567672
0.227092847639262 0.0663161216589054 0.0967431093789805 0.357442585899543 0.0683903681631187 0.0927106498228401 0.361475045455683 0.0669236176098194 0.0955625287321049 0.358623166546418
0.252300491649556 0.0557849348947899 0.142756403806956 0.361844579492155 0.0586813797462642 0.137108788961264 0.367492194337847 0.0574618368693908 0.139487427852529 0.365113555446582
0.270140614842772 0.0441303902430772 0.183584452666441 0.356696777019103 0.0483157809812652 0.175396049110762 0.364885180574783 0.0475717606050375 0.176852042907847 0.363429186777697
0.237602284922257 0.106941258990487 0.0270179371682114 0.448186632676302 0.108427837261069 0.0241444238183054 0.451060146026208 0.106986573599967 0.0269303787706063 0.448274191073907
0.283805242108201 0.0457230153890175 0.194096623470986 0.373513860745416 0.0501867394535317 0.185370618523721 0.382239865692681 0.0481711424676154 0.189311891151786 0.378298593064616
0.12252959507254 0.109919019781269 -0.0939622826865419 0.339021472831622 0.110535738483176 -0.0951533659888989 0.340212556133978 0.110600185616847 -0.0952778571837522 0.340337047328832
0.217526753588971 0.0837473694591876 0.0527009136688797 0.382352593509063 0.0852093955414403 0.0498701809981958 0.385183326179747 0.0848930986827707 0.0504827901377181 0.384570717040224
0.296286618123749 0.0475301336568125 0.203029382060803 0.389543854186695 0.0518238550309279 0.194636693663498 0.397936542584 0.0476483228654058 0.202798477944462 0.389774758303036
0.298004222149767 0.0452509618078251 0.209244271392069 0.386764172907466 0.0501783957626517 0.199605273362736 0.396403170936799 0.0477481818551985 0.204360192114485 0.39164825218505
0.201366736797151 0.0587250321427622 0.0859818555078003 0.316751618086501 0.0604136806526435 0.0826955466951774 0.320037926899124 0.0600682144381424 0.0833680784451214 0.31936539514918
0.246866645016847 0.0510251790616142 0.146683421689213 0.347049868344481 0.0537591670282612 0.141350420195398 0.352382869838296 0.0527232592897675 0.143371715901642 0.350361574132052
0.103067980975871 0.104214379974327 -0.102153702009783 0.308289663961525 0.10468325753414 -0.103059694477735 0.309195656429478 0.104710283311613 -0.103111922411163 0.309247884362906
0.273206411160383 0.0411313377087692 0.192531860522451 0.353880961798315 0.045245156058508 0.184483512150718 0.361929310170048 0.0454376328293294 0.184106822051132 0.362306000269634
0.306851582341908 0.0456777462923941 0.217241632635778 0.396461532048038 0.0508563966297855 0.207114603243461 0.406588561440354 0.0482803642162758 0.212153352627249 0.401549812056566
0.185413099630039 0.0627730085446644 0.0620234351783839 0.308802764081693 0.0641690705136416 0.0593100705521568 0.31151612870792 0.0643218646640592 0.0590129819975153 0.311813217262562
0.152360922665155 0.0700156017691426 0.0147436299157901 0.28997821541452 0.0709935803876471 0.0128427484038024 0.291879096926508 0.0698226631012469 0.0151185350219934 0.289603310308317
0.290067819309025 0.0788564037944634 0.134943702468239 0.445191936149811 0.0817042890203578 0.129419583263952 0.450716055354098 0.0799424347718017 0.132838078037133 0.447297560580917
0.239652589498357 0.0716485174083571 0.0987941724607886 0.380511006535925 0.0739566453428124 0.0943094724114252 0.384995706585288 0.0718727681544346 0.0983586764639651 0.380946502532748
0.315509521911171 0.0468859043816084 0.223496775031507 0.407522268790835 0.0515000969994373 0.214482134390171 0.416536909432172 0.0496127885623056 0.218170622699216 0.412848421123127
0.242709586989742 0.0544742781962618 0.135744340022632 0.349674833956852 0.0570860653404219 0.130651287392176 0.354767886587308 0.0558326803229388 0.13309602845504 0.352323145524444
0.231079806471552 0.0469871271928464 0.138882385820341 0.323277227122763 0.0499505506000107 0.133091694884931 0.329067918058174 0.0495478759847089 0.133878785794053 0.328280827149052
0.235595919359674 0.0780821973705892 0.0820293949735659 0.389162443745781 0.0801040568743979 0.0781057813444866 0.393086057374861 0.0783935555508329 0.0814254410711979 0.389766397648149
