estimate0.01 std0.01 lowerCI0.01 upperCI0.01 estimate0.02 std0.02 lowerCI0.02 upperCI0.02 estimate0.03 std0.03 lowerCI0.03 upperCI0.03 estimate0.04 std0.04 lowerCI0.04 upperCI0.04 estimate0.05 std0.05 lowerCI0.05 upperCI0.05 estimate0.06 std0.06 lowerCI0.06 upperCI0.06 estimate0.07 std0.07 lowerCI0.07 upperCI0.07 estimate0.08 std0.08 lowerCI0.08 upperCI0.08 estimate0.09 std0.09 lowerCI0.09 upperCI0.09 estimate0.1 std0.1 lowerCI0.1 upperCI0.1
0.186038508856144 0.0300734380573214 0.127094570263794 0.244982447448494 0.201039029157684 0.032860322319962 0.136632797410559 0.26544526090481 0.215482526212622 0.0357614653462288 0.145390054134014 0.285574998291231 0.230035423504013 0.0379341565100076 0.155684476744398 0.304386370263628 0.243768481314868 0.0392164585447942 0.166904222567072 0.320632740062665 0.251303698416139 0.0402406811683722 0.172431963326129 0.330175433506148 0.259480382204973 0.0414349609137376 0.178267858814048 0.340692905595899 0.265360374216519 0.0427623214800211 0.181546224115678 0.349174524317361 0.283986683811633 0.0439091341917416 0.19792478079582 0.370048586827447 0.295662617713545 0.0446602275075711 0.208128571798705 0.383196663628384
0.181739507876689 0.0345108945389776 0.114098154580293 0.249380861173086 0.198431416385481 0.0382268637728707 0.123506763390654 0.273356069380307 0.210046060675155 0.0407267595403533 0.130221611976063 0.289870509374247 0.224783147644247 0.0430865455648258 0.140333518337189 0.309232776951306 0.234231391478703 0.045302774914993 0.145437952645317 0.32302483031209 0.231424810455648 0.0476968607287418 0.137938963427314 0.324910657483982 0.234191936764345 0.0493454901340862 0.137474776101536 0.330909097427154 0.237051429506559 0.0505288474499366 0.138014888504683 0.336087970508434 0.248792196791645 0.0519887890323749 0.14689417028819 0.350690223295099 0.256049918641131 0.0515537388605494 0.155004590474454 0.357095246807807
0.157112702073716 0.0354003292042817 0.0877280568333244 0.226497347314109 0.179655346351922 0.0394560462214219 0.102321495757936 0.256989196945909 0.191376338991655 0.0424573583274251 0.108159916669902 0.274592761313408 0.191825363869788 0.0446259215092229 0.104358557711711 0.279292170027865 0.204374040119763 0.0460103849818374 0.114193685555362 0.294554394684165 0.211810379748444 0.047883738764154 0.117958251770702 0.305662507726185 0.207472660998129 0.0509918310001036 0.107528672237926 0.307416649758332 0.209664405378116 0.0537046568650097 0.104403277922697 0.314925532833535 0.215914255287405 0.0548878000626962 0.108334167164521 0.32349434341029 0.228289489996657 0.0566974834171083 0.117162422499124 0.339416557494189
0.238396593353236 0.0346900484039815 0.170404098481432 0.306389088225039 0.26435432368981 0.0400625801917728 0.185831666513936 0.342876980865685 0.281292582897572 0.043303110302798 0.196418486704088 0.366166679091056 0.304702862194661 0.0452362759003605 0.216039761429954 0.393365962959368 0.311427441694 0.0472923567858034 0.218734422393825 0.404120460994175 0.314410582732558 0.0497894025816099 0.216823353672603 0.411997811792513 0.320716470167476 0.052696798036164 0.217430746016595 0.424002194318358 0.325240725618988 0.0557765740938799 0.215918640394983 0.434562810842992 0.331357062283903 0.0586281896084398 0.216445810651361 0.446268313916445 0.348019905929681 0.0618227086699264 0.226847396936625 0.469192414922737
0.192959463374916 0.0308625908952701 0.132468785220186 0.253450141529645 0.215874118920421 0.0346601858849807 0.147940154585859 0.283808083254984 0.240023302070485 0.036609486818419 0.168268707906384 0.311777896234586 0.245566306358284 0.0383920454384285 0.170317897298964 0.320814715417603 0.246917239888451 0.0404588534745914 0.167617887078252 0.32621659269865 0.255824713415786 0.0428099109318681 0.171917287989325 0.339732138842248 0.267308579301086 0.045530148291215 0.178069488650305 0.356547669951867 0.267030847328065 0.0472461778590808 0.174428338724266 0.359633355931863 0.266085568447527 0.0482877905412418 0.171441498986693 0.360729637908361 0.266863545957291 0.0505077254002884 0.167868404172726 0.365858687741856
0.176256051287942 0.0360487908043896 0.105600421311338 0.246911681264545 0.185408458064936 0.0400155804811693 0.106977920321845 0.263838995808028 0.19537388754778 0.0429783951142217 0.111136233123905 0.279611541971654 0.205999057820906 0.0445750100005458 0.118632038219837 0.293366077421976 0.215027079749214 0.0457557522803027 0.125345805279821 0.304708354218607 0.224065098410547 0.0466322979979442 0.132665794334576 0.315464402486517 0.220886395764683 0.0465340891909478 0.129679580950425 0.31209321057894 0.224163897202829 0.0466186151222362 0.132791411563246 0.315536382842412 0.225145818813034 0.0473624812784136 0.132315355507343 0.317976282118725 0.225971518541961 0.0481165644236161 0.131663052271673 0.320279984812248
0.196292389862313 0.028998086371917 0.139456140573355 0.25312863915127 0.21258527859896 0.0326723245196994 0.148547522540349 0.27662303465757 0.226648681976005 0.0358160343328744 0.156449254683571 0.296848109268439 0.241072812698817 0.0384578874326243 0.165695353330873 0.316450272066761 0.25650363303308 0.0404417085680281 0.177237884239745 0.335769381826415 0.268866651654459 0.0422191647352678 0.186117088773334 0.351616214535584 0.282577536913713 0.0434942437797395 0.197328819105423 0.367826254722002 0.28540299184079 0.0449936727202563 0.197215393309088 0.373590590372493 0.299994483846535 0.0465906592921905 0.208676791633841 0.391312176059228 0.312160916621899 0.0476581464534722 0.218750949573093 0.405570883670704
0.117222283507312 0.0373234497688846 0.0440683219602977 0.190376245054325 0.12848301340716 0.0411569163737173 0.0478154573146741 0.209150569499646 0.143573256980908 0.0447129109052186 0.0559359516066793 0.231210562355136 0.14899493642897 0.0476503935824315 0.0556001650074047 0.242389707850536 0.157776597225803 0.0498741639908269 0.0600232358037819 0.255529958647823 0.159595565211148 0.0512470369002576 0.0591513728866427 0.260039757535653 0.16465711130813 0.0526574897081067 0.0614484314802409 0.267865791136019 0.196192079393712 0.0525328443725239 0.0932277044235654 0.299156454363859 0.204715537287587 0.0543516026423338 0.098186396108613 0.311244678466562 0.200681556213827 0.056020343685581 0.0908816825900882 0.310481429837566
0.177230969262999 0.0399115134761552 0.0990044028497354 0.255457535676264 0.193567115678496 0.0441734420987208 0.106987169165004 0.280147062191989 0.20694943572057 0.0467053434974145 0.115406962465638 0.298491908975503 0.216921659757814 0.0482671743979133 0.122317997937904 0.311525321577724 0.21959414455938 0.0485432249608916 0.124449423636033 0.314738865482728 0.214262042848078 0.0493021849184935 0.117629760407831 0.310894325288326 0.213210458113256 0.0507333603269691 0.113773071872397 0.312647844354115 0.224037066138043 0.0522398667658946 0.121646927276889 0.326427204999196 0.223636031510303 0.0539324134945685 0.117928501060949 0.329343561959657 0.227423473708223 0.0549361070059634 0.119748703976535 0.335098243439912
0.201872561968996 0.0253376470217124 0.15221077380644 0.251534350131552 0.212470880600729 0.0277985615105657 0.15798570004002 0.266956061161438 0.225441202207919 0.0304520513565694 0.165755181549043 0.285127222866795 0.238614470863882 0.031979118794464 0.175935398026732 0.301293543701031 0.245980693320266 0.033531075790069 0.180259784771731 0.311701601868802 0.255908043146437 0.0353832628435723 0.186556847973035 0.325259238319839 0.266190974015453 0.0365423581661233 0.194567952009851 0.337813996021055 0.275864454258815 0.0372833009099122 0.202789184475387 0.348939724042243 0.285229579981068 0.0381521342066554 0.210451396936023 0.360007763026112 0.292379386066572 0.0393431855552548 0.215266742378273 0.369492029754872
0.217928033103411 0.0320411060884373 0.155127465170074 0.280728601036748 0.240380288739574 0.0366935872046659 0.168460857818428 0.312299719660719 0.257792419368144 0.0387958055308168 0.181752640527743 0.333832198208544 0.263899552306233 0.0410073466036725 0.183525152963035 0.344273951649431 0.275143932324776 0.0431689448148665 0.190532800487638 0.359755064161914 0.291109123891038 0.0451181501122766 0.202677549670976 0.3795406981111 0.304569258534255 0.0469726599811355 0.21250284497123 0.396635672097281 0.31111126186035 0.0494012950883259 0.214284723487232 0.407937800233469 0.323229240190769 0.0498477806760182 0.225527590065773 0.420930890315765 0.324691968592415 0.0508546815998276 0.225016792656753 0.424367144528077
0.132647653627156 0.0302278548129415 0.0734010581937904 0.191894249060521 0.142291169108999 0.0333312553405991 0.0769619086414248 0.207620429576573 0.154982069935873 0.035909961135952 0.0845985461094072 0.225365593762339 0.16555355711209 0.0379293861687392 0.0912119602213609 0.239895154002818 0.174483921247925 0.0397854957081429 0.0965043496599647 0.252463492835885 0.181309772717493 0.0414650723129712 0.100038230984069 0.262581314450916 0.186037754366685 0.0432161058650376 0.101334186871212 0.270741321862159 0.19347378988633 0.0448727309688475 0.105523237187389 0.281424342585271 0.190170381502966 0.046447492213921 0.0991332967636808 0.281207466242251 0.189072600495259 0.0485650233392356 0.0938851547503576 0.284260046240161
0.191838610189904 0.0312023796557907 0.130681946064554 0.252995274315254 0.212873294325843 0.0334355302334069 0.147339655068365 0.27840693358332 0.218755605541139 0.0349208854994868 0.150310669962145 0.287200541120133 0.226595021873531 0.0363204042138631 0.155407029614359 0.297783014132703 0.227898530922717 0.0382894856547868 0.152851139039335 0.302945922806099 0.229703227777885 0.0398908832720294 0.151517096564707 0.307889358991063 0.231004804184551 0.0417570272752868 0.149161030724988 0.312848577644113 0.228640688910327 0.0442489150997112 0.141912815314893 0.315368562505761 0.239285324491819 0.0473231991054855 0.146531854245068 0.332038794738571 0.248475526422783 0.048574742139586 0.153269031829194 0.343682021016371
0.11840005989017 0.0396919096020339 0.0406039170701841 0.196196202710157 0.136913714216814 0.043545087117981 0.0515653434655717 0.222262084968057 0.144273264153254 0.0480272206131592 0.0501399117514617 0.238406616555046 0.154782299209656 0.0524953619460775 0.0518913897953441 0.257673208623968 0.135611105012216 0.0555914057799754 0.0266519496834643 0.244570260340968 0.139823471177686 0.0566100269008817 0.0288678184519578 0.250779123903414 0.144150261706168 0.0586295542315953 0.0292363354122417 0.259064188000095 0.14831945861138 0.0613382030044359 0.0280965807226853 0.268542336500074 0.163746082527621 0.0618464090426505 0.0425271208040263 0.284965044251216 0.158425519236071 0.0642654278381646 0.0324652806732683 0.284385757798874
