estimate0 std_10 lowerCI_10 upperCI_10 std_20 lowerCI_20 upperCI_20 std_30 lowerCI_30 upperCI_30 estimate0.005 std_10.005 lowerCI_10.005 upperCI_10.005 std_20.005 lowerCI_20.005 upperCI_20.005 std_30.005 lowerCI_30.005 upperCI_30.005 estimate0.01 std_10.01 lowerCI_10.01 upperCI_10.01 std_20.01 lowerCI_20.01 upperCI_20.01 std_30.01 lowerCI_30.01 upperCI_30.01 estimate0.015 std_10.015 lowerCI_10.015 upperCI_10.015 std_20.015 lowerCI_20.015 upperCI_20.015 std_30.015 lowerCI_30.015 upperCI_30.015 estimate0.02 std_10.02 lowerCI_10.02 upperCI_10.02 std_20.02 lowerCI_20.02 upperCI_20.02 std_30.02 lowerCI_30.02 upperCI_30.02 estimate0.025 std_10.025 lowerCI_10.025 upperCI_10.025 std_20.025 lowerCI_20.025 upperCI_20.025 std_30.025 lowerCI_30.025 upperCI_30.025 estimate0.03 std_10.03 lowerCI_10.03 upperCI_10.03 std_20.03 lowerCI_20.03 upperCI_20.03 std_30.03 lowerCI_30.03 upperCI_30.03
0.211224892764665 0.0324999629468805 0.147445701402843 0.275004084126488 0.0343618265380802 0.143808911833382 0.278640873695949 0.0393563224882414 0.134042653471306 0.288407132058025 0.228305712384647 0.0380121061830151 0.153683559279336 0.302927865489957 0.0401555072090506 0.149500779276173 0.30711064549312 0.0426529847888418 0.144622656227647 0.311988768541646 0.224552283164902 0.0409771677360727 0.144092322223198 0.305012244106606 0.0430844248928878 0.139982633066241 0.309121933263563 0.0447157367538939 0.136798607859561 0.312305958470242 0.217160321279455 0.0408997484021579 0.136869741726895 0.297450900832015 0.0430511211186392 0.132671485130602 0.301649157428309 0.0441153569224567 0.130593417271516 0.303727225287395 0.209513473626422 0.0408697854444445 0.12929448911055 0.289732458142294 0.0430175628726117 0.125101424621798 0.293925522631045 0.0438244061307498 0.12352542611255 0.295501521140293 0.201362547584128 0.0435052238254495 0.115949992041188 0.286775103127068 0.0455199391602536 0.112019528817406 0.290705566350851 0.0461083816226618 0.11087095796949 0.291854137198766 0.19515137092373 0.0442669163824092 0.10824866115639 0.28205408069107 0.046264476555552 0.104351052110516 0.285951689736945 0.0466281338819374 0.103641171498315 0.286661570349145
0.208155023110365 0.0429740327232998 0.123730388503136 0.292579657717594 0.0445802105528042 0.120602936461599 0.295707109759132 0.0462367389229436 0.117374539903959 0.298935506316772 0.202438611423422 0.0437550070858178 0.116497929268542 0.288379293578303 0.0454524458033092 0.113190745008432 0.291686477838413 0.0463898590018512 0.111363136208932 0.293514086637913 0.225986138845153 0.0503798526507988 0.127025771740206 0.324946505950101 0.0526023566233563 0.122696250719941 0.329276026970366 0.0525047321348517 0.122886520288319 0.329085757401988 0.236618370551646 0.0533386434663156 0.131849183896601 0.34138755720669 0.0558841054145661 0.126889917200469 0.346346823902822 0.0551730347394597 0.128275831325319 0.344960909777972 0.238394047960774 0.0548728642684184 0.130618268117892 0.346169827803657 0.0576139517537273 0.125276782221054 0.351511313700495 0.0564581850232908 0.127529728539254 0.349258367382295 0.240870213985634 0.0564556161068121 0.129993846785539 0.35174658118573 0.0594046676096054 0.124245812330657 0.357494615640612 0.0579401409870352 0.127101157359667 0.354639270611602 0.245481673780122 0.0584381233352249 0.130718523691686 0.360244823868558 0.0616587588564608 0.12443994216258 0.366523405397664 0.059834288498104 0.127997617723272 0.362965729836972
0.182382135193006 0.0410455328712294 0.101769063786899 0.262995206599112 0.0423627610657165 0.099202325483441 0.26556194490257 0.0449002541903085 0.0942530499366862 0.270511220449325 0.187619474732118 0.0423107106442411 0.104536155568664 0.270702793895571 0.0437924600569914 0.101647304115152 0.273591645349084 0.0456353536606922 0.0980516757325103 0.277187273731725 0.196662239563724 0.046747130386322 0.104854866270949 0.288469612856499 0.0484256611761895 0.101583595961317 0.291740883166131 0.0493968559795508 0.0996897149332287 0.29363476419422 0.198066803348639 0.0474812915906128 0.104838583706976 0.291295022990302 0.0493654679263992 0.101164060791593 0.294969545905685 0.0493407334976336 0.101212315938979 0.294921290758299 0.194562486844977 0.0491858003939513 0.0979955871166717 0.291129386573283 0.0511540609094306 0.094156170459964 0.294968803229991 0.0505992243581974 0.0952387581736129 0.293886215516342 0.192238899656625 0.0494807364492068 0.095111415462424 0.289366383850827 0.0515388847915751 0.0910944675403156 0.293383331772935 0.0506711642739821 0.0927883588688709 0.29168944044438 0.190324477232721 0.0505396667982501 0.0911327293205161 0.289516225144925 0.0526970782510176 0.0869203133056579 0.293728641159783 0.0515672892872735 0.0891265986907167 0.291522355774724
0.256317470609417 0.0492981452134776 0.159469321735118 0.353165619483717 0.0516358280904206 0.154916892547289 0.357718048671545 0.0550997235839112 0.148162580455697 0.364472360763137 0.296779948562933 0.056213805943091 0.186356077481969 0.407203819643897 0.0595950139557066 0.179768801620718 0.413791095505149 0.0598331210127069 0.179304588245458 0.414255308880409 0.311764830921119 0.058602404061895 0.196676012113529 0.426853649728708 0.0627697334908813 0.188551161173925 0.434978500668312 0.0606784308146632 0.192629957958429 0.430899703883808 0.308743262463104 0.0590493235989244 0.192809861266971 0.424676663659237 0.0636612541736052 0.183810875461028 0.43367564946518 0.0601750214672225 0.190614509490852 0.426872015435356 0.290187841723948 0.0599161140770971 0.172576884313225 0.407798799134672 0.0644840309567448 0.163659104070524 0.416716579377373 0.0607865493483299 0.170878394513004 0.409497288934893 0.276981799887087 0.0615490932762567 0.15617316140787 0.397790438366303 0.0660237011455959 0.147436294343368 0.406527305430805 0.0624468296567663 0.154421067611469 0.399542532162705 0.271378387708963 0.0633605898494893 0.147018493286123 0.395738282131804 0.0678789544359209 0.138195459590924 0.404561315827002 0.0642553206704952 0.145272092246576 0.39748468317135
0.215694377810151 0.0369560727810747 0.143154614616667 0.288234141003635 0.0389804232511761 0.13920283400808 0.292185921612223 0.0428180829700146 0.131703603300049 0.299685152320253 0.214554625958536 0.0399997503515351 0.136041166142485 0.293068085774587 0.04214184168066 0.131859487849863 0.297249764067208 0.0447974122452703 0.12667120978144 0.302438042135632 0.204802116847544 0.0420350536274314 0.122300357361092 0.287303876333995 0.0441604163567365 0.118150505668894 0.291453728026193 0.0464786068717072 0.113621009589571 0.295983224105516 0.198453875325378 0.044573514924074 0.110956484266925 0.285951266383831 0.0466195886620444 0.106963277342662 0.289944473308093 0.0485625555857759 0.10316874287603 0.293739007774725 0.188114065872892 0.0469437551198832 0.0959546301410972 0.280273501604688 0.0488749687278142 0.0921867966252491 0.284041335120536 0.0504009679278162 0.0892077272367079 0.287020404509077 0.181573511593966 0.0483185283065093 0.0867164362241448 0.276430586963788 0.0502248770087751 0.0829970264655211 0.280149996722411 0.0511780383899747 0.0811364197124567 0.282010603475476 0.174351819122494 0.048069265786594 0.0800020950037736 0.268701543241215 0.0499929758296256 0.0762467867638283 0.27245685148116 0.0506246534262146 0.0750131866378971 0.273690451607092
0.187197256305105 0.0409142446424195 0.106825674775577 0.267568837834634 0.0421756952937143 0.104369090584625 0.270025422025585 0.0442468758056845 0.100331846639393 0.274062665970818 0.19185041317917 0.0392552748274853 0.114790197842262 0.268910628516079 0.0408097625484689 0.111756820946506 0.271944005411834 0.0423599159255877 0.108730014315798 0.274970812042542 0.223361741914153 0.0473642051738749 0.130359941710443 0.316363542117863 0.0494941430492329 0.126206358159628 0.320517125668679 0.0500637527407309 0.125094969582908 0.321628514245398 0.236638503771145 0.0513953061420448 0.135718801382079 0.337558206160212 0.0538842557606829 0.13086530244805 0.34241170509424 0.0536943276754615 0.131235825966458 0.342041181575832 0.243576698412072 0.0527235593903697 0.140062078474669 0.347091318349476 0.0554986218738728 0.134648541248946 0.352504855575199 0.054787020460268 0.136037208919271 0.351116187904873 0.24593579620002 0.054257035581956 0.139418275317211 0.352453317082829 0.0572229780097414 0.133631108095615 0.358240484304425 0.0560433986542123 0.135933369381044 0.355938223018995 0.250209951312749 0.0547893092393295 0.142666645923179 0.357753256702319 0.0580452096026762 0.136310399504527 0.364109503120971 0.0563595497080111 0.139601914194706 0.360817988430791
0.195229133620437 0.0284217426680457 0.139447830809187 0.251010436431688 0.0300151336492203 0.136336287535984 0.254121979704891 0.0350016574057339 0.126586639977719 0.263871627263156 0.240676198886088 0.0359220038856614 0.170158634049511 0.311193763722666 0.0383438126926201 0.165431870788648 0.315920526983529 0.0416216981474814 0.159027391017094 0.322325006755082 0.254136079735215 0.0380820284110441 0.17938827328858 0.328883886181849 0.0409517250677159 0.17378503182717 0.33448712764326 0.0423418824608246 0.17106868823886 0.33720347123157 0.254599337559776 0.0402285049367733 0.175635261443048 0.333563413676504 0.0432285268949426 0.169778196071533 0.339420479048019 0.0434543818543569 0.169337000883578 0.339861674235974 0.252993099308564 0.0429448565762791 0.168677856368566 0.337308342248563 0.0459162752991027 0.162880374304269 0.34310582431286 0.0455310833768879 0.163632298710185 0.342353899906944 0.254045363119814 0.0434523026489999 0.168742913316989 0.339347812922639 0.0465917065730354 0.162615802002474 0.345474924237154 0.0456152122800786 0.164522368327654 0.343568357911973 0.254269217368553 0.0436241432090922 0.168645009743513 0.339893424993594 0.0469831118111202 0.162086019384502 0.346452415352605 0.0454045089226052 0.165169427382093 0.343369007355013
0.137301568082571 0.0482673494059032 0.0424244870866174 0.232178649078524 0.0490613627834959 0.040881424695585 0.233721711469557 0.0518249922448385 0.0355045914552257 0.239098544709916 0.147149523097504 0.045675419239049 0.0574223359495245 0.236876710245483 0.0467894719053649 0.0552531701836751 0.239045876011333 0.0474581988631482 0.0539504572218925 0.240348588973115 0.148157595044442 0.0470676720602915 0.0556999150169547 0.240615275071929 0.0483052185111025 0.0532898958896842 0.243025294199199 0.0482987864296402 0.0533024259332606 0.243012764155623 0.149840955674686 0.0486999341412784 0.0541782818224244 0.245503629526948 0.0500381208800404 0.0515721294804947 0.248109781868878 0.0497160863372083 0.0521994635886267 0.247482447760746 0.148169491659737 0.0476819075082346 0.0545284118421344 0.24181057147734 0.0491513486121932 0.0516646090818454 0.244674374237629 0.0484096743477861 0.0531103102195171 0.243228673099958 0.147104807920432 0.0468730586951323 0.0550742560326061 0.239135359808258 0.0484763668573102 0.0519473178712293 0.242262297969634 0.0473816111737854 0.0540826529180273 0.240126962922836 0.143715172272394 0.0468735642936009 0.0516951657174516 0.235735178827336 0.0485413708288165 0.0484412402986792 0.238989104246108 0.0472371646469356 0.050985955177093 0.236444389367694
0.176965157534604 0.0493303749165261 0.0799447018982279 0.273985613170981 0.050287315407225 0.078087958427591 0.275842356641618 0.0533954886749561 0.072048240176632 0.281882074892577 0.174152992876257 0.0446040903413294 0.0865258201392389 0.261780165613275 0.0459710226691563 0.0838644587740693 0.264441526978445 0.0461886461388426 0.0834405622218479 0.264865423530666 0.178014814573911 0.0473335451255061 0.0850319533791782 0.270997675768644 0.048922040402558 0.0819384886481864 0.274091140499636 0.0482911554066636 0.0831674002543191 0.272862228893503 0.18468425244324 0.0482314998477409 0.0899616439351017 0.279406860951379 0.0501219556198871 0.0862772307218658 0.283091274164614 0.0490423202618497 0.0883817867476718 0.280986718138808 0.185274216566503 0.0487097570602701 0.0896287697155979 0.280919663417407 0.0507579172583844 0.0856349587497346 0.284913474383271 0.0493893605470374 0.08830395682986 0.282244476303145 0.185834890935047 0.0488785838648117 0.0898778033440228 0.281791978526072 0.0511075078398323 0.0855288651968204 0.286140916673274 0.0494313517731667 0.088799611319034 0.28287017055106 0.189409662243267 0.0517560912560974 0.0877934014647784 0.291025923021756 0.0541266607107392 0.083169363837522 0.295649960649012 0.0522743104966709 0.086782909876098 0.292036414610436
0.212721714318126 0.0327336813937322 0.148469760564241 0.276973668072011 0.0344480439292813 0.145123199649103 0.280320228987148 0.0379486571040996 0.138282707236731 0.28716072139952 0.230162283500362 0.038598868573152 0.15435999155405 0.305964575446675 0.0405092116000046 0.15063605500145 0.309688511999275 0.0431015041842299 0.145577304111324 0.3147472628894 0.252525425754602 0.0403805183846338 0.173247431862561 0.331803419646643 0.0428220549514117 0.168483726001553 0.33656712550765 0.0447905962567113 0.164639606512044 0.34041124499716 0.274843377815513 0.0428736307777594 0.19068630089754 0.359000454733487 0.0459146806004729 0.184749460130966 0.364937295500061 0.0468936480299601 0.182837032616705 0.366849723014322 0.283595558913031 0.0455233702069189 0.194236647531526 0.372954470294535 0.0488792065413025 0.187685260453171 0.37950585737289 0.048890147115806 0.187663890464214 0.379527227361847 0.288300113861837 0.0480492221622892 0.193980310069023 0.382619917654651 0.0516187619036223 0.18701224511989 0.389587982603784 0.0510058536154253 0.188209249560602 0.388390978163073 0.294024193563357 0.0515191346341679 0.19287602628562 0.395172360841095 0.0552566068515806 0.185583464978284 0.40246492214843 0.054063893919817 0.187911666114087 0.400136721012627
