estimate0.01 std0.01 lowerCI0.01 upperCI0.01 estimate0.02 std0.02 lowerCI0.02 upperCI0.02 estimate0.03 std0.03 lowerCI0.03 upperCI0.03 estimate0.04 std0.04 lowerCI0.04 upperCI0.04 estimate0.05 std0.05 lowerCI0.05 upperCI0.05 estimate0.06 std0.06 lowerCI0.06 upperCI0.06 estimate0.07 std0.07 lowerCI0.07 upperCI0.07 estimate0.08 std0.08 lowerCI0.08 upperCI0.08 estimate0.09 std0.09 lowerCI0.09 upperCI0.09 estimate0.1 std0.1 lowerCI0.1 upperCI0.1
0.167626070408715 0.0512052109789468 0.0672638568899793 0.267988283927451 0.202211115777939 0.0493125448691272 0.10555852783445 0.298863703721429 0.172089018552193 0.0507674085517294 0.0725848977908036 0.271593139313583 0.19135771898323 0.0516727343793211 0.0900791595997604 0.292636278366699 0.222966610244717 0.0519403717298556 0.121163481654201 0.324769738835234 0.219653067373002 0.0531969817731884 0.115386983097553 0.323919151648451 0.228354976127884 0.0547092285066691 0.121124888254813 0.335585064000956 0.232653335355546 0.0558645382159733 0.123158840452238 0.342147830258853 0.224201441335783 0.0571963352311663 0.112096624282697 0.336306258388869 0.242609609447768 0.0563956677703864 0.132074100617811 0.353145118277726
0.130568420961109 0.0497116854191623 0.033133517539551 0.228003324382667 0.173014031118672 0.0525332205968369 0.0700489187488715 0.275979143488472 0.16268768121712 0.055328381776696 0.0542440529347955 0.271131309499444 0.210991339595433 0.0589991009366213 0.0953531017596557 0.326629577431211 0.240694755054331 0.0598832331127302 0.12332361815338 0.358065891955282 0.214819225897789 0.0593131069972377 0.0985655361832034 0.331072915612375 0.227639239343878 0.0597102789004104 0.110607092699073 0.344671385988682 0.24714373738634 0.0582240554258943 0.133024588751588 0.361262886021093 0.252800425718508 0.0604159187750317 0.134385224919446 0.37121562651757 0.267264747934599 0.0610065952525546 0.147691821239592 0.386837674629606
0.12223788464822 0.0560087231585979 0.0124607872573682 0.232014982039072 0.18820411554188 0.0583923726823165 0.0737550650845399 0.30265316599922 0.204282085000715 0.061902339005046 0.0829535005508251 0.325610669450606 0.218283613107042 0.0634041315890087 0.0940115151925847 0.342555711021499 0.259626400214985 0.0643958550131915 0.13341052438913 0.385842276040841 0.270625818455851 0.064731546324328 0.143751987660169 0.397499649251534 0.211559336636622 0.0675510832328642 0.0791592135002079 0.343959459773036 0.188311530865349 0.0691116986688608 0.0528526014743816 0.323770460256316 0.165256469243698 0.0684728893179503 0.0310496061805154 0.299463332306881 0.191972459241916 0.0668139682273871 0.0610170815162372 0.322927836967595
0.177242273309755 0.0925873397130287 -0.00422891252778132 0.358713459147291 0.241749344142881 0.0805256107367277 0.0839191470988946 0.399579541186867 0.223010803772269 0.0729567335027656 0.0800156061068482 0.366006001437689 0.275948094053261 0.069145239212382 0.140423425196992 0.41147276290953 0.294724508975879 0.0676274774372218 0.162174653198925 0.427274364752834 0.260915704750978 0.0688310306312808 0.126006884713668 0.395824524788289 0.272736349049684 0.0702225838475918 0.135100084708404 0.410372613390963 0.30801457021694 0.0692558365118027 0.172273130653807 0.443756009780073 0.296931965470882 0.0691700511677519 0.161358665182088 0.432505265759676 0.325207747565941 0.0717654924181903 0.184547382426288 0.465868112705594
0.188595099890102 0.0606590270294003 0.0697034069124772 0.307486792867727 0.251876905303359 0.0593380270560304 0.135574372273539 0.368179438333179 0.290091345873576 0.0550484642695965 0.182196355905167 0.397986335841985 0.313591090970752 0.0580878861783177 0.199738834061249 0.427443347880255 0.226325445853631 0.0597047827872133 0.109304071590693 0.343346820116569 0.259308006241983 0.0583481788967162 0.144945575604419 0.373670436879547 0.25234484263037 0.0609909427131418 0.132802594912612 0.371887090348128 0.250052250872236 0.064848564960424 0.122949063549805 0.377155438194667 0.268416891383161 0.0645649091998261 0.141869669351502 0.394964113414821 0.237861342954892 0.0679022275073731 0.104772977040441 0.370949708869343
0.138435189803995 0.0449523812476857 0.0503285225585307 0.226541857049459 0.185055070516045 0.0486468582458021 0.0897072283542724 0.280402912677817 0.179230515249105 0.0520172547938743 0.0772766958531115 0.281184334645099 0.211110662763789 0.0542941646705336 0.104694100009543 0.317527225518035 0.236776547386057 0.0549221088841273 0.129129213973168 0.344423880798947 0.267206852359165 0.0560047318717544 0.157437577890526 0.376976126827804 0.247746861031675 0.0564196138994962 0.137164417788662 0.358329304274687 0.255812203422252 0.0553743755943664 0.147278427257294 0.364345979587211 0.272777219315145 0.0563164712029954 0.162396935757274 0.383157502873016 0.280233962385771 0.0583285958879869 0.165909914445317 0.394558010326225
0.204976494703206 0.0627982286569963 0.0818919665354932 0.328061022870919 0.251760607665653 0.0642511455250741 0.125828362436508 0.377692852894799 0.284867438573514 0.0601965594862432 0.166882181980477 0.402852695166551 0.269202546840482 0.0570660532462173 0.157353082477896 0.381052011203068 0.264830581596591 0.0550606416688269 0.15691172392569 0.372749439267491 0.241667848638988 0.0566274901161388 0.130677968011356 0.35265772926662 0.226067400304197 0.0564136366971627 0.115496672377758 0.336638128230636 0.242663250354039 0.0585261132783284 0.127952068328516 0.357374432379563 0.27999967882106 0.0593674877907844 0.163639402751123 0.396359954890998 0.274185638169134 0.0610884480520038 0.154452279987207 0.393918996351061
0.0620607754747033 0.0747009274030385 -0.084353042235252 0.208474593184659 0.119632447430593 0.0743803269792169 -0.0261529934486723 0.265417888309858 0.165649746248688 0.0697985812515045 0.0288445269957393 0.302454965501637 0.114041999446698 0.0616809925573655 -0.00685274596573887 0.234936744859134 0.129366994714998 0.0602726225354201 0.011232654545575 0.247501334884422 0.133592375163409 0.0596243503218311 0.0167286485326206 0.250456101794198 0.147605214624725 0.0608926354047734 0.0282556492313688 0.26695478001808 0.182845612600059 0.0604373392561298 0.0643884276580443 0.301302797542073 0.183142389014172 0.0628996440789239 0.059859086619481 0.306425691408863 0.19482385421166 0.0659020778852612 0.0656557815565479 0.323991926866772
0.145211579978478 0.0855826882181013 -0.0225304889290006 0.312953648885957 0.0866786519952402 0.0772803550611882 -0.0647908439246887 0.238148147915169 0.0841694765650437 0.0631791172154505 -0.0396615931772392 0.208000546307327 0.113618187165348 0.0617117837252422 -0.007336908936127 0.234573283266822 0.149946582708328 0.0596151177060115 0.0331009520045456 0.266792213412111 0.154769598403636 0.0598211010051076 0.0375202404336249 0.272018956373647 0.179115511690819 0.0605358925214962 0.0604651623486866 0.297765861032952 0.196826255404723 0.0614245366026447 0.0764341636635392 0.317218347145906 0.212260247086583 0.0628809487055592 0.0890135876236867 0.335506906549479 0.217444929286792 0.0630450610045416 0.0938766097178909 0.341013248855694
0.237529078500353 0.0387707841612674 0.161538341544269 0.313519815456437 0.267798941367398 0.0416698281836725 0.1861260781274 0.349471804607396 0.280762430643883 0.0450754429046748 0.19241456255072 0.369110298737045 0.295495125118113 0.046300619533351 0.204745910832745 0.386244339403481 0.297693244728995 0.0481391109138318 0.203340587337885 0.392045902120106 0.297243786276665 0.0509311959542949 0.197418642206247 0.397068930347083 0.302623914167022 0.0539482375373656 0.196885368593785 0.408362459740258 0.305065962954491 0.0546444062667365 0.197962926671687 0.412168999237294 0.298978780359532 0.0546870242108116 0.191792212906341 0.406165347812722 0.317573417040066 0.0544936420368935 0.210765878647755 0.424380955432377
