estimate0.01 std0.01 lowerCI0.01 upperCI0.01 estimate0.02 std0.02 lowerCI0.02 upperCI0.02 estimate0.03 std0.03 lowerCI0.03 upperCI0.03 estimate0.04 std0.04 lowerCI0.04 upperCI0.04 estimate0.05 std0.05 lowerCI0.05 upperCI0.05 estimate0.06 std0.06 lowerCI0.06 upperCI0.06 estimate0.07 std0.07 lowerCI0.07 upperCI0.07 estimate0.08 std0.08 lowerCI0.08 upperCI0.08 estimate0.09 std0.09 lowerCI0.09 upperCI0.09 estimate0.1 std0.1 lowerCI0.1 upperCI0.1
0.162406583965757 0.0396498340113731 0.0846929093034654 0.240120258628048 0.175634196394896 0.0430407287084326 0.0912743681263679 0.259994024663424 0.192509033981913 0.046457174053964 0.101452972836144 0.283565095127683 0.210718871569057 0.0483868463431979 0.11588065273639 0.305557090401725 0.228629323645816 0.0488440700139393 0.132894946418495 0.324363700873137 0.239650016923499 0.0502331394235714 0.141193063653299 0.3381069701937 0.251158797485936 0.0513567103488412 0.150499645202207 0.351817949769665 0.258202430210413 0.0523537868913249 0.155589007903416 0.36081585251741 0.262810139978853 0.0526812471523384 0.15955489556027 0.366065384397437 0.280613349071711 0.052551437299082 0.17761253196551 0.383614166177911
0.12520957835997 0.0437703318452078 0.0394197279433629 0.210999428776577 0.14301064636867 0.0470889354040857 0.0507163329766616 0.235304959760678 0.172418948855948 0.0486132586745604 0.0771369618538095 0.267700935858086 0.19974450456001 0.0495447030738665 0.102636886535232 0.296852122584788 0.214996131895276 0.0511239677068101 0.114793155189928 0.315199108600624 0.20294379706158 0.0521933093284073 0.100644910777901 0.305242683345258 0.209209218823175 0.0543935939210229 0.10259777473797 0.31582066290838 0.219499390828428 0.0547348619367474 0.112219061432403 0.326779720224453 0.230868826020162 0.0563734102789825 0.120376941873357 0.341360710166968 0.241321011879795 0.0567788081696097 0.13003454786736 0.35260747589223
0.1747097272216 0.0521796129264417 0.0724376858857739 0.276981768557426 0.207263904868986 0.0563492776599272 0.0968193206555286 0.317708489082443 0.231085174778774 0.0590908569849695 0.115267095088234 0.346903254469314 0.238104321771358 0.0592810667832964 0.121913430876097 0.354295212666619 0.260688289575232 0.0595463389857573 0.143977465163147 0.377399113987316 0.280612372771833 0.0589210993343693 0.165127018076469 0.396097727467197 0.224127777233907 0.061091343156303 0.104388744647554 0.343866809820261 0.216228870811441 0.0629848440694234 0.0927785764353716 0.339679165187511 0.194496142264485 0.0635393196176939 0.0699590758138048 0.319033208715165 0.213452533595103 0.0631190349119533 0.0897392251676748 0.337165842022532
0.16615374914059 0.054873027130834 0.0586026159641551 0.273704882317024 0.19680828134445 0.0563706221611616 0.0863218619085737 0.307294700780327 0.2162154823342 0.0594632691825622 0.0996674747363784 0.332763489932022 0.251847424652712 0.0605156749804878 0.133236701690956 0.370458147614468 0.263726924526035 0.0613449347838679 0.143490852349654 0.383962996702416 0.233440550837717 0.0631432355316305 0.109679809195722 0.357201292479713 0.24090664599957 0.0649055424812154 0.113691782736388 0.368121509262752 0.26597752859316 0.0658185957784981 0.136973080867304 0.394981976319017 0.277862140342531 0.0682491747862506 0.14409375776148 0.411630522923582 0.302187689338431 0.0716955950306148 0.161664323078426 0.442711055598436
0.18365822191115 0.048796071220716 0.088017922318547 0.279298521503754 0.215520767924379 0.0503128391472958 0.11690760319568 0.314133932653079 0.255661997659855 0.0516303751598628 0.154466462346524 0.356857532973186 0.266637536759938 0.0533677862324773 0.162036675744283 0.371238397775594 0.236024006187374 0.0539482172424015 0.130285500392267 0.341762511982481 0.257878597326607 0.0535021856569162 0.153014313439051 0.362742881214163 0.261732668949781 0.0575201513188067 0.14899317236492 0.374472165534642 0.271165807360474 0.0612185726163417 0.151177405032445 0.391154209688504 0.281441541897684 0.0620116771963753 0.159898654592789 0.40298442920258 0.272500339580907 0.0654766461328256 0.144166113160569 0.400834566001245
0.145757124531894 0.0461468116318472 0.0553093737334738 0.236204875330315 0.169566414818732 0.0490937697099105 0.0733426261873068 0.265790203450156 0.192224774536114 0.0520423938705555 0.0902216825498255 0.294227866522403 0.211492704768732 0.0526263410147145 0.108345076379891 0.314640333157573 0.227433323697784 0.0523919189455704 0.124745162564466 0.330121484831102 0.252192885467029 0.0525884933959348 0.149119438410997 0.355266332523061 0.253623175094147 0.0531862607789617 0.149378103967382 0.357868246220912 0.264560010948409 0.0526620452652272 0.161342402228564 0.367777619668254 0.275408816229108 0.0542295235864337 0.169118949999698 0.381698682458518 0.279458292990272 0.0568127138429612 0.168105373858068 0.390811212122476
0.208391223870141 0.0469518987953059 0.116365502231341 0.30041694550894 0.231384497840692 0.0482630199173678 0.136788978802651 0.325980016878733 0.24936938449399 0.0484657922802046 0.154376431624789 0.344362337363191 0.265832438522489 0.0497326333399537 0.16835647717618 0.363308399868798 0.268484071323616 0.0504615892686951 0.169579356356973 0.367388786290258 0.244756499631705 0.0527486670938042 0.141369112127848 0.348143887135561 0.26285532696535 0.0534271760791477 0.15813806185022 0.367572592080479 0.274498098695493 0.0554404395311998 0.165834837214342 0.383161360176645 0.300950022470937 0.0558162325182462 0.191550206735174 0.410349838206699 0.292010494245535 0.0571375106749857 0.180020973322563 0.404000015168507
0.0861986115660482 0.0659663314561473 -0.0430953980880004 0.215492621220097 0.121928389815268 0.0668113375795401 -0.00902183184063046 0.252878611471167 0.154450628735037 0.0629641861062223 0.0310408239668415 0.277860433503233 0.108085194317607 0.0586388353399572 -0.00684692294870946 0.223017311583923 0.129873396979626 0.0592342311207492 0.0137743039829574 0.245972489976294 0.14566984575209 0.0596184573056441 0.0288176694330272 0.262522022071152 0.149246373748233 0.0606287499748743 0.0304140237974792 0.268078723698986 0.188410730241118 0.0598867445600424 0.0710327109034346 0.305788749578801 0.192168457778008 0.0627005520917124 0.0692753756782516 0.315061539877764 0.19882328393688 0.0659166332076868 0.0696266828498137 0.328019885023946
0.170610814400655 0.087727306153541 -0.00133470566028543 0.342556334461595 0.0900821031068167 0.0776732227812389 -0.0621574135444116 0.242321619758045 0.111692769702116 0.0608941293855302 -0.00765972389352293 0.231045263297755 0.124270284103085 0.0584375975394186 0.0097325929258245 0.238807975280345 0.145662233096483 0.0557560053965081 0.0363804625193273 0.254944003673639 0.151319005839892 0.0557885428334696 0.0419734618862912 0.260664549793492 0.16666718456025 0.057266949115495 0.0544239642938801 0.27891040482662 0.176017800450643 0.0584761119929985 0.0614046209443655 0.29063097995692 0.184744165803225 0.0599471291317943 0.0672477927049081 0.302240538901542 0.201433829159967 0.0603904521795392 0.0830685428880703 0.319799115431864
0.251345667903826 0.0329421776725846 0.18677899966556 0.315912336142091 0.263224058003513 0.0353472710659405 0.193943406714269 0.332504709292756 0.28192305054247 0.0370440922536234 0.209316629725368 0.354529471359572 0.301518855929459 0.037907301834405 0.227220544334025 0.375817167524893 0.291715438209057 0.039484890364544 0.214325053094551 0.369105823323564 0.281197669531922 0.0416730056746444 0.199518578409619 0.362876760654225 0.291361963464192 0.0433385346839913 0.206418435483569 0.376305491444815 0.30299154140675 0.0445113284160307 0.21574933771133 0.39023374510217 0.296586652263372 0.045546787283753 0.207314949187216 0.385858355339528 0.310549125635784 0.0458812419980868 0.220621891319534 0.400476359952034
