estimate std_1 lowerCI_1 upperCI_1 std_2 lowerCI_2 upperCI_2 std_3 lowerCI_3 upperCI_3
0.239754938335849 0.0620625946218492 0.118071520245843 0.361438356425855 0.0677330501342652 0.1069675483309 0.372542328340799 0.0481407400800122 0.145308700130028 0.334201176541671
0.274388787242714 0.0757165721172453 0.125886758762497 0.422890815722931 0.0833791762124503 0.110893529599685 0.437884044885744 0.0587198089666436 0.1590848396071 0.389692734878328
0.211138786729261 0.0727968397577549 0.0683808726804154 0.353896700778107 0.077736965195239 0.0587124888764526 0.363565084582069 0.0571964717339487 0.098873299891739 0.323404273566783
0.297866153593835 0.083867617850575 0.133393057361147 0.462339249826523 0.0929801582354782 0.115558259330736 0.480174047856934 0.0644688673975423 0.171298832101512 0.424433475086158
0.230626013742833 0.0715937013930668 0.0902592311984481 0.370992796287217 0.0779628199044395 0.0777863032022079 0.383465724283457 0.0551050520596007 0.122521800398356 0.338730227087309
0.243735055154519 0.0674366326189159 0.11151359072561 0.375956519583429 0.0737081066047494 0.099232992719029 0.38823711759001 0.0524823360029243 0.140769472707039 0.346700637601999
0.301483568144415 0.0672365397180608 0.169638129842864 0.433329006445967 0.0763284623485989 0.151838628081687 0.451128508207143 0.053122165357552 0.197235680417124 0.405731455871706
0.166166742278529 0.0647245676055555 0.0392684494304627 0.293065035126594 0.0685283105570537 0.0318196245138715 0.300513860043186 0.0524415757180607 0.0633070208536828 0.269026463703374
0.22983581417631 0.0717423446882026 0.0891417245232113 0.370529903829408 0.0776924408593389 0.0774971258041232 0.382174502548496 0.0582185288542244 0.115576636668033 0.344094991684587
0.250594082908765 0.0636681693519221 0.125738160944134 0.375450004873396 0.0696322486790474 0.114064949845392 0.387123215972138 0.0508042133423795 0.15088452329058 0.35030364252695
0.316050721358116 0.071647314358863 0.175579271621955 0.456522171094277 0.0817266676041203 0.155838882727877 0.476262559988355 0.0538011596054607 0.210495342548731 0.421606100167501
0.209674921241266 0.0679849864428516 0.0763328791706477 0.343016963311885 0.0722848261645327 0.0679211426542201 0.351428699828313 0.0556260473053637 0.100478270929484 0.318871571553049
0.23144998710625 0.0693166141768293 0.0955220619162174 0.367377912296282 0.0747274065423351 0.0849312134484718 0.377968760764028 0.0550698394459733 0.123375667611849 0.33952430660065
0.159269712048244 0.0686065294676618 0.0247416885145149 0.293797735581974 0.0718513116373698 0.0183900232274193 0.300149400869069 0.0553773566577733 0.0506146985538224 0.267924725542666
0.244957707211752 0.0686659858653371 0.110319172392115 0.379596242031389 0.0750424845590894 0.09783449054453 0.392080923878974 0.0549152420535211 0.137216901031052 0.352698513392452
0.300258159181176 0.0731973845753306 0.156717760164769 0.443798558197583 0.0823202526515268 0.138859896341068 0.461656422021284 0.0566871328858695 0.188989296360293 0.411527022002059
0.232161961782408 0.0668042368369885 0.101156349976344 0.363167573588471 0.0728025967738959 0.0894160947514431 0.374907828813372 0.0555010383765764 0.123256793827741 0.341067129737074
