estimate std_1 lowerCI_1 upperCI_1 std_2 lowerCI_2 upperCI_2 std_3 lowerCI_3 upperCI_3
0.251516640052385 0.047435357673258 0.158428132520298 0.344605147584472 0.0510632167208236 0.151340879668346 0.351692400436423 0.053795050132971 0.146000159915882 0.357033120188888
0.267316079027483 0.0529340970178103 0.163433770971452 0.371198387083515 0.0572211745990946 0.155059078898873 0.379573079156094 0.058113687744121 0.153314580092547 0.381317577962419
0.224598794815601 0.0576915954552276 0.111341919452835 0.337855670178366 0.060706820609874 0.1054582295013 0.343739360129901 0.0631119558534892 0.10076159342266 0.348435996208541
0.300088262388376 0.057539672054052 0.187184561607512 0.41299196316924 0.0631372784339563 0.176244607519712 0.42393191725704 0.0621769175970948 0.178122317228675 0.422054207548077
0.250335746561467 0.0553583480683378 0.141705741299431 0.358965751823504 0.0596645333522002 0.133291896545588 0.367379596577346 0.0636237249153346 0.125550187302867 0.375121305820067
0.245164778389707 0.0519573732603998 0.143180217207027 0.347149339572388 0.0554529090095902 0.136355746273545 0.35397381050587 0.058692881312885 0.13002485795398 0.360304698825434
0.299574069639412 0.0512637530277226 0.198976668870084 0.40017147040874 0.0567149465650659 0.18832454335986 0.410823595918964 0.0584752332204942 0.184882362073709 0.414265777205115
0.167467374811253 0.0500504191298285 0.0692226885680751 0.265712061054431 0.0521068612182171 0.0652089674531307 0.269725782169375 0.0547427273432514 0.0600607941076023 0.274873955514904
0.219565558426734 0.0515522995023075 0.118387406529946 0.320743710323522 0.0547202649197221 0.11220086658536 0.326930250268108 0.0552747767734061 0.111117472683654 0.328013644169814
0.263839646529126 0.0477903418283521 0.170047063277617 0.357632229780636 0.0517947496419217 0.16222546267233 0.365453830385923 0.0561378216532814 0.153734322007082 0.37394497105117
0.316849117301323 0.0546269459435069 0.209656963791858 0.424041270810788 0.0605636775888551 0.198054574667625 0.435643659935021 0.0616992309249636 0.195833917968078 0.437864316634568
0.225165793718729 0.0482572550377662 0.130468635366586 0.319862952070873 0.0513477066687353 0.124430971189342 0.325900616248117 0.0563991790258753 0.114553637471847 0.335777949965611
