estimate0.01 std_10.01 lowerCI_10.01 upperCI_10.01 std_20.01 lowerCI_20.01 upperCI_20.01 std_30.01 lowerCI_30.01 upperCI_30.01 estimate0.02 std_10.02 lowerCI_10.02 upperCI_10.02 std_20.02 lowerCI_20.02 upperCI_20.02 std_30.02 lowerCI_30.02 upperCI_30.02 estimate0.03 std_10.03 lowerCI_10.03 upperCI_10.03 std_20.03 lowerCI_20.03 upperCI_20.03 std_30.03 lowerCI_30.03 upperCI_30.03 estimate0.04 std_10.04 lowerCI_10.04 upperCI_10.04 std_20.04 lowerCI_20.04 upperCI_20.04 std_30.04 lowerCI_30.04 upperCI_30.04 estimate0.05 std_10.05 lowerCI_10.05 upperCI_10.05 std_20.05 lowerCI_20.05 upperCI_20.05 std_30.05 lowerCI_30.05 upperCI_30.05 estimate0.06 std_10.06 lowerCI_10.06 upperCI_10.06 std_20.06 lowerCI_20.06 upperCI_20.06 std_30.06 lowerCI_30.06 upperCI_30.06 estimate0.07 std_10.07 lowerCI_10.07 upperCI_10.07 std_20.07 lowerCI_20.07 upperCI_20.07 std_30.07 lowerCI_30.07 upperCI_30.07 estimate0.08 std_10.08 lowerCI_10.08 upperCI_10.08 std_20.08 lowerCI_20.08 upperCI_20.08 std_30.08 lowerCI_30.08 upperCI_30.08 estimate0.09 std_10.09 lowerCI_10.09 upperCI_10.09 std_20.09 lowerCI_20.09 upperCI_20.09 std_30.09 lowerCI_30.09 upperCI_30.09 estimate0.1 std_10.1 lowerCI_10.1 upperCI_10.1 std_20.1 lowerCI_20.1 upperCI_20.1 std_30.1 lowerCI_30.1 upperCI_30.1
0.175192048595277 0.0288502888515145 0.118562367273206 0.231821729917348 0.0300949521417575 0.116132904339845 0.234251192850708 0.0360268703291666 0.104537501221698 0.245846595968855 0.191498279627217 0.0312689196864706 0.130121230635286 0.252875328619148 0.0327650972603278 0.127200713913345 0.255795845341089 0.0381975308836042 0.116582564235967 0.266413995018467 0.204726651772011 0.0336804154541927 0.13861075322766 0.270842550316361 0.0353808011756373 0.135292299474469 0.274161004069552 0.0402135040217214 0.125848873870628 0.283604429673394 0.216867792733146 0.0356869429498997 0.146810860739449 0.286924724726843 0.0375992676873962 0.143079008495129 0.290656576971163 0.0418977794604163 0.134680612617384 0.299054972848909 0.227351915195563 0.0372881550058621 0.154151879888186 0.30055195050294 0.0394062883897001 0.150018254203731 0.304685576187396 0.0432782460006865 0.14245359115793 0.312250239233197 0.235658927208849 0.0385770168299672 0.159930399770271 0.311387454647426 0.0408783556496529 0.155438872634728 0.31587898178297 0.044370085729702 0.148617022765368 0.322700831652329 0.243047417142514 0.0397164986485557 0.165084351585125 0.321010482699902 0.0421957210016474 0.160245157546019 0.325849676739008 0.0453385380074926 0.154104793046459 0.331990041238569 0.249763330009374 0.0413438840892232 0.168601262898122 0.330925397120625 0.0439674087404579 0.163481119224987 0.33604554079376 0.0467283587855652 0.158087760545719 0.341438899473028 0.255646230723399 0.042649498443793 0.171920888090592 0.339371573356205 0.045426189872771 0.166501788897908 0.344790672548889 0.0478456831349575 0.161775656472229 0.349516804974568 0.260691249620024 0.0435144334294015 0.175271871249227 0.34611062799082 0.0464549222746545 0.169532286947156 0.351850212292891 0.048553464082838 0.165432768580873 0.355949730659174
0.191655269723044 0.0465669365162919 0.10006141449916 0.283249124946929 0.0476396938767727 0.0979803613789991 0.28533017806709 0.051046241576556 0.0913605102120154 0.291950029234073 0.211108216275439 0.0491060136161074 0.114536401375327 0.307680031175552 0.0504740196354883 0.111881041454505 0.310335391096374 0.0533618171926086 0.106267316993553 0.315949115557326 0.22534987655287 0.0499055729414693 0.127229015432968 0.323470737672773 0.0515636030264068 0.124008183169513 0.326691569936227 0.0540065004033828 0.119256462570728 0.331443290535012 0.23610998715087 0.0504982478076195 0.136844044422053 0.335375929879687 0.0524164672732033 0.13311532140197 0.339104652899771 0.0544285306845659 0.12919964164241 0.34302033265933 0.24321515531308 0.0514982241798153 0.141996113379874 0.344434197246287 0.0536171829727369 0.137875535228236 0.348554775397925 0.0553039262689018 0.134591992274923 0.351838318351238 0.249515174974592 0.0524604981387447 0.146415750651633 0.352614599297551 0.0547799904648403 0.141903661558423 0.357126688390761 0.0561685084668232 0.139199967501368 0.359830382447817 0.254052052648159 0.0536888884461216 0.148544613801362 0.359559491494957 0.0561687316404431 0.143719680458645 0.364384424837674 0.0573248188302497 0.141468278037356 0.366635827258963 0.259092039379683 0.0546166571271242 0.151769733268817 0.366414345490549 0.0572858742921464 0.146575029329534 0.371609049429832 0.0581874627197775 0.14481890462906 0.373365174130306 0.264710437029755 0.0559722287666429 0.154728984349259 0.37469188971025 0.0588404484736256 0.149146175304247 0.380274698755262 0.0594152647399525 0.148026446849377 0.381394427210133 0.271369598696339 0.0567724826895414 0.159825168922563 0.382914028470115 0.0598914534122839 0.153752586840776 0.388986610551902 0.0601456251616808 0.153257354663068 0.38948184272961
0.159693961131747 0.0369572752276248 0.0870739277945642 0.232313994468929 0.0378819097059929 0.085274944262626 0.234112978000867 0.0430166473442862 0.0752656317528361 0.244122290510657 0.177359099406553 0.0408895382644466 0.0970130944398517 0.257705104373255 0.0420514909134559 0.0947522049906845 0.259965993822422 0.0463760110176509 0.0863241125405091 0.268394086272598 0.188238310557432 0.0430134429053574 0.103727999782969 0.272748621331895 0.0443723974970934 0.101082859847156 0.275393761267708 0.0482231827593558 0.0935768954228896 0.282899725691975 0.196265892297323 0.0444327555040485 0.108977420508064 0.283554364086582 0.0459692376798031 0.105985596607587 0.286546187987059 0.0494134501001215 0.0992706514848906 0.293261133109755 0.202645399947971 0.0456175388118578 0.113038653565488 0.292252146330454 0.0473177006806248 0.109727036641221 0.295563763254721 0.050366162062758 0.103782520345359 0.301508279550583 0.208435507243026 0.0471255558010015 0.115869911683392 0.30100110280266 0.0489713751375416 0.112274131289104 0.304596883196948 0.0516149707499095 0.107118987229041 0.309752027257011 0.213092130973023 0.0491740293421983 0.116498236646485 0.309686025299561 0.0511310519762341 0.112686309617691 0.313497952328354 0.0534072816453638 0.108248402438663 0.317935859507383 0.216630956927596 0.050393697384111 0.117646171183219 0.315615742671973 0.0524773356981151 0.113586977333981 0.319674936521211 0.0543919005054315 0.109853936189277 0.323407977665915 0.220074609954413 0.0515580478575124 0.118807551981831 0.321341667926995 0.0537713900396093 0.114495030780484 0.325654189128341 0.0553381785180321 0.111439867182645 0.32870935272618 0.223451940072045 0.0529412250202898 0.119470878546949 0.327433001597141 0.0552755212827229 0.114922293595547 0.331981586548543 0.0564411390013254 0.11264937808349 0.3342545020606
0.21708013558712 0.0476056562710997 0.123488388237767 0.310671882936473 0.0490709997862412 0.120641354174796 0.313518916999444 0.0523358550744283 0.114288416228026 0.319871854946214 0.242694010140164 0.0501652685068644 0.144096911876376 0.341291108403952 0.0521364738557247 0.140263541722682 0.345124478557646 0.0544828046195729 0.135695191339143 0.349692828941185 0.26358705206138 0.0520915703327192 0.161225213348504 0.365948890774255 0.0545538616634239 0.156433498044675 0.370740606078084 0.0558945842495021 0.153821925277554 0.373352178845205 0.279846659573813 0.0521944969411426 0.177311671153843 0.382381647993784 0.0551500615050589 0.171554853289494 0.388138465858132 0.0556932329782754 0.170496055647315 0.389197263500311 0.290445573962799 0.0534535424326835 0.185447778969592 0.395443368956005 0.0567488449512789 0.179027106572919 0.401864041352678 0.0566386401037019 0.17924197405879 0.401649173866808 0.299156587578311 0.0546854675110294 0.19174748738699 0.406565687769632 0.0583014737853791 0.184700102314794 0.413613072841828 0.0575549894230029 0.186155769767298 0.412157405389324 0.306316972857856 0.0567196026470833 0.194910561201948 0.417723384513763 0.060590059366037 0.18736746504653 0.425266480669181 0.0592439338762771 0.189992182192116 0.422641763523595 0.313165543770817 0.0588070822576831 0.197656208973195 0.428674878568439 0.0629310114974775 0.18961947798383 0.436711609557804 0.0609628669200234 0.193456563566134 0.4328745239755 0.319701324693145 0.0604593904396062 0.200949227334595 0.438453422051694 0.0648669848422046 0.192358920361745 0.447043729024545 0.0622912887698706 0.197380573135477 0.442022076250813 0.324706491660038 0.0622554576211709 0.20242707436104 0.446985908959037 0.0668975174120875 0.193379557329627 0.456033425990449 0.06379525659671 0.199427615045712 0.449985368274364
0.179935009485053 0.0312720307165649 0.118550710101361 0.241319308868746 0.0326974824081918 0.115768441662512 0.244101577307595 0.0392363190756162 0.102986574971268 0.256883443998839 0.201488405227116 0.0347312876160764 0.133315937202964 0.269660873251268 0.0365547448897116 0.12975633673485 0.273220473719382 0.0418977922062058 0.119313097556379 0.283663712897853 0.214921761139788 0.0370132926243509 0.142273217382275 0.287570304897301 0.0391325253567059 0.138135592951694 0.291707929327881 0.0437286839003257 0.129152198096573 0.300691324183002 0.22317190349752 0.0387964635333888 0.147025669784998 0.299318137210041 0.0411324078625613 0.142464472474687 0.303879334520353 0.045257811108056 0.134401138766235 0.311942668228804 0.228388215921578 0.0404173651289593 0.149061662198173 0.307714769644983 0.0429192427290396 0.144176231638934 0.312600200204222 0.0467283373310537 0.136731237787817 0.320045194055339 0.232640749863649 0.0419444104292531 0.150318778502371 0.314962721224926 0.0446027489902705 0.145127487587538 0.320154012139759 0.0480992248555835 0.138293481358135 0.326988018369162 0.235963520589205 0.0438166762420712 0.149962880078891 0.321964161099519 0.046592053463115 0.144543721580546 0.327383319597864 0.0498755783352148 0.138126825466173 0.333800215712237 0.238818210842302 0.045696107021917 0.149125098425723 0.328511323258881 0.048584083336606 0.143486699783104 0.334149721901501 0.0517073331574165 0.13738375491424 0.340252666770365 0.240847396203996 0.0473425140160275 0.147920250396442 0.333774542011551 0.0503314672300512 0.142085120387857 0.339609672020136 0.0532979115472945 0.136289079168941 0.345405713239052 0.242438189294611 0.0493400939300969 0.145582793730338 0.339293584858884 0.0524038384511419 0.139602903972818 0.345273474616404 0.0552141193359156 0.134113104887502 0.35076327370172
0.179876940702799 0.0398304838502581 0.101574663381525 0.258179218024073 0.040863908371335 0.0995667048826962 0.260187176522902 0.0452486267905539 0.0910305082847694 0.268723373120829 0.194772309056634 0.0398558757043382 0.11645739712732 0.273087220985947 0.0412042421181875 0.113833591366035 0.275711026747232 0.0453211036335281 0.105809488073817 0.28373513003945 0.205846939775437 0.0407318665081776 0.125829950817278 0.285863928733596 0.042331517149496 0.122714826884273 0.2889790526666 0.0462211551790144 0.115129333932166 0.296564545618708 0.214791017045775 0.0413080979676192 0.133659872352752 0.295922161738797 0.0431412656444701 0.130087589887772 0.299494444203778 0.0467671642039004 0.123012859789008 0.306569174302541 0.221138941884623 0.0416253582100777 0.13940153163832 0.302876352130926 0.0436651810540599 0.135424078819509 0.306853804949736 0.0470441822539382 0.128827985318824 0.313449898450421 0.226462922169602 0.042115662071485 0.143774399547447 0.309151444791758 0.0443355334690247 0.139444041681647 0.313481802657558 0.0474849482523566 0.133294190540681 0.319631653798524 0.229558890514886 0.0431051673184437 0.144931171598903 0.314186609430869 0.045444219648498 0.140367736987785 0.318750044041987 0.0484035788328663 0.134588587303734 0.324529193726038 0.233112119423327 0.0443504002582697 0.146040620101767 0.320183618744887 0.046817056662259 0.141228031647294 0.32499620719936 0.0495503704032255 0.135890326413586 0.330333912433068 0.236346370296022 0.0448746311951915 0.148253923356304 0.324438817235741 0.0474931399108716 0.143143647667083 0.329549092924961 0.0500515227057996 0.138146501159998 0.334546239432046 0.241311239161442 0.0464420152038467 0.150139315954779 0.332483162368105 0.04921429440975 0.144729297307325 0.337893181015559 0.0514396961310557 0.140382981979008 0.342239496343875
0.195813839339948 0.0288307131959561 0.139223348484047 0.252404330195849 0.0304324933976535 0.136096414677504 0.255531264002392 0.0368506942938808 0.123547935906611 0.268079742773285 0.213947787921958 0.0329165463727332 0.149316676168754 0.278578899675161 0.0347633600731646 0.145714524504632 0.282181051339283 0.0401201793553727 0.135249753094294 0.292645822749621 0.229714521422126 0.0355152148718758 0.159976850128184 0.299452192716068 0.0376528588302651 0.155807954079847 0.303621088764405 0.04221125932509 0.146905133224498 0.312523909619754 0.243814803094951 0.0377788111479833 0.169630147246333 0.31799945894357 0.0402098445732983 0.164889267578142 0.322740338611761 0.0440095794036871 0.157469415196418 0.330160190993484 0.256510955597708 0.0396552863878924 0.178642060749493 0.334379850445924 0.0423854414515032 0.173317534224233 0.339704376971184 0.04550893345183 0.167218588201744 0.345803322993673 0.267958829479391 0.0416110703624529 0.186246951342954 0.349670707615827 0.0446151126568029 0.180388571067326 0.355529087891456 0.0471154341696456 0.175507111628089 0.360410547330692 0.2780151708771 0.0426384799602105 0.194292399797874 0.361737941956325 0.0459513391925627 0.187830112021733 0.368200229732466 0.0479255191183489 0.183975287211357 0.372055054542842 0.287498635577163 0.0439244841788466 0.201253339317352 0.373743931836974 0.0475260021173332 0.194227163762945 0.380770107391381 0.0489366905329791 0.191472549025804 0.383524722128522 0.296074924453252 0.0449720230583973 0.207777946885252 0.384371902021252 0.0488750461395851 0.200162120765949 0.391987728140554 0.0497640278310203 0.198426047419751 0.393723801486753 0.304048220474764 0.0456755834566145 0.214377538457648 0.39371890249188 0.049901782735663 0.206128945756797 0.40196749519273 0.0502836930743862 0.205382987354395 0.402713453595133
0.113750541549269 0.0371474137421394 0.0407501855789838 0.186750897519554 0.0376984821103302 0.0396784691787001 0.187822613919838 0.0432756820711431 0.0288099872979396 0.198691095800598 0.128183727905059 0.0390760303859773 0.0514191858737279 0.20494826993639 0.0398289084160793 0.0499534448463066 0.206414010963811 0.0442044949011895 0.041422400420546 0.214945055389572 0.140113628411718 0.0415080404337421 0.058578583780737 0.2216486730427 0.0424391902515359 0.0567652352317303 0.223462021591706 0.0457613256554889 0.0502882608524102 0.229938995971027 0.14994879569615 0.0429655156841281 0.0655621489847261 0.234335442407574 0.0440734348003033 0.0634036258296333 0.236493965562667 0.0466814375785792 0.0583178803178696 0.24157971107443 0.158948184036437 0.0444466373846913 0.0716585772564799 0.246237790816394 0.0457274882546131 0.0691625527246495 0.248733815348224 0.0478208202632896 0.0650800197633754 0.252816348309498 0.165331001338056 0.0454989384774503 0.0759822347728741 0.254679767903237 0.0469261617215078 0.0732002275832991 0.257461775092812 0.0485969438083799 0.0699412473214697 0.260720755354642 0.170314249123775 0.0459395105746429 0.0801109479843931 0.260517550263157 0.0475087286864864 0.0770510436062766 0.263577454641274 0.0488904030496159 0.0743552151902666 0.266273283057284 0.173906229703146 0.0467676063669323 0.0820802714606449 0.265732187945647 0.0484451175928981 0.0788088101201425 0.26900364928615 0.049598204156902 0.0765588185896591 0.271253640816633 0.176756632562611 0.0473559179502898 0.0837818918321018 0.269731373293119 0.0491390623738925 0.0803036985005842 0.273209566624637 0.0500395067506005 0.0785464097432422 0.274966855381979 0.178405580399841 0.0479419263586802 0.0842859258560319 0.272525234943649 0.0498079936190444 0.0806453320637517 0.27616582873593 0.0504731437051357 0.0793470702711689 0.277464090528512
0.175500869114323 0.0461220110838377 0.0847790143301585 0.266222723898488 0.047044788636817 0.0829892012600037 0.268012536968643 0.0510601092326641 0.0751861047505164 0.27581563347813 0.19217994846604 0.0487191427297159 0.0963683716419235 0.287991525290157 0.049907372786533 0.0940621579483108 0.290297738983769 0.0531353322283489 0.087787256319607 0.296572640612473 0.203007019322825 0.0506307615961327 0.103450051298385 0.302563987347265 0.0520287167961329 0.100735510641878 0.305278528003772 0.0547159719521348 0.0955103797837962 0.310503658861854 0.210942834839477 0.0512848175771453 0.110119962240361 0.311765707438593 0.0528879135620484 0.107005081567924 0.31488058811103 0.0550886282657405 0.102724017408233 0.319161652270721 0.214966028469531 0.0516825331345144 0.113378997130853 0.316553059808209 0.0534446359468618 0.109953289279267 0.319978767659795 0.0552642369778039 0.106412159578843 0.323519897360219 0.218166273930872 0.0522757792625592 0.115425414547449 0.320907133314295 0.054178156962432 0.111725610961753 0.324606936899991 0.0556404934583261 0.108879000516559 0.327453547345185 0.221653120111103 0.0533771590766387 0.116753570318852 0.326552669903355 0.0554114732414355 0.112796438940687 0.330509801281519 0.0564664946436488 0.110742547736637 0.33256369248557 0.225248031093893 0.0545952976912821 0.117959857923674 0.332536204264113 0.0567696759029045 0.11372957762067 0.336766484567117 0.0573880834683611 0.112525601026584 0.337970461161203 0.227142014218045 0.0557374091152115 0.117614815195016 0.336669213241075 0.0580278351757348 0.113158064441397 0.341125963994694 0.0582680903315794 0.112690279814584 0.341593748621507 0.23034466985603 0.0564785133801461 0.119370137360498 0.341319202351562 0.0589295380202164 0.114599658846485 0.346089680865575 0.0587586568707953 0.114932427888541 0.345756911823519
0.186097712831903 0.0301134898887845 0.126966612165685 0.245228813498121 0.0313950636498231 0.124467699411917 0.247727726251889 0.036839293156123 0.113834143154288 0.258361282509518 0.198216583773179 0.0325726427471585 0.134250965491925 0.262182202054432 0.0340245301289601 0.131420608593345 0.265012558953012 0.0391421428117119 0.121427770396828 0.27500539714953 0.209282795511553 0.0353786369529816 0.139795558658936 0.278770032364169 0.0369785806041129 0.136677960080416 0.281887630942689 0.0416650076162827 0.127531351665457 0.291034239357648 0.220067575366093 0.0375730967969929 0.146266413588928 0.293868737143259 0.0393478972703471 0.142808509304355 0.297326641427831 0.043556092971978 0.134597075129667 0.30553807560252 0.229220658956194 0.0391668030201175 0.152290609742738 0.30615070816965 0.0411227611765333 0.148479432715616 0.309961885196771 0.0448899706384284 0.141128749878368 0.317312568034019 0.237610041827364 0.041159862491215 0.156761971830888 0.318458111823841 0.0432799167372611 0.152631449739127 0.322588633915602 0.0465659209954428 0.146220919198352 0.328999164456376 0.244802256271186 0.0423203245993974 0.161679319952033 0.327925192590339 0.0446200105031651 0.157198004475186 0.332406508067186 0.0475108551899817 0.151557957900678 0.338046554641694 0.251473544461717 0.0435945800583436 0.165849787176135 0.337097301747299 0.0460619631397478 0.161041264169322 0.341905824754112 0.0485600406281128 0.1561675073638 0.346779581559634 0.257809465440599 0.0448156615863451 0.169788356228252 0.345830574652946 0.0474482111440392 0.164657681776207 0.35096124910499 0.0495655591275784 0.160526818948413 0.355092111932784 0.26247519909482 0.0462371046212498 0.171659506013023 0.353290892176618 0.0489893005541078 0.166296047253474 0.358654350936167 0.0507615731708331 0.162838859786136 0.362111538403505
