estimate std lowerCI upperCI
0.248642673602933 0.0399815495021708 0.170278836578678 0.327006510627188
0.24897132609003 0.0443398948881475 0.162065132109261 0.335877520070799
0.207602223560833 0.048449556586499 0.112641092651295 0.302563354470371
0.293492375270363 0.0492704804324911 0.196922233622681 0.390062516918046
0.242885794810447 0.04316747844795 0.158277537052465 0.327494052568429
0.239752123058897 0.0431307886762538 0.15521577725344 0.324288468864355
0.28585229891456 0.0445519848537709 0.198530408601169 0.373174189227951
0.16555076656007 0.0440607741572872 0.0791916492117868 0.251909883908353
0.222087427674405 0.0470752129938389 0.129820010206481 0.314354845142329
0.262698630898531 0.0379875313029522 0.188243069544745 0.337154192252318
0.307942301688622 0.0478252486926457 0.214204814251037 0.401679789126208
0.196928875309961 0.0417735542312942 0.115052709016625 0.278805041603298
0.228320444966904 0.0403521718877474 0.149230188066919 0.307410701866889
0.162952649019053 0.0442725278984143 0.0761784943381608 0.249726803699945
0.266627310272266 0.0427103105825983 0.182915101530373 0.350339519014159
0.286565870118023 0.0439789427489368 0.200367142330107 0.37276459790594
0.215474337802173 0.0593986115223156 0.0990530592184342 0.331895616385912
0.156463417108593 0.0469694102006336 0.0644033731153516 0.248523461101835
0.324495607458209 0.0507710739558119 0.224984302504817 0.4240069124116
0.237807018438487 0.051455591560992 0.136954058978943 0.338659977898031
0.268797064392124 0.0501858534292047 0.170432791670883 0.367161337113365
0.230305291643674 0.0434105994191277 0.145220516782184 0.315390066505164
0.241563255009923 0.0461051485839624 0.151197163785356 0.331929346234489
0.251559114231886 0.0415147511237102 0.170190202029414 0.332928026434358
0.255245834852956 0.0437194256022291 0.169555760672587 0.340935909033325
0.214511732557349 0.044011517837276 0.128249157596288 0.30077430751841
0.277522560607844 0.053558006480763 0.172548867905548 0.382496253310139
0.249347664610461 0.0435117141081585 0.16406470495847 0.334630624262452
0.270938365640554 0.0447174699387516 0.183292124560601 0.358584606720507
0.288712732170812 0.0474271890400057 0.1957554416524 0.381670022689223
0.258776591096155 0.0431983506537899 0.174107823814727 0.343445358377583
0.335270958928608 0.0453429022418765 0.24639887053453 0.424143047322686
0.263145306532017 0.0428958154615961 0.179069508227289 0.347221104836746
0.25091104672779 0.0431030581871815 0.166429052680914 0.335393040774665
0.188317123185168 0.0409828798839064 0.107990678612711 0.268643567757624
0.229367819941618 0.0462802155585127 0.138658597446934 0.320077042436303
0.180462712683155 0.0471805446247003 0.0879888452187422 0.272936580147568
0.219701256049298 0.0433936105057783 0.134649779457972 0.304752732640623
0.250452778703708 0.045369486953289 0.161528584275261 0.339376973132154
0.315108097704332 0.0459189160473476 0.225107022251531 0.405109173157133
0.271122601051753 0.0475357241733428 0.177952581672001 0.364292620431504
0.220284900058495 0.0424455230566327 0.137091674867495 0.303478125249495
0.196249015889498 0.0412180125084932 0.115461711372851 0.277036320406144
0.259164447417858 0.0433795339236003 0.174140560927602 0.344188333908115
0.257393915712846 0.0457621564286877 0.167700089112618 0.347087742313073
0.256152925487304 0.0505014870246274 0.157170010919035 0.355135840055574
0.216017459787071 0.0463337302525243 0.125203348492124 0.306831571082019
0.291975617939033 0.0451162993781175 0.203547671157923 0.380403564720143
0.233324323114627 0.0390027538490786 0.156878925570433 0.309769720658821
0.295199657559047 0.0393664718257405 0.218041372780595 0.372357942337498
0.306340249615572 0.0457092032818878 0.216750211183072 0.395930288048073
0.261877636023897 0.0479080973771768 0.16797776516463 0.355777506883163
0.238145999660462 0.042175220680896 0.155482567125906 0.320809432195018
0.234406545758578 0.0377297463547481 0.160456242903272 0.308356848613884
0.184908812701802 0.0415583765375513 0.103454394688201 0.266363230715402
0.234971461787358 0.0404882980406343 0.155614397627715 0.314328525947001
0.141296338313877 0.0405494424426268 0.061819431126328 0.220773245501425
0.234665974440988 0.0478208676071152 0.140937073931042 0.328394874950934
0.310047486991702 0.0492196283076708 0.213577015508667 0.406517958474737
0.244323303110223 0.0385366632973599 0.168791443047397 0.319855163173048
0.173731231625645 0.0396326297965897 0.096051277224329 0.251411186026961
0.299578516220672 0.0457612201307297 0.209886524764442 0.389270507676902
0.221152251563973 0.0466123138606635 0.129792116397073 0.312512386730874
0.284548849641996 0.0425856434576718 0.20108098846496 0.368016710819033
0.274703515525743 0.0403938463707407 0.195531576639092 0.353875454412395
0.150878749118655 0.0422224501473218 0.0681227468299045 0.233634751407406
0.174183078724398 0.0429721251163748 0.089957713496303 0.258408443952492
0.219068335076778 0.0422845921762167 0.136190534411393 0.301946135742162
0.272416617641953 0.0412438741059661 0.191578624394259 0.353254610889646
0.298204735198341 0.0433126529289272 0.213311935457643 0.383097534939038
0.241128412297157 0.043040246859036 0.156769528453447 0.325487296140868
0.2408766483286 0.0457548087207277 0.151197223235973 0.330556073421226
0.238675716692924 0.0396581228399584 0.160945795926605 0.316405637459242
0.232394319457488 0.0413507703388888 0.151346809593266 0.31344182932171
0.198045808460595 0.0409646450294099 0.117755104202952 0.278336512718239
0.241358634669638 0.0507156753081296 0.141955911065704 0.340761358273572
0.239474815830092 0.0429348650620835 0.155322480308409 0.323627151351776
0.262950689218215 0.0434377146329167 0.177812768537699 0.348088609898732
0.333837357577878 0.0423468255828998 0.250837579435394 0.416837135720361
0.200485130229277 0.052278861842808 0.0980185610173735 0.302951699441181
0.20602866477243 0.0487332340944654 0.110511525947277 0.301545803597582
0.207711369117781 0.0512716223154567 0.107218989379485 0.308203748856076
0.238198188261109 0.0367269536829759 0.166213359042477 0.310183017479742
0.261942998846027 0.0472227911109424 0.169386328268579 0.354499669423474
0.226422934441649 0.0465881548416543 0.135110150952006 0.317735717931291
0.181590739798221 0.0552259163061746 0.0733479438381186 0.289833535758323
0.2064355057887 0.0439093893216531 0.12037310271826 0.29249790885914
0.260403971974751 0.0507499061228326 0.160934155974 0.359873787975503
0.22162388123259 0.0447996509131952 0.133816565442728 0.309431197022453
0.243536280128206 0.037155101245201 0.170712281687612 0.3163602785688
0.287987032113337 0.0424072483170523 0.204868825411914 0.371105238814759
0.29056756841375 0.0429259642878531 0.206432678409558 0.374702458417943
0.264812083016202 0.0464853540979219 0.173700788984275 0.355923377048129
0.266103095299127 0.0465997555639741 0.174767574393738 0.357438616204517
0.314555878124079 0.0443255553608532 0.227677789616806 0.401433966631351
0.250614115761018 0.0420067395130214 0.168280906315496 0.33294732520654
0.17041069272917 0.0414342554269961 0.0891995520922574 0.251621833366082
0.232142788744494 0.0428307328250076 0.148194552407479 0.316091025081508
0.312180915366777 0.0465797358321565 0.22088463313575 0.403477197597803
0.238481575257026 0.0462695198921326 0.147793316268446 0.329169834245606
0.184898362488132 0.0408465932909495 0.104839039637872 0.264957685338393
0.31133234369202 0.0427765355759692 0.22749033396312 0.395174353420919
0.282096183320414 0.0514255682422309 0.181302069565641 0.382890297075186
0.309696206545905 0.0402076228272783 0.23088926580444 0.388503147287371
0.196610524275884 0.0453698188645084 0.107685679301448 0.28553536925032
0.252905288179802 0.048141129020181 0.158548675300247 0.347261901059357
0.233059444367297 0.0429971399478935 0.148785050069426 0.317333838665169
0.229017025966835 0.0491322345040332 0.13271784633893 0.325316205594741
0.181575179200431 0.0412627631679092 0.100700163391329 0.262450195009533
0.266133061800931 0.0378747987648385 0.191898456221848 0.340367667380014
0.254287397467698 0.0384963830104703 0.178834486767176 0.32974030816822
0.196695583377382 0.0424209686987055 0.11355048472792 0.279840682026845
0.290509752794017 0.0424414360839082 0.207324538069556 0.373694967518477
0.209726008158257 0.0435850048576717 0.124299398637221 0.295152617679294
0.20757329853394 0.0398054741694925 0.129554569161735 0.285592027906145
0.232553197615272 0.0418964963614917 0.150436064746749 0.314670330483796
0.295092192097955 0.0495359639099396 0.198001702834474 0.392182681361437
0.27150662808591 0.0456660492536926 0.182001171548672 0.361012084623147
