estimate0 std0 lowerCI0 upperCI0 estimate0.005 std0.005 lowerCI0.005 upperCI0.005 estimate0.01 std0.01 lowerCI0.01 upperCI0.01 estimate0.015 std0.015 lowerCI0.015 upperCI0.015 estimate0.02 std0.02 lowerCI0.02 upperCI0.02 estimate0.025 std0.025 lowerCI0.025 upperCI0.025 estimate0.03 std0.03 lowerCI0.03 upperCI0.03
0.245933283201749 0.0486737604141572 0.150532712790001 0.341333853613497 0.233463396293367 0.051131566355275 0.133245526237028 0.333681266349706 0.209855865491369 0.051518193513226 0.108880206205446 0.310831524777292 0.234140617780316 0.0526535248346875 0.130939709104329 0.337341526456303 0.213602169937589 0.056436184123067 0.102987249056377 0.3242170908188 0.208786182963523 0.0566797598945141 0.0976938535702755 0.319878512356771 0.19835672845571 0.0610796189846704 0.0786406752457559 0.318072781665664
0.22860005928907 0.0513203621469344 0.128012149481078 0.329187969097061 0.200646839866258 0.0606189559845724 0.0818336861364962 0.31945999359602 0.257703091111117 0.0636482569700679 0.132952507449784 0.38245367477245 0.286962651714079 0.0646176641975005 0.160312029886978 0.41361327354118 0.278994063130033 0.070426842351386 0.140957452121316 0.41703067413875 0.27497413964725 0.0749192830083255 0.128132344950932 0.421815934343568 0.32961462658663 0.0769058961759211 0.178879070081825 0.480350183091435
0.262295788815741 0.057588749414873 0.14942183996259 0.375169737668893 0.19731307266396 0.0653644344565893 0.0691987811290447 0.325427364198875 0.145685469661915 0.0662972461832335 0.015742867142777 0.275628072181052 0.209827271567175 0.0660348162571796 0.0803990317031027 0.339255511431247 0.202650536460536 0.0659749048224964 0.0733397230084429 0.331961349912629 0.200868041437007 0.0660115393232264 0.0714854243634835 0.330250658510531 0.183662289325024 0.0649039426931443 0.0564505616464617 0.310874017003587
0.421157902835956 0.0772179280147356 0.269810763927074 0.572505041744838 0.335761193318482 0.0865442244036315 0.166134513487364 0.505387873149599 0.314664669128995 0.0822044080373663 0.153544029375757 0.475785308882233 0.315138291286919 0.0803019606144958 0.157746448482507 0.47253013409133 0.262113573504252 0.0756988929621262 0.113743743298485 0.410483403710019 0.27694262459177 0.0753767274398237 0.129204238809716 0.424681010373824 0.268538443487932 0.0759488278867172 0.119678740829966 0.417398146145898
0.305001357918356 0.0568476539034451 0.193579956267604 0.416422759569108 0.245459954337053 0.0616446650901632 0.124636410760333 0.366283497913773 0.231459620832791 0.0659896844558482 0.102119839299329 0.360799402366254 0.207077652179182 0.0623303583746984 0.0849101497647733 0.329245154593591 0.186957224641417 0.0634188309437649 0.0626563159916381 0.311258133291196 0.188533178086 0.0636519523297816 0.0637753515196281 0.313291004652372 0.160829941827818 0.0657462160419355 0.0319673583856245 0.289692525270012
0.232888916210751 0.0514162640769227 0.132113038619982 0.333664793801519 0.190307500404566 0.0685208968169428 0.0560065426433582 0.324608458165774 0.290251231782217 0.0701807551189551 0.152696951749065 0.427805511815369 0.317751784966563 0.0681623965266938 0.184153487774243 0.451350082158883 0.320526865910973 0.0683820155614984 0.186498115410436 0.45455561641151 0.281557490198929 0.0702605949573615 0.1438467240825 0.419268256315357 0.261655304496102 0.0709315335307286 0.122629498775873 0.40068111021633
0.28294371594322 0.0568775970998544 0.171463625627505 0.394423806258935 0.25320758534341 0.0578318439409833 0.139857171219083 0.366557999467737 0.254229038530177 0.0601605950772204 0.136314272178825 0.372143804881529 0.26829115844068 0.0608112226763325 0.149101161995068 0.387481154886292 0.237528166399369 0.064167090355691 0.111760669302215 0.363295663496523 0.229400838310712 0.0699338259460172 0.0923305394565187 0.366471137164906 0.205419163279257 0.0748992563419373 0.0586166208490597 0.352221705709454
0.193000764617894 0.078631606882502 0.03888281512819 0.347118714107598 0.17677246027999 0.0754069373475339 0.028974863078824 0.324570057481157 0.174303090845352 0.0638947265309707 0.0490694268446492 0.299536754846054 0.171680467934701 0.0634841365972276 0.0472515602041352 0.296109375665267 0.16897087123116 0.0630171179516408 0.0454573200459438 0.292484422416376 0.165591959225743 0.0646842030562488 0.0388109212354951 0.29237299721599 0.151509902592745 0.0639119986626319 0.0262423852139863 0.276777419971503
0.206034038799598 0.0685612800705955 0.071653929861231 0.340414147737965 0.165145812989073 0.0677703708419461 0.0323158861388586 0.297975739839287 0.167290871205576 0.0596548629481999 0.050367339827104 0.284214402584048 0.215786244029272 0.0578442415116623 0.102411530666414 0.32916095739213 0.223079168332543 0.0597187307287159 0.10603045610426 0.340127880560826 0.218055266249964 0.0602287594193406 0.100006897788056 0.336103634711872 0.235570079729764 0.0636580001374934 0.110800399460277 0.360339759999251
0.311932907292229 0.0484728274692064 0.216926165452585 0.406939649131874 0.26692185214866 0.0636012856422119 0.142263332289925 0.391580372007396 0.286747115118792 0.0664216869152684 0.156560608764866 0.416933621472718 0.301656922574978 0.0705642179393105 0.163351055413929 0.439962789736026 0.31219701329742 0.0664075347297788 0.182038245227054 0.442355781367786 0.297084661764867 0.0685375172524766 0.162751127950013 0.431418195579721 0.31015297295307 0.0710233676638981 0.17094717233183 0.44935877357431
