estimate0 std_10 lowerCI_10 upperCI_10 std_20 lowerCI_20 upperCI_20 std_30 lowerCI_30 upperCI_30 estimate0.005 std_10.005 lowerCI_10.005 upperCI_10.005 std_20.005 lowerCI_20.005 upperCI_20.005 std_30.005 lowerCI_30.005 upperCI_30.005 estimate0.01 std_10.01 lowerCI_10.01 upperCI_10.01 std_20.01 lowerCI_20.01 upperCI_20.01 std_30.01 lowerCI_30.01 upperCI_30.01 estimate0.015 std_10.015 lowerCI_10.015 upperCI_10.015 std_20.015 lowerCI_20.015 upperCI_20.015 std_30.015 lowerCI_30.015 upperCI_30.015 estimate0.02 std_10.02 lowerCI_10.02 upperCI_10.02 std_20.02 lowerCI_20.02 upperCI_20.02 std_30.02 lowerCI_30.02 upperCI_30.02 estimate0.025 std_10.025 lowerCI_10.025 upperCI_10.025 std_20.025 lowerCI_20.025 upperCI_20.025 std_30.025 lowerCI_30.025 upperCI_30.025 estimate0.03 std_10.03 lowerCI_10.03 upperCI_10.03 std_20.03 lowerCI_20.03 upperCI_20.03 std_30.03 lowerCI_30.03 upperCI_30.03
0.205504994418021 0.0338786025993494 0.138997392814708 0.272012596021334 0.0355811573580783 0.135675076555934 0.275334912280108 0.0406868134405264 0.125698721045051 0.285311267790991 0.2222115876369 0.0396000167878641 0.144445237690326 0.299977937583473 0.0415637121114423 0.140617017313702 0.303806157960098 0.0442882966797721 0.135299721590564 0.309123453683235 0.218417309546254 0.0430432843291867 0.133866618466173 0.302968000626336 0.0449581443312526 0.130136559486512 0.306698059605996 0.0468548233693906 0.126438345588971 0.310396273503537 0.210930614267814 0.0422838049132708 0.12789650746255 0.293964721073079 0.0442636686960083 0.124036532933835 0.297824695601794 0.045675956667828 0.121281011451713 0.300580217083915 0.203227772669223 0.0421021907100239 0.120564281139677 0.28589126419877 0.0440809388381902 0.116704668997034 0.289750876341413 0.0453093855358545 0.11430695222094 0.292148593117507 0.194970530538047 0.0443155973030187 0.107944864794724 0.28199619628137 0.046185651210574 0.104299342186126 0.285641718889968 0.0472501372982495 0.102222850934515 0.287718210141579 0.189803835219761 0.0444021122683535 0.102621224371234 0.276986446068289 0.0462968032937375 0.0989261234707502 0.280681546968772 0.0471565749621259 0.0972484080329735 0.282359262406549
0.208964987910063 0.0439179946957137 0.122658767619199 0.295271208200927 0.0455088428580703 0.119563971851045 0.29836600396908 0.0475406201856034 0.115607042774238 0.302322933045888 0.205127290328323 0.0426881951913507 0.121276376763869 0.288978203892778 0.0444706820549799 0.117804022413276 0.292450558243371 0.045902012437 0.115013415664698 0.295241164991949 0.229757608488655 0.0478524994121204 0.135769173777902 0.323746043199408 0.050253994377996 0.13108961671407 0.32842560026324 0.0507370346219455 0.130147751158063 0.329367465819247 0.24090739387313 0.0500461911184017 0.142619648402592 0.339195139343668 0.0528318857709398 0.137189702582121 0.344625085164139 0.052758228588383 0.137333357247012 0.344481430499248 0.244476876469391 0.0510594399471718 0.14421072529485 0.344743027643932 0.0541180152369273 0.138246757073618 0.350706995865165 0.0535889501475445 0.13927888721092 0.349674865727863 0.248594956639205 0.0521693728457233 0.146162233156577 0.351027680121833 0.0555231568395945 0.139620131821747 0.357569781456663 0.0546501751249064 0.141323756622383 0.355866156656027 0.254446628683812 0.0543823184460353 0.147672308457189 0.361220948910435 0.0580533093786618 0.14051062644751 0.368382630920114 0.0567839145295252 0.142988040945073 0.365905216422551
0.177709622453678 0.0401841677920722 0.0987752372806205 0.256644007626735 0.0414645135722223 0.0962815499109434 0.259137694996412 0.0448641758889793 0.0896519003210203 0.265767344586335 0.183407647159039 0.0409105337963392 0.103065705645841 0.263749588672238 0.0423753217459135 0.100210712383574 0.266604581934504 0.0452081795321931 0.0946836614006537 0.272131632917425 0.192667161770235 0.044686246493286 0.10490601638542 0.28042830715505 0.0463697407196464 0.101625133608131 0.283709189932339 0.048354948149424 0.0977530266908433 0.287581296849627 0.194229946653889 0.045183272280383 0.10551787128854 0.282942022019238 0.0470847533495086 0.101809043492885 0.286650849814892 0.0480893899823287 0.0998483832625235 0.288611510045254 0.191320758416303 0.0470886368363589 0.0988749083445608 0.283766608488045 0.0490736685668288 0.0950022724617401 0.287639244370866 0.0494964227332147 0.0941771473291847 0.288464369503421 0.188611139543953 0.047438321726455 0.0954959487734905 0.281726330314416 0.0495017422220609 0.0914682689648098 0.285754010123097 0.0496685398069949 0.0911425710136511 0.286079708074256 0.187719546640743 0.0500857399577496 0.0894031820045785 0.286035911276908 0.052210003365686 0.0852573208167865 0.2901817724647 0.0521120407788186 0.085448574038875 0.289990519242611
0.264208936556536 0.0493983783540573 0.167160207682314 0.361257665430758 0.051870688538101 0.162345952831309 0.366071920281763 0.0551699105883867 0.155913156446371 0.372504716666701 0.303165691718751 0.0563368773253696 0.192493582655374 0.413837800782128 0.0598514572459074 0.185647381633935 0.420684001803567 0.060010312303061 0.185337711394153 0.420993672043349 0.31883384229153 0.05853612773226 0.203870091783781 0.43379759279928 0.062885848278603 0.195390369211814 0.442277315371247 0.060690555247018 0.199671702117248 0.437995982465813 0.315579400825604 0.059831709901901 0.198095799238922 0.433063002412285 0.0645857229442332 0.188822378533574 0.442336423117633 0.0609432215669838 0.19592888562952 0.435229916021688 0.296854315630833 0.06039001474164 0.178302600137673 0.415406031123993 0.065131212034652 0.169048522628821 0.424660108632845 0.061275781365697 0.176574643627068 0.417133987634598 0.284560912381668 0.0624941894974046 0.161880672130885 0.40724115263245 0.0671480571559529 0.152796902382194 0.416324922381141 0.0633707778447354 0.160170541057074 0.408951283706261 0.280387575642986 0.0637837003004678 0.155186791506882 0.405588359779089 0.0685697884563703 0.14584277987249 0.414932371413481 0.0646844801155111 0.1534290151279 0.407346136158071
0.205354602563393 0.0358614788236725 0.134960430224157 0.27574877490263 0.0377559608627002 0.131262646354569 0.279446558772218 0.0422813568788943 0.122419447781677 0.28828975734511 0.203128296785479 0.037280826585957 0.129963825527735 0.276292768043223 0.0393328886276981 0.125956043084013 0.280300550486945 0.042952318607029 0.118880957910107 0.287375635660851 0.195075237118087 0.0398094062226414 0.116945100136889 0.273205374099286 0.041843044583412 0.112973860009431 0.277176614226743 0.0451672057912137 0.106477194773481 0.283673279462693 0.19016762357119 0.0419725875874247 0.107781584037922 0.272553663104459 0.043964109850949 0.103894044129583 0.276441203012797 0.0469330971990202 0.0980937431050174 0.282241504037363 0.181783647583232 0.0441472516334034 0.0951208920327043 0.268446403133759 0.0460589013895514 0.0913903648279193 0.272176930338544 0.0485723887181776 0.0864816527581714 0.277085642408292 0.176922907483461 0.0456222307682715 0.087365196594966 0.266480618371955 0.0475349726479293 0.08363252413605 0.270213290830871 0.049357417880271 0.0800738036567122 0.273772011310209 0.172011228935526 0.0461352201884955 0.0814572661520328 0.262565191719018 0.0480842081510398 0.0776525898155747 0.266369868055476 0.0494214109959019 0.0750408436018287 0.268981614269222
0.184709493554315 0.0350047772163665 0.115978343410631 0.253440643697998 0.036419725019659 0.113218916516873 0.256200070591756 0.0400719712730901 0.106087910948969 0.26333107615966 0.18763345789738 0.0353502026044442 0.118249738361663 0.257017177433098 0.0369907101271573 0.115046967389735 0.260219948405025 0.0401745049948996 0.108825741639593 0.266441174155168 0.216938390865689 0.0421924531757749 0.13410960453386 0.299767177197517 0.0444246599013725 0.12975366537989 0.304123116351487 0.0468404825708017 0.125035507396806 0.308841274334572 0.227563623319848 0.0449884024621067 0.139254604876347 0.31587264176335 0.0475806938139054 0.134194473512279 0.320932773127417 0.0493404270328466 0.130757109805327 0.32437013683437 0.231489615522799 0.0468806341062948 0.139469830383397 0.3235094006622 0.0496699800712995 0.134024405831374 0.328954825214223 0.0509807946730099 0.131463825504205 0.331515405541392 0.232388532940554 0.0493343755800064 0.135546311361341 0.329230754519767 0.0522262555997488 0.129901715976852 0.334875349904256 0.05309700984394 0.128201139093704 0.336575926787403 0.23439742816465 0.0501425180812377 0.135982198460322 0.332812657868979 0.0532512756229467 0.129911915383772 0.338882940945529 0.0537662905997444 0.128905780282287 0.339889076047013
0.193731854093352 0.0270776481610602 0.14059942177727 0.246864286409434 0.0287179713891511 0.137394361625493 0.250069346561211 0.0341596107124588 0.126749777593855 0.260713930592849 0.239073248802012 0.034760390810836 0.170843573581172 0.307302924022852 0.0372250323342799 0.166031674349324 0.3121148232547 0.0409242916913369 0.158801531127135 0.319344966476889 0.252842414462223 0.0367390421525944 0.180739483044977 0.324945345879468 0.0396774878664156 0.174999994516391 0.330684834408055 0.0415147012124936 0.171408779694949 0.334276049229496 0.253983428639551 0.0384556862500915 0.178512341086647 0.329454516192454 0.0415663613186544 0.172436229915444 0.335530627363657 0.0422407632831553 0.17111813700124 0.336848720277862 0.253736702311493 0.040582328231431 0.174079804642184 0.333393599980802 0.0437264982735053 0.167940846124751 0.339532558498235 0.0436931916847888 0.168005911561807 0.339467493061179 0.25523909427191 0.0413448472265349 0.174090988211285 0.336387200332535 0.0446582725055891 0.167620302524507 0.342857886019313 0.0440095277832088 0.168887765685979 0.341590422857841 0.255861807575999 0.0418617501059139 0.173709920890112 0.338013694261887 0.0453903514171647 0.166816514088839 0.344907101063159 0.0441359144098665 0.169267977527591 0.342455637624407
0.140935933494151 0.0425853047842743 0.0572759396987118 0.22459592728959 0.0435055975455215 0.0554843063992976 0.226387560589004 0.0469845292712739 0.0487033603527305 0.233168506635571 0.149652253354964 0.0404134374983503 0.0703108971507502 0.228993609559177 0.0416885600843801 0.0678235138631945 0.231480992846733 0.0429091539219473 0.0654412184175979 0.233863288292329 0.149762395906676 0.0415311260979723 0.068232704501116 0.231292087312237 0.0429309159409047 0.0655015129363397 0.234023278877013 0.0434245961936732 0.0645378977544246 0.234986894058928 0.151560753369647 0.0436084917973 0.0659477098447009 0.237173796894593 0.0451064717984256 0.0630254293369571 0.240096077402337 0.0452511443689024 0.062743104902716 0.240378401836578 0.14955853890022 0.0441563456491968 0.0628761436486004 0.23624093415184 0.0457487684783757 0.05976894692445 0.23934813087599 0.0453475047395638 0.0605520916063059 0.238564986194134 0.146390636804779 0.0440247064606353 0.0599797737092887 0.232801499900269 0.0456976295313666 0.0567140548877458 0.236067218721812 0.0449234406664932 0.0582255955462077 0.23455567806335 0.14182024755384 0.0432201571009616 0.0570088528618634 0.226631642245816 0.0449562308549615 0.0536175305962136 0.230022964511466 0.0439310354610417 0.0556204093748471 0.228020085732832
0.185763981815947 0.04652232581374 0.0942788032562715 0.277249160375622 0.047626362552471 0.0921356070410839 0.27939235659081 0.0511976340729082 0.0851912864936081 0.286336677138285 0.17996281576499 0.0411400980508897 0.0991682480243479 0.260757383505633 0.0426993991773699 0.0961291634860544 0.263796468043926 0.0432711438042499 0.0950142241286832 0.264911407401297 0.181030171551845 0.0434181142651683 0.0957725344888194 0.266287808614871 0.0451818272246676 0.092333740243937 0.269726602859753 0.0448014530687243 0.0930756126992624 0.268984730404428 0.185083780953927 0.0443966314333314 0.0979274919652207 0.272240069942634 0.0464326439553521 0.0939546951691046 0.27621286673875 0.0455461730856894 0.0956848230845453 0.27448273882331 0.184110372005515 0.0446629150170578 0.0964485730370879 0.271772170973942 0.0468401551776513 0.0921977993632111 0.276022944647819 0.0456688687054675 0.0944849748183639 0.273735769192666 0.183003846597183 0.0454160566491223 0.0938741122565935 0.272133580937773 0.0477204921226913 0.0893735172928726 0.276634175901494 0.0463310078296026 0.0920875832649093 0.273920109929457 0.184850164288305 0.0474515126532905 0.0917238193499235 0.277976509226686 0.0498855764013503 0.0869703198457833 0.282730008730826 0.0483109627829979 0.0900457916335978 0.279654536943012
0.200421250452538 0.0331351733471189 0.135353696206421 0.265488804698655 0.0346481745936253 0.13240382262768 0.268438678277395 0.0390375725108561 0.12383336992014 0.277009130984935 0.216760696933882 0.0393051919677578 0.139537506198237 0.293983887669528 0.0409822004073919 0.136272652824005 0.29724874104376 0.0444929003801636 0.129427807173104 0.304093586694661 0.237633182926612 0.0420446715548995 0.155039574997513 0.320226790855711 0.0441441893493821 0.150950169383148 0.324316196470076 0.047187349641078 0.14501510525027 0.330251260602954 0.258992621159343 0.0445971384374855 0.171401264100945 0.346583978217741 0.0472227225853847 0.166284069423726 0.351701172894961 0.0494786629507672 0.161882626294841 0.356102616023846 0.266879626238488 0.0466376272345821 0.175287550471988 0.358471702004989 0.0495678925161707 0.169575143652657 0.36418410882432 0.05106462858064 0.166654699258273 0.367104553218704 0.27225184440636 0.0486819839455767 0.176647467039174 0.367856221773546 0.0518546322715734 0.170461946883546 0.374041741929175 0.0528350443747066 0.168548952240788 0.375954736571932 0.277632566694049 0.0512893280888292 0.176901098725852 0.378364034662247 0.054662343595202 0.170326057156686 0.384939076231412 0.0551513011704232 0.169372216047954 0.385892917340145
