estimate std_1 lowerCI_1 upperCI_1 std_2 lowerCI_2 upperCI_2 std_3 lowerCI_3 upperCI_3
0.15456 0.0253423191539469 0.104806747765444 0.204313252234556 0.0262807461861436 0.102976081403151 0.206143918596849 0.0328193994475905 0.0901968844307518 0.218923115569248
0.14515 0.0243455755269555 0.0973606001424017 0.192939399857598 0.0252077775247778 0.0956779603575447 0.194622039642455 0.031443581344031 0.0834878860093685 0.206812113990631
0.12814 0.0279352610880998 0.0732581240821757 0.183021875917824 0.028533874816791 0.0720928830019665 0.184187116998034 0.0351215274733361 0.0592378621045053 0.197042137895495
0.16434 0.0242095394711885 0.116828808762983 0.211851191237017 0.0253111019398017 0.114677465571876 0.214002534428124 0.0323396666867028 0.100929696249169 0.227750303750831
0.13521 0.0218153061222168 0.09240557921733 0.17801442078267 0.0226466849937475 0.0907811233759004 0.1796388766241 0.0312124523420706 0.0740186131903071 0.196401386809693
0.143628140703518 0.0355748246872084 0.0736612196529383 0.213595061754097 0.0361760890348482 0.0724946585853272 0.214761622821708 0.0415803489386184 0.0619811190029453 0.22527516240409
0.16154 0.0226594774163907 0.117077429632077 0.206002570367923 0.0237924979097177 0.114863677785647 0.208216322214353 0.0313378633091652 0.100099723588423 0.222980276411576
0.0807537688442211 0.0286599516353669 0.0243943622194723 0.13711317546897 0.0289073206913165 0.0239143058850186 0.137593231803424 0.0360410534149483 0.0100207875705217 0.15148675011792
0.13296 0.0295611970232472 0.0748627566931925 0.191057243306808 0.0301724955787094 0.0736740965483376 0.192245903451662 0.0367730984477408 0.0608039128256202 0.20511608717438
0.17712 0.0238452590991907 0.130329066997177 0.223910933002823 0.0251363223544642 0.127806699123656 0.226433300876344 0.0318459162453765 0.11468004507324 0.23955995492676
0.16862 0.0225816817832686 0.124319884639457 0.212920115360543 0.0238157685612034 0.121907149371845 0.215332850628155 0.0312902341340042 0.107276930338124 0.229963069661876
0.12241 0.0308867109135187 0.0616892656827117 0.183130734317288 0.0313893343518985 0.060712867615732 0.184107132384268 0.0383249854671241 0.0471983169157141 0.197621683084286
0.15768 0.0239743783084438 0.110636589707526 0.204723410292474 0.024999869105185 0.108633107607094 0.206726892392906 0.0321663379214418 0.0946125922129682 0.220747407787032
