estimate std lowerCI upperCI
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
0.203705994713573 0.0933239069158551 0.0207911371584974 0.38662085226865
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
0.158167164881916 0.0479338734029044 0.0642167730122237 0.252117556751609
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
0.0918595119264041 0.0546070101537142 -0.0151702279748758 0.198889251827684
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
0.0819909525059466 0.0638952849060685 -0.0432438059099477 0.207225710921841
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
NA NA NA NA
0.0812825811859079 0.0494224754125798 -0.0155854706227484 0.178150632994564
0.0449548923412008 0.0444268424147136 -0.042121718791638 0.132031503474039
0.117477600922356 0.079114863052967 -0.0375875306614598 0.272542732506171
0.278614715210394 0.0919139739344367 0.0984633262988982 0.45876610412189
0.16941867679099 0.0748950951547666 0.0226242902876475 0.316213063294333
0.25286018440052 0.161512955379572 -0.0637052081434417 0.569425576944481
0.0846783399807547 0.0457722301956737 -0.00503523120276572 0.174391911164275
0.0835965124355513 0.0485104634009584 -0.0114839958303271 0.17867702070143
0.173110543635301 0.0677794706147987 0.0402627812302956 0.305958306040306
0.025854505877044 0.057050459351412 -0.0859643944517236 0.137673406205812
0.0850662315536724 0.0563373428443267 -0.025354960421208 0.195487423528553
0.230797804843313 0.11108012671326 0.0130807564853224 0.448514853201303
0.229047973837356 0.0850437695465162 0.0623621855261843 0.395733762148528
0.120646251527299 0.079172840610996 -0.0345325160702534 0.275825019124851
0.158125801965082 0.0602125068709307 0.0401092884980578 0.276142315432106
0.238683379411722 0.0755259483355791 0.0906525206739868 0.386714238149457
0.103316317362835 0.0708167133822785 -0.0354844408664309 0.242117075592101
0.0808261070172416 0.051579830488372 -0.0202703607399676 0.181922574774451
0.135817418162533 0.0496526265585047 0.0384982701078634 0.233136566217202
0.151585555413739 0.0703119746726031 0.0137740850554365 0.289397025772041
0.0957248853115436 0.0429871059126539 0.0114701577227418 0.179979612900345
0.0581005017343532 0.0513823688113949 -0.0426089411359808 0.158809944604687
-0.011001446968572 0.0588675706906519 -0.12638188552225 0.104378991585106
0.171955909407263 0.113969040770338 -0.0514234105025987 0.395335229317126
0.0475197405855394 0.0501719208706923 -0.0508172243210174 0.145856705492096
0.1619506203704 0.0587220629970494 0.0468553768961827 0.277045863844617
0.138255699190276 0.0494135524368113 0.0414051364141261 0.235106261966427
0.113565509315528 0.0420365143038571 0.0311739412799677 0.195957077351087
0.147465988547676 0.0862454785494642 -0.021575149409274 0.316507126504626
0.0888721589805239 0.0400777859440547 0.0103196985301767 0.167424619430871
0.342110581604115 0.172087200537847 0.00481966854993487 0.679401494658296
0.125400518103172 0.0743415424969665 -0.0203089051908825 0.271109941397226
-0.0190172269704058 0.0412955531855023 -0.0999565112139902 0.0619220572731787
0.304195868716874 0.153383475324385 0.00356425708108055 0.604827480352668
0.135450903437872 0.0657928393181137 0.00649693837436957 0.264404868501375
0.104505454531977 0.0400314189137814 0.0260438734609653 0.182967035602988
0.0716749242923399 0.0427836149733775 -0.0121809610554799 0.15553080964016
0.0223248590425082 0.0435226706629948 -0.0629795754569616 0.107629293541978
0.058960794747375 0.0383371657020423 -0.0161800500286278 0.134101639523378
0.0799825797852612 0.0411031891885111 -0.000579671024220435 0.160544830594743
0.0783371101415543 0.039366141903367 0.00117947201095495 0.155494748272154
0.219806797409164 0.0846329906833081 0.0539261356698796 0.385687459148447
0.209217275146802 0.0817714505827632 0.048945232004586 0.369489318289018
0.0754031725578808 0.0652641639470621 -0.052514588778361 0.203320933894122
0.228088269597046 0.0823547599640641 0.06667294006748 0.389503599126611
0.0102607833407761 0.0387415940422647 -0.0656727409820627 0.0861943076636149
0.0843613794822428 0.0585950043023996 -0.0304848289504605 0.199207587914946
0.0722532351133779 0.0447435659943182 -0.0154441542354858 0.159950624462242
0.0644313305469386 0.061748706267177 -0.0565961337367283 0.185458794830606
0.11207323708102 0.0622802242427809 -0.00999600243483095 0.23414247659687
-0.0070604133961697 0.0476885593692623 -0.100529989759924 0.0864091629675845
0.237509180521683 0.1281758611823 -0.0137155073956247 0.488733868438991
0.175317525105851 0.0538958599958608 0.0696816395139636 0.280953410697738
0.107236213910728 0.0535909113064173 0.00219802775015027 0.212274400071306
0.102658139501087 0.0576482224590221 -0.010332376518596 0.215648655520771
0.0895140620320579 0.0528256106473606 -0.0140241348367688 0.193052258900885
0.0850081692314235 0.0400373501251773 0.00653496298607599 0.163481375476771
0.0933583707869284 0.0614398074580802 -0.0270636518309088 0.213780393404766
0.168115813226184 0.0616100365129535 0.0473601416607954 0.288871484791573
0.113077784386043 0.0682493453163445 -0.0206909324339924 0.246846501206078
0.21505820293089 0.0680045454980179 0.0817692937547747 0.348347112107005
0.234939075732208 0.078381851725999 0.0813106463492503 0.388567505115166
0.128030682042623 0.0660934943526392 -0.00151256688854939 0.257573930973796
0.084253596884435 0.048940917964236 -0.0116706023254675 0.180177796094338
0.00548257761996129 0.0428784300317654 -0.078559145242299 0.0895243004822215
0.0850646628384198 0.0441642702752611 -0.00149730690109198 0.171626632577932
-0.109658916670505 0.0401217989603159 -0.188297642632724 -0.0310201907082862
0.0679833534607469 0.0509662025091111 -0.0319104034571109 0.167877110378605
0.0637383355035666 0.0701076744036491 -0.0736727063275857 0.201149377334719
0.0823852917281579 0.0520023683963882 -0.0195393503287629 0.184309933785079
0.186509849536338 0.0749641742214626 0.0395800680622716 0.333439631010405
0.0471061527858617 0.0643283245946102 -0.0789773634195742 0.173189668991298
0.109686952172512 0.0613005509240047 -0.0104621276385375 0.229836031983561
0.0990046781428289 0.076499254556733 -0.0509338607883678 0.248943217074026
0.0957900222113192 0.0502847786939407 -0.00276814402880467 0.194348188451443
0.457059568186599 0.201687788612618 0.0617515025058674 0.852367633867332
0.142307870893705 0.109922161861594 -0.0731395663550193 0.35775530814243
0.105983800592781 0.0469587164260453 0.0139447163977327 0.19802288478783
0.204662119701825 0.101057639376903 0.00658914652309453 0.402735092880555
0.104262096471497 0.0573400148274514 -0.00812433259030794 0.216648525533301
0.0595231052331269 0.0825474215666385 -0.102269841037485 0.221316051503738
0.0325546699798812 0.0453730509305955 -0.0563765098440861 0.121485849803848
0.100922237121006 0.0659920531113193 -0.0284221869771798 0.230266661219192
0.0593874506402983 0.040993100767674 -0.0209590268643428 0.139733928144939
0.321619784132336 0.119446383755905 0.0875048719707622 0.555734696293909
0.00711682977522821 0.0499582664603422 -0.0908013724870425 0.105035032037499
0.0375270662571939 0.0498405008434986 -0.0601603153960632 0.135214447910451
0.127868927994831 0.07823217431216 -0.0254661336570032 0.281203989646664
0.113996290479321 0.0641020166594695 -0.011643662173239 0.239636243131882
0.120048491014649 0.0856586748842265 -0.0478425117584348 0.287939493787733
0.0487242526546077 0.0407199215080001 -0.0310867935010726 0.128535298810288
0.138132781405386 0.0683626865581436 0.00414191575142442 0.272123647059347
0.266813669162248 0.0859007993681263 0.098448102400721 0.435179235923776
0.0635836741901311 0.049488338161454 -0.0334134686063186 0.160580816986581
0.0856797521133357 0.0380281710753605 0.0111445368056291 0.160214967421042
0.120179543013163 0.135920121256824 -0.146223894650212 0.386582980676538
0.132442042272592 0.0580394450486653 0.0186847299772078 0.246199354567976
0.0655533506042389 0.0491291249065336 -0.0307397342125668 0.161846435421045
0.0686992537160106 0.0432475742289028 -0.0160659917726389 0.15346449920466
0.0609158997198742 0.054994225840452 -0.0468727829274117 0.16870458236716
0.0277229131912747 0.0691728689218775 -0.107855909895605 0.163301736278155
0.0884155843560257 0.0408946393261117 0.00826209127684679 0.168569077435205
0.0658174272283254 0.0500038140950183 -0.0321900483979104 0.163824902854561
0.111665955683042 0.0443905438999279 0.0246604896391831 0.198671421726901
0.120885933305459 0.0476265453193074 0.0275379044796165 0.214233962131301
0.144490084689938 0.0575649087724075 0.0316628634960188 0.257317305883856
0.322326264278569 0.148062927071043 0.0321229272193252 0.612529601337812
0.00788656848529945 0.0546402926640096 -0.0992084051361594 0.114981542106758
0.168806824716849 0.0587274515278368 0.0537010197222889 0.283912629711409
0.0424242292623778 0.0453716768837834 -0.0465042574298377 0.131352715954593
0.149902573624987 0.10840446499127 -0.0625701777579011 0.362375325007876
0.0732763032075531 0.0449348614580189 -0.0147960252501639 0.16134863166527
-0.0213553016172074 0.0459800433946411 -0.111476186670704 0.0687655834362891
0.248778889392891 0.101915350917092 0.0490248015953904 0.448532977190392
0.130608719442671 0.0753529669933083 -0.0170830958642129 0.278300534749555
0.154786796727733 0.0543543637472238 0.0482522437831743 0.261321349672292
0.0897006186419915 0.0593878579707163 -0.0266995829806124 0.206100820264595
0.293515564836053 0.0970528807816151 0.103291918504088 0.483739211168019
0.254911827910498 0.148560610585969 -0.0362669688380021 0.546090624658998
0.0918742481787054 0.087250384073008 -0.0791365046043904 0.262885000961801
0.16457642321092 0.0609481062133217 0.0451181350328092 0.28403471138903
0.0192373341531238 0.0535742402282326 -0.0857681766942122 0.12424284500046
0.151741995671111 0.0868585744665271 -0.0185008102832823 0.321984801625504
0.111878573354732 0.0499219283104388 0.0140315938662723 0.209725552843193
0.1901723283028 0.0750549008561244 0.0430647226247959 0.337279933980804
0.0418987509049839 0.0526290567241493 -0.0612542002743488 0.145051702084317
0.0615034229864848 0.0433584580734473 -0.0234791548374719 0.146486000810441
