estimate std_1 lowerCI_1 upperCI_1 std_2 lowerCI_2 upperCI_2 std_3 lowerCI_3 upperCI_3
0.0744084632142018 0.01940908213237 0.0363524397507476 0.112464486677656 0.0198803968758892 0.0354297166126873 0.113387209815716 0.033043168916155 0.00964201922366104 0.139174907204743
0.0653146808058064 0.0191337010968078 0.0277886307365513 0.102840730875062 0.0194949319116402 0.0270819793701069 0.103547382241506 0.0326390695058526 0.00133830993457412 0.129291051677039
0.060260080398819 0.0195469772363496 0.0219266703512256 0.0985934904464124 0.0198588085155749 0.0213165149674483 0.0992036458301897 0.0340320081356818 -0.00644560377279779 0.126965764570436
0.0844101433108046 0.0209809047233389 0.0432682047827559 0.125552081838853 0.0215435257732602 0.0421670242810114 0.126653262340598 0.0351583252903584 0.0154968177999286 0.153323468821681
0.0582777203270812 0.0177797020304125 0.0234153930289042 0.0931400476252583 0.0180926850743779 0.0228027103220206 0.0937527303321419 0.0342077099720005 -0.00877022971014995 0.125325670364312
0.0778136078981784 0.0219050694444643 0.0348596274892662 0.120767588307091 0.0223819236657422 0.0339263145658646 0.121700901230492 0.0351598543104419 0.0088965238933392 0.146730691903018
0.0867371768265102 0.0198753126961042 0.0477621453343575 0.125712208318663 0.0204853405661213 0.0465682594452778 0.126906094207743 0.0336999759925956 0.0206823090420541 0.152792044610966
0.0381781708167409 0.0149873400392971 0.00878450920777893 0.0675718324257029 0.0151504224563355 0.00846548149570664 0.0678908601377752 0.032074587076056 -0.024688803420525 0.101045145054007
0.0605384562966784 0.0195534875914546 0.0221856697967644 0.0988912427965924 0.0198909466547025 0.0215256973447031 0.0995512152486537 0.0356004207017088 -0.00924183091900536 0.130318743512362
0.0910449668577716 0.0218473106351422 0.0482088496069416 0.133881084108602 0.0224960773087974 0.0469386503679933 0.13515128334755 0.0341434315428871 0.0241208344010822 0.157969099314461
0.0800414783346616 0.0212425432424424 0.0383818291924624 0.121701127476861 0.0217343433908659 0.0374195807483735 0.12266337592095 0.0348143861095532 0.0118008524693806 0.148282104199943
0.0693344911646294 0.0219193795994139 0.0263446682825125 0.112324314046746 0.0223095408389596 0.0255814434031763 0.113087538926083 0.035936850008385 -0.00110693312067607 0.139775915449935
0.0695156407553546 0.0207162097353487 0.0288903663215453 0.110140915189164 0.0211356192246102 0.0280696381236627 0.110961643387046 0.0355977268903622 -0.000259004931756665 0.139290286442466
0.0505699940929823 0.0175996939802949 0.0160567397740548 0.0850832484119098 0.0178520535938746 0.0155628975530687 0.0855770906328959 0.03385032168498 -0.0157780144685511 0.116918002654516
0.0747036760465953 0.0200263666613351 0.0354358355028343 0.113971516590356 0.020512745463767 0.0344837238758397 0.114923628217351 0.0357460362498367 0.004639764770297 0.144767587322894
0.0697254323666317 0.0195919985173103 0.0313000546730439 0.10815081006022 0.019998078790989 0.0305056911868855 0.108945173546378 0.0342943347763494 0.00250496997574584 0.136945894757518
0.0748700996705313 0.0198962627970115 0.0358567697765169 0.113883429564546 0.020382939040326 0.0349041173569713 0.114836081984091 0.034771344047025 0.00671626441407225 0.14302393492699
