estimate std_1 lowerCI_1 upperCI_1 std_2 lowerCI_2 upperCI_2 std_3 lowerCI_3 upperCI_3
0.252293076854587 0.0580550032745952 0.138464372431408 0.366121781277766 0.0640296471724966 0.126765235412009 0.377820918297165 0.0460581171484183 0.161934686533813 0.342651467175361
0.217635054427693 0.0624628479496628 0.0951476748302983 0.340122434025088 0.0673180971559022 0.0856441284539686 0.349625980401417 0.0495843600345627 0.120326562158399 0.314943546696987
0.222251732094701 0.072337534931091 0.0803870656454083 0.364116398543993 0.0776310828336913 0.0700282761697876 0.374475188019614 0.057012470998971 0.110334119893068 0.334169344296333
0.291382354947918 0.0700667769062371 0.153985714151748 0.428778995744087 0.0784229164472144 0.137627573816578 0.445137136079257 0.0549763574925511 0.183489205789743 0.399275504106092
0.22863615363963 0.0640559459003614 0.103057319486134 0.354214987793125 0.0700113393141297 0.0913923357500054 0.365879971529254 0.050112185290371 0.130352285108958 0.326920022170301
0.219258235508521 0.0587453130596622 0.104078547849611 0.334437923167432 0.0638034725252496 0.0941737368622295 0.344342734154813 0.047797714304583 0.125500304639628 0.313016166377415
0.274749427801035 0.0600692554234854 0.156975886992473 0.392522968609597 0.0677675493618983 0.141899642540903 0.407599213061167 0.0475744720163692 0.181424689607219 0.368074165994851
0.165331252070224 0.0613892598153073 0.0449628429706112 0.285699661169837 0.0649895916654188 0.037913817289733 0.292748686850715 0.0505707692865344 0.0661290498280617 0.264533454312386
0.20688752879445 0.0669014516986906 0.0756870124666113 0.338088045122289 0.0716872145773687 0.0663213406773445 0.347453716911555 0.0546439360590279 0.0996476607889843 0.314127396799916
0.256200050492916 0.055950444849751 0.146497103682192 0.365902997303641 0.062134760722329 0.134387429634675 0.378012671351158 0.0456032137998355 0.166741624157061 0.345658476828772
0.305930067707921 0.0649092309253847 0.178678180977959 0.433181954437882 0.0743472404738736 0.160190773649459 0.451669361766383 0.0496677534024545 0.208511307138335 0.403348828277506
0.22122108882483 0.0590240943271962 0.105476468189793 0.336965709459867 0.0638077434968535 0.0961131028864143 0.346329074763246 0.0494498551409067 0.124199880815323 0.318242296834337
0.209153682873002 0.0609000151833776 0.0897471890618716 0.328560176684132 0.065322238154813 0.0810882641347187 0.337219101611285 0.0488642690167654 0.113294979277159 0.305012386468845
0.181930465655169 0.0655450327820168 0.0534054887031732 0.310455442607164 0.0694237300072676 0.0458127448341292 0.318048186476208 0.0529802756442834 0.0779791073039682 0.285881824006369
0.27175069615278 0.062820355770879 0.148583607872137 0.394917784433422 0.0703469564384074 0.133843678000306 0.409657714305253 0.0503689314835116 0.172948944894203 0.370552447411356
0.297967879924206 0.0649908863824865 0.170550000998158 0.425385758850255 0.0741107809203384 0.152687739096233 0.44324802075218 0.0500785084703721 0.199732523085093 0.39620323676332
0.21497011216437 0.0662909552343603 0.0849424729825863 0.344997751346153 0.0712560042430629 0.0752306040939246 0.354709620234815 0.0561360454283596 0.104781093478042 0.325159130850697
0.161745704887751 0.0679619748480814 0.0284826991246347 0.295008710650868 0.0706343109678697 0.0232515736851868 0.300239836090316 0.0532571967997213 0.0572387769005824 0.26625263287492
0.3330820292768 0.0705481954602276 0.194759156797299 0.471404901756301 0.0817185706418554 0.172883796780895 0.493280261772705 0.0539420588665653 0.22724347909959 0.43892057945401
0.223246141443792 0.0693547130069575 0.0872556245821713 0.359236658305413 0.0747116655832545 0.0767677537831483 0.369724529104436 0.0531141625307208 0.119015559951997 0.327476722935587
