estimate std lowerCI upperCI
0.239618336598365 0.0801860305913581 0.0824537166393032 0.396782956557427
0.142494286865454 0.0865777400188975 -0.0271980835715852 0.312186657302493
0.144415408318446 0.0908614339109814 -0.0336730021470772 0.32250381878397
0.356049708098587 0.105432826965253 0.149401367246692 0.562698048950482
0.230392540849274 0.0752597090564222 0.0828835110986865 0.377901570599861
0.116989002128595 0.0832866693686087 -0.0462528698338779 0.280230874091068
0.297766619787017 0.07103113483953 0.158545595501539 0.436987644072496
-0.0280919956266704 0.139724489244503 -0.301951994545897 0.245768003292556
0.12552715857534 0.146571819995594 -0.161753608616024 0.412807925766703
0.349188303044525 0.0539582577003449 0.243430117951849 0.454946488137201
0.293733063793369 0.0655456307662189 0.16526362749158 0.422202500095158
0.152138492313526 0.0794422792430418 -0.00356837500283574 0.307845359629888
0.138002413070208 0.0936042070330965 -0.0454618327146614 0.321466658855077
0.232938318591206 0.161151144915862 -0.0829179254438832 0.548794562626296
0.268592908106099 0.0685014661797138 0.13433003439386 0.402855781818338
0.387649907851381 0.0563018389884611 0.277298303433997 0.498001512268765
0.343183573177794 0.132041434301496 0.0843823619468622 0.601984784408726
0.00288035900210737 0.0853145756224262 -0.164336209217848 0.170096927222063
0.194882289514456 0.0845701944439597 0.0291247084042947 0.360639870624617
0.191878040552703 0.122170753454347 -0.0475766362178171 0.431332717323223
0.195751756336458 0.083820187454159 0.0314641889263065 0.36003932374661
0.425370731981471 0.109770984425471 0.210219602507549 0.640521861455393
0.125658096777169 0.0769421719324822 -0.0251485602104963 0.276464753764834
0.0969226532752228 0.0849971249241209 -0.0696717115760543 0.2635170181265
0.201363843073114 0.067603629774302 0.0688607287154818 0.333866957430746
0.402662159065965 0.0780398985723529 0.249703957864153 0.555620360267777
0.319443201074955 0.131982295533518 0.0607579018292601 0.578128500320651
0.246901647880822 0.0976681931755761 0.0554719892566932 0.438331306504952
0.276586945210107 0.108702730975828 0.0635295924974836 0.489644297922731
0.318478473442082 0.0993481164251121 0.123756165248862 0.513200781635302
0.224064192837353 0.0854603765201825 0.0565618548577953 0.391566530816911
0.355387101999841 0.0856810515327028 0.187452240995744 0.523321963003939
0.24509751388114 0.0780414829586646 0.092136207282157 0.398058820480122
0.271594600826346 0.0826650833459334 0.109571037468317 0.433618164184375
0.0077410532746367 0.0904482989933133 -0.169537612752257 0.185019719301531
