estimate std_1 lowerCI_1 upperCI_1 std_2 lowerCI_2 upperCI_2 std_3 lowerCI_3 upperCI_3
0.24170628894705 0.0707572245013392 0.103005076301175 0.380407501592925 0.0779167905331713 0.0889775073480852 0.394435070546015 0.0443029892744165 0.154794111481972 0.328618466412128
0.256738063903565 0.0857204290978966 0.0886713516311509 0.424804776175979 0.0940528200551146 0.0723542011506926 0.441121926656437 0.0553108509658747 0.148115441467888 0.365360686339242
0.209668432847379 0.0830442916766017 0.046862448697711 0.372474416997047 0.0889544896969382 0.0352865336143598 0.384050332080398 0.0533023376945835 0.105038121486211 0.314298744208548
0.284196069602292 0.0924134549249753 0.103024760492052 0.465367378712533 0.102964593063496 0.0823571737965213 0.486034965408063 0.0581326316921947 0.17008014128926 0.398311997915324
0.235501211632236 0.0827691428801834 0.0732527622532988 0.397749661011172 0.0906385945927605 0.0578346238978823 0.413167799366589 0.0513421952560348 0.134772097681456 0.336230325583015
0.240448466738042 0.0824239327182265 0.0788641877181753 0.402032745757908 0.0895159952083279 0.0649719733676001 0.415924960108484 0.051911171045248 0.138558804660238 0.342338128815846
0.283904397386513 0.0753997094134131 0.13608755423338 0.431721240539646 0.0855157824204512 0.11627178229074 0.451537012482285 0.0494952400793929 0.186767652719067 0.381041142053959
0.15885882038747 0.07957048994182 0.00284766915449375 0.314869971620446 0.0836953374909685 -0.00522902217914734 0.322946662954087 0.0550349354695004 0.0508233115779096 0.26689432919703
0.21631666444137 0.0845158283427498 0.0505931944985288 0.382040134384212 0.0908969835995949 0.0381011755916423 0.394532153291098 0.0587988415772586 0.100848543064595 0.331784785818146
0.255097451017216 0.0728923653557268 0.112203427014562 0.397991475019869 0.0804324047056993 0.0974322831673724 0.412762618867059 0.0460534248185916 0.164724796690332 0.3454701053441
0.287214167426139 0.0830947416731232 0.124316411892689 0.45011192295959 0.0933127444333589 0.104299797167599 0.470128537684679 0.0525056882517489 0.184165808370843 0.390262526481436
0.214181958734477 0.0797123805509176 0.0578898692414216 0.370474048227533 0.0850855900158252 0.0473690086456909 0.380994908823264 0.0537751520846243 0.10859315247592 0.319770764993035
0.220709484144319 0.0788012511197162 0.0662121800329553 0.375206788255683 0.084982614484617 0.0541070070447391 0.387311961243899 0.0530834626844328 0.116505059422529 0.324913908866109
0.155921041980894 0.0816142475295503 -0.00409537598741458 0.315937459949203 0.085320128478584 -0.0113518525889421 0.32319393655073 0.0554548308255294 0.0470546462894128 0.264787437672375
0.253758858912267 0.0772359509890553 0.102354712910483 0.405163004914051 0.0857788420779975 0.0856175604389914 0.421900157385543 0.0499699578255196 0.155729138978957 0.351788578845577
0.285483006448984 0.0817651042286365 0.125181223914822 0.445784788983147 0.091980307930878 0.105173221931287 0.465792790966682 0.0529737275728332 0.181490264900685 0.389475747997284
0.218967994699539 0.080509767357301 0.0611219642654845 0.376814025133594 0.0869639354846989 0.0484823129554062 0.389453676443673 0.0544438448163287 0.112098837823523 0.325837151575555
