estimate std_1 lowerCI_1 upperCI_1 std_2 lowerCI_2 upperCI_2 std_3 lowerCI_3 upperCI_3
0.246779225120451 0.0627635679870701 0.123726092520669 0.369832357720233 0.0686945200925328 0.112110849780309 0.381447600460593 0.0478581046229793 0.152891494854578 0.340666955386324
0.268207585336842 0.0780978808188715 0.115037049426729 0.421378121246954 0.0852684401133066 0.101006540639679 0.435408630034004 0.0597055216464705 0.150959458205569 0.385455712468114
0.214637970684209 0.0751197091372032 0.067330651765482 0.361945289602935 0.0800699721484322 0.057641458511238 0.371634482857179 0.05755057539726 0.101673086148654 0.327602855219763
0.290378821205458 0.0825112433356873 0.128584066205214 0.452173576205703 0.091316143995552 0.111346637831035 0.469411004579882 0.0622652333830056 0.168164904824447 0.41259273758647
0.239134148883494 0.0751091536654783 0.0918721142812123 0.386396183485777 0.0816467540882345 0.0790699082906096 0.399198389476379 0.0566587668757403 0.127966583458081 0.350301714308907
0.253506048564976 0.0738596946284827 0.108681034457028 0.398331062672923 0.0801084511702114 0.0964472543339095 0.410564842796042 0.0555795880094408 0.144424844595313 0.362587252534638
0.301462773186729 0.0693042071606163 0.165552841745724 0.437372704627734 0.0781695458658797 0.148200199485919 0.45472534688754 0.0547294862216448 0.194040126686875 0.408885419686583
0.165987857545949 0.0706726636546989 0.0273820303982987 0.304593684693599 0.0742516763593047 0.0203796936905217 0.311596021401376 0.0582924599247033 0.0515763193060861 0.280399395785812
0.227080609913512 0.075532565955737 0.0789312049710122 0.375230014856012 0.0811070634907641 0.0680262361875789 0.386134983639445 0.061400008647429 0.106537008227453 0.347624211599571
0.260707780188104 0.0657425520206227 0.1317996743646 0.389615886011609 0.0719804654484248 0.119586706835108 0.4018288535411 0.0501119674392917 0.162365677025887 0.359049883350322
0.300774387692269 0.07625988392021 0.151233206607977 0.450315568776562 0.0850034783467149 0.134116806959666 0.467431968424872 0.0581317093146011 0.186669852596117 0.414878922788421
0.228648410939217 0.0732492967669809 0.0849777390960173 0.372319082782416 0.0779956523191914 0.0756930396298463 0.381603782248587 0.0581977231873114 0.114374010848245 0.342922811030189
0.228635540387088 0.0704908115629506 0.0903934235380009 0.366877657236176 0.0757197739897578 0.0801608255617947 0.377110255212382 0.0565175778200134 0.117702602700112 0.339568478074065
0.161891842961654 0.0713494705076022 0.0219727417783235 0.301810944144985 0.0745828940831964 0.015644904378797 0.308138781544512 0.0574112444961426 0.0492205213967568 0.274563164526552
0.253847669136203 0.0691464501041069 0.118268645982613 0.389426692289792 0.0759257446116056 0.104994804925113 0.402700533347292 0.0549542681696052 0.146030707301098 0.361664630971307
0.298059271494203 0.0766075148178117 0.147814281739823 0.448304261248583 0.0852787668532887 0.130845643609585 0.465272899378822 0.0595526167510485 0.181131534720475 0.414987008267931
0.232571959931529 0.0713869220959119 0.0925761965544082 0.372567723308651 0.0770880335717699 0.0814186951468718 0.383725224716187 0.0575924561714022 0.119540413911454 0.345603505951605
