estimate0.01 std0.01 lowerCI0.01 upperCI0.01 estimate0.02 std0.02 lowerCI0.02 upperCI0.02 estimate0.03 std0.03 lowerCI0.03 upperCI0.03 estimate0.04 std0.04 lowerCI0.04 upperCI0.04 estimate0.05 std0.05 lowerCI0.05 upperCI0.05 estimate0.06 std0.06 lowerCI0.06 upperCI0.06 estimate0.07 std0.07 lowerCI0.07 upperCI0.07 estimate0.08 std0.08 lowerCI0.08 upperCI0.08 estimate0.09 std0.09 lowerCI0.09 upperCI0.09 estimate0.1 std0.1 lowerCI0.1 upperCI0.1
0.158391528152752 0.0489367594475518 0.0624754796355507 0.254307576669954 0.18287618356766 0.045560049829751 0.093578485901348 0.272173881233972 0.16264496453021 0.0461386254550545 0.0722132586383028 0.253076670422116 0.180866093741306 0.0473075861769054 0.0881432248345711 0.27358896264804 0.19850426985012 0.0475317981764105 0.105341945424355 0.291666594275884 0.212198664209153 0.0488370957567687 0.116477956525886 0.307919371892419 0.225742611656452 0.0488159572363278 0.13006333547325 0.321421887839655 0.233633283042703 0.0499777579737446 0.135676877414163 0.331589688671242 0.238246677570184 0.0503006047262755 0.139657492306684 0.336835862833684 0.254432076033358 0.0506549656623355 0.15514834333518 0.353715808731535
0.123348278388016 0.0484630906227884 0.0283606207673511 0.218335936008682 0.157576035938902 0.0509428063290667 0.0577281355339313 0.257423936343873 0.169726545901746 0.0522575788627516 0.067301691330753 0.272151400472739 0.205896755083869 0.0532058807853369 0.101613228744609 0.310180281423129 0.224264139037943 0.0528888590338806 0.120601975331537 0.327926302744349 0.207985839679225 0.052146766383365 0.105778177567829 0.31019350179062 0.215208890942919 0.0530726610442621 0.111186475296165 0.319231306589672 0.224218871759717 0.0528383869579982 0.12065563332204 0.327782110197393 0.241754890663719 0.0547058940985157 0.134531338230629 0.34897844309681 0.252930626314014 0.0549973803957963 0.145135760738254 0.360725491889775
0.11451894531411 0.0540176311237827 0.00864438831149575 0.220393502316724 0.166613645163328 0.0559318623756376 0.0569871949070785 0.276240095419578 0.185061202500138 0.0575942536246691 0.0721764653957864 0.297945939604489 0.203399193587151 0.0573439639777176 0.0910050241908244 0.315793362983477 0.226631638912831 0.0558167966616478 0.117230717456001 0.336032560369661 0.24251438547057 0.0560067377572012 0.132741179466455 0.352287591474684 0.212237586071435 0.058550200207096 0.0974791936655272 0.326995978477344 0.19713720540983 0.0611802254949872 0.0772239634396547 0.317050447380004 0.176708404412061 0.0612875415571609 0.0565848229600258 0.296831985864096 0.19440676133411 0.0610960089297633 0.0746585838317737 0.314154938836446
0.198660639036261 0.0854198137114819 0.0312378041617564 0.366083473910765 0.24992706165548 0.0733825554836151 0.106097252907594 0.393756870403365 0.223768657485725 0.0673684144612546 0.091726565141666 0.355810749829784 0.262766070980148 0.0639847437653939 0.137355973199976 0.38817616876032 0.272551339594648 0.062445367837956 0.150158418632254 0.394944260557042 0.25451495408005 0.062996541843869 0.131041732066066 0.377988176094033 0.268001565792035 0.0639449524748887 0.142669458941253 0.393333672642816 0.286199871425692 0.0647516809082131 0.159286576845595 0.41311316600579 0.281375264262257 0.0661355234013988 0.151749638395515 0.411000890128999 0.300947593458105 0.0698280622071767 0.164084591532038 0.437810595384171
0.175088494994617 0.0586199691521926 0.0601933554563194 0.289983634532914 0.221328353136076 0.0550983035531059 0.113335678171988 0.329321028100163 0.261946977060149 0.050219400752752 0.163516951584755 0.360377002535543 0.272297234763339 0.0496717222119585 0.1749406592279 0.369653810298778 0.227107312668159 0.0520900350844107 0.125010843902714 0.329203781433604 0.24411289775519 0.0519794118458727 0.14223325053728 0.345992544973101 0.27558503216633 0.0567963962714791 0.164264095474231 0.386905968858429 0.277365672746457 0.0595015242174751 0.160742685280206 0.393988660212709 0.28140889890821 0.0583555712021388 0.167031979352018 0.395785818464402 0.273267765136281 0.0586022813167872 0.158407293755378 0.388128236517184
0.131612008601147 0.0435254033159946 0.0463022181017979 0.216921799100497 0.167300670052474 0.0451071530140921 0.0788906501448532 0.255710689960094 0.180682643880043 0.0476258919927228 0.0873358955743066 0.27402939218578 0.201940521661766 0.047881122488616 0.108093521584079 0.295787521739454 0.217722492822287 0.0468802230796877 0.1258372555861 0.309607730058475 0.235537068530701 0.0470943828667243 0.143232078111921 0.32784205894948 0.223787539577049 0.0467789511811256 0.132100795262043 0.315474283892055 0.228989802792718 0.0462025957620002 0.138432715099197 0.319546890486238 0.233925457452957 0.0471821922498778 0.141448360643196 0.326402554262717 0.236302693154535 0.0487478820652 0.140756844306743 0.331848542002327
0.221928785337905 0.0597729284445535 0.10477384558658 0.33908372508923 0.25605690524484 0.0594640792041059 0.139507310004792 0.372606500484887 0.275238880013706 0.0564589181322832 0.164579400474431 0.385898359552981 0.267106515782997 0.0543928213856472 0.160496585867129 0.373716445698866 0.277692829115296 0.0551238838539995 0.169650016761457 0.385735641469135 0.282847854060555 0.0560698230198184 0.172951000941711 0.392744707179399 0.310821580056184 0.058132238540974 0.196882392515875 0.424760767596493 0.320491355856659 0.0587265053368777 0.205387405396379 0.435595306316939 0.340995937643469 0.0592595366032904 0.22484724590102 0.457144629385919 0.345171033485414 0.0576573304615953 0.232162665780687 0.458179401190141
0.0510068320237222 0.0708663231577696 -0.0878911613655062 0.189904825412951 0.0957173761854799 0.0668398956221267 -0.0352888192338883 0.226723571604848 0.129788816906849 0.0605738288919501 0.0110641122786268 0.248513521535071 0.0959936413978031 0.0546212180576924 -0.0110639459952739 0.20305122879088 0.112613823721272 0.0554199147078054 0.00399079089397374 0.221236856548571 0.121175452446909 0.0566135760948542 0.0102128433009952 0.232138061592824 0.129101320698563 0.057896572082846 0.0156240394161844 0.242578601980941 0.158946482383378 0.0569302068410232 0.0473632769749729 0.270529687791784 0.174424759387397 0.0592362294272051 0.058321749710075 0.290527769064719 0.178153318421845 0.0613047526629868 0.0579960032023907 0.298310633641299
0.132977674846125 0.0810884702616165 -0.025955726866643 0.291911076558894 0.0851218249684316 0.0692632722802074 -0.050634188700775 0.220877838637638 0.0940135582519658 0.0572805301027158 -0.0182562807493572 0.206283397253289 0.116716439408469 0.0553230619892563 0.00828323790952702 0.225149640907412 0.143143194514364 0.0537903588913846 0.0377140910872501 0.248572297941478 0.147316249978136 0.0539586749807053 0.0415572470159532 0.253075252940318 0.162422468648034 0.0544502561740399 0.0556999665469163 0.269144970749153 0.173506803500137 0.0555146701637686 0.0646980499791511 0.282315557021124 0.179758261728992 0.0564758578636271 0.0690655803162827 0.290450943141701 0.198504160739424 0.056844981661895 0.0870879966821093 0.309920324796738
0.231473085303366 0.0381117358562502 0.156774083025116 0.306172087581617 0.252949927133972 0.0394483099666853 0.175631239599269 0.330268614668675 0.270850587409719 0.0411156891904363 0.190263836596463 0.351437338222974 0.282967931495887 0.0403972554191894 0.203789310874276 0.362146552117498 0.290606258721876 0.0396760344703263 0.212841231160037 0.368371286283716 0.300029502006145 0.040807135065232 0.22004751727829 0.380011486734 0.301043776722167 0.0423026485054591 0.218130585651467 0.383956967792866 0.302664796247115 0.043016871216881 0.218351728662028 0.386977863832202 0.300194060797202 0.0440841443499698 0.213789137871261 0.386598983723142 0.312393176428023 0.0446177043505968 0.224942475900854 0.399843876955193
